#2021-07-13 22:29:34.375;RpoN_42˚C-6min_RepMerge.bam;READ1
chrom	index	forward	reverse	value
ec2	3130726	0	1	1
ec2	3130760	0	1	1
ec2	3130777	0	1	1
ec2	3130793	0	1	1
ec2	3130864	1	0	1
ec2	3130924	0	1	1
ec2	3130959	1	0	1
ec2	3130998	1	0	1
ec2	3131005	1	0	1
ec2	3131046	1	0	1
ec2	3131095	2	0	2
ec2	3131166	0	1	1
ec2	3131173	1	0	1
ec2	3131231	0	1	1
ec2	3131249	0	1	1
ec2	3131341	0	1	1
ec2	3131489	1	0	1
ec2	3131537	1	0	1
ec2	3131562	0	1	1
ec2	3131642	1	0	1
ec2	3131646	1	0	1
ec2	3131688	0	1	1
ec2	3131753	1	0	1
ec2	3131776	1	0	1
ec2	3131778	0	1	1
ec2	3131803	1	0	1
ec2	3131893	1	0	1
ec2	3131953	0	1	1
ec2	3131980	1	0	1
ec2	3132037	1	0	1
ec2	3132038	1	0	1
ec2	3132062	1	0	1
ec2	3132098	1	0	1
ec2	3132099	1	0	1
ec2	3132108	0	1	1
ec2	3132115	1	0	1
ec2	3132121	0	1	1
ec2	3132122	0	1	1
ec2	3132128	0	1	1
ec2	3132137	0	2	2
ec2	3132141	0	1	1
ec2	3132145	0	1	1
ec2	3132147	0	1	1
ec2	3132162	0	1	1
ec2	3132317	0	1	1
ec2	3132337	0	1	1
ec2	3132388	1	0	1
ec2	3132443	1	0	1
ec2	3132475	1	0	1
ec2	3132560	1	0	1
ec2	3132574	0	1	1
ec2	3132725	0	1	1
ec2	3132727	1	0	1
ec2	3132826	0	1	1
ec2	3132872	1	0	1
ec2	3132916	0	1	1
ec2	3133084	1	0	1
ec2	3133290	1	0	1
ec2	3133348	1	0	1
ec2	3133417	0	1	1
ec2	3133558	1	0	1
ec2	3133630	1	0	1
ec2	3133649	1	0	1
ec2	3133815	1	0	1
ec2	3133833	1	0	1
ec2	3133905	1	0	1
ec2	3134018	1	0	1
ec2	3134166	0	1	1
ec2	3134188	0	1	1
ec2	3134286	0	1	1
ec2	3134303	0	1	1
ec2	3134487	0	1	1
ec2	3134527	0	1	1
ec2	3134634	0	1	1
ec2	3134739	0	1	1
ec2	3134740	1	0	1
ec2	3134798	0	1	1
ec2	3134883	1	0	1
ec2	3134900	1	0	1
ec2	3134961	1	0	1
ec2	3134968	0	1	1
ec2	3135031	0	1	1
ec2	3135089	0	1	1
ec2	3135122	1	0	1
ec2	3135187	0	1	1
ec2	3135260	1	0	1
ec2	3135323	0	1	1
ec2	3135440	1	0	1
ec2	3135544	0	1	1
ec2	3135608	1	0	1
ec2	3135725	1	0	1
ec2	3135743	1	0	1
ec2	3136126	1	0	1
ec2	3136166	0	1	1
ec2	3136422	1	0	1
ec2	3136433	0	1	1
ec2	3136518	1	0	1
ec2	3136563	0	1	1
ec2	3136621	0	1	1
ec2	3136791	1	0	1
ec2	3137004	0	1	1
ec2	3137007	0	1	1
ec2	3137011	0	1	1
ec2	3137050	0	1	1
ec2	3137055	0	1	1
ec2	3137280	0	1	1
ec2	3137320	0	1	1
ec2	3137491	0	1	1
ec2	3137529	1	0	1
ec2	3137532	1	0	1
ec2	3137576	1	0	1
ec2	3137590	1	0	1
ec2	3137600	0	1	1
ec2	3137635	0	1	1
ec2	3137863	1	0	1
ec2	3137965	1	0	1
ec2	3137978	0	1	1
ec2	3137997	1	0	1
ec2	3138030	1	0	1
ec2	3138085	0	1	1
ec2	3138222	0	1	1
ec2	3138236	1	0	1
ec2	3138257	1	0	1
ec2	3138365	0	1	1
ec2	3138397	1	0	1
ec2	3138420	1	0	1
ec2	3138453	1	0	1
ec2	3138566	0	1	1
ec2	3138694	0	1	1
ec2	3138799	0	1	1
ec2	3138902	0	1	1
ec2	3138935	0	1	1
ec2	3139036	1	0	1
ec2	3139054	0	1	1
ec2	3139099	0	1	1
ec2	3139178	1	0	1
ec2	3139193	1	0	1
ec2	3139643	0	1	1
ec2	3139881	0	1	1
ec2	3139931	0	1	1
ec2	3140170	1	0	1
ec2	3140212	1	0	1
ec2	3140343	1	0	1
ec2	3140400	1	0	1
ec2	3140402	0	1	1
ec2	3140418	0	1	1
ec2	3140433	1	0	1
ec2	3140443	0	1	1
ec2	3140478	1	0	1
ec2	3140480	1	0	1
ec2	3140521	1	0	1
ec2	3140598	1	0	1
ec2	3140600	0	1	1
ec2	3140634	0	1	1
ec2	3140644	1	0	1
ec2	3140736	0	1	1
ec2	3140783	1	0	1
ec2	3141017	1	0	1
ec2	3141160	1	0	1
ec2	3141184	1	0	1
ec2	3141186	2	0	2
ec2	3141216	1	0	1
ec2	3141227	0	1	1
ec2	3141261	1	0	1
ec2	3141393	1	0	1
ec2	3141465	0	1	1
ec2	3141533	0	1	1
ec2	3141562	0	1	1
ec2	3141592	0	1	1
ec2	3141654	1	0	1
ec2	3141695	0	1	1
ec2	3141714	0	1	1
ec2	3141724	0	1	1
ec2	3141747	0	1	1
ec2	3141771	0	1	1
ec2	3141772	0	1	1
ec2	3141791	1	0	1
ec2	3141884	0	1	1
ec2	3141889	1	0	1
ec2	3141933	0	1	1
ec2	3141966	0	1	1
ec2	3142120	1	0	1
ec2	3142211	1	0	1
ec2	3142213	0	1	1
ec2	3142257	0	1	1
ec2	3142377	0	1	1
ec2	3142379	1	0	1
ec2	3142470	1	0	1
ec2	3142511	1	0	1
ec2	3142529	1	0	1
ec2	3142610	1	0	1
ec2	3142614	1	0	1
ec2	3142617	2	0	2
ec2	3142620	1	0	1
ec2	3142648	0	1	1
ec2	3142649	0	1	1
ec2	3142652	0	1	1
ec2	3142749	0	1	1
ec2	3142776	0	1	1
ec2	3142789	1	0	1
ec2	3142791	0	1	1
ec2	3142911	1	0	1
ec2	3142934	0	1	1
ec2	3142964	1	0	1
ec2	3143128	1	0	1
ec2	3143141	0	1	1
ec2	3143189	1	0	1
ec2	3143273	0	1	1
ec2	3143457	0	1	1
ec2	3143498	0	1	1
ec2	3143509	1	0	1
ec2	3143526	0	1	1
ec2	3143562	1	0	1
ec2	3143657	0	1	1
ec2	3143683	0	1	1
ec2	3143743	0	1	1
ec2	3143785	1	0	1
ec2	3143937	0	1	1
ec2	3143977	1	0	1
ec2	3144003	0	1	1
ec2	3144022	0	1	1
ec2	3144164	0	1	1
ec2	3144186	1	0	1
ec2	3144334	1	0	1
ec2	3144354	1	0	1
ec2	3144365	1	0	1
ec2	3144395	1	0	1
ec2	3144544	0	1	1
ec2	3144568	1	0	1
ec2	3144590	1	0	1
ec2	3144695	0	1	1
ec2	3144720	1	0	1
ec2	3144721	1	0	1
ec2	3144722	0	1	1
ec2	3144737	1	0	1
ec2	3144738	1	0	1
ec2	3144739	1	0	1
ec2	3144740	1	0	1
ec2	3144748	1	0	1
ec2	3144756	2	0	2
ec2	3144769	2	0	2
ec2	3144777	2	0	2
ec2	3144786	1	0	1
ec2	3144788	1	0	1
ec2	3144792	1	0	1
ec2	3144795	3	0	3
ec2	3144806	1	0	1
ec2	3144808	1	0	1
ec2	3144812	2	0	2
ec2	3144813	1	0	1
ec2	3144814	1	0	1
ec2	3144817	1	0	1
ec2	3144818	2	0	2
ec2	3144820	1	0	1
ec2	3144823	0	2	2
ec2	3144824	2	0	2
ec2	3144827	1	0	1
ec2	3144828	2	0	2
ec2	3144829	1	0	1
ec2	3144831	1	0	1
ec2	3144833	1	0	1
ec2	3144834	1	0	1
ec2	3144837	1	0	1
ec2	3144838	1	0	1
ec2	3144839	1	0	1
ec2	3144841	1	0	1
ec2	3144842	2	0	2
ec2	3144843	1	0	1
ec2	3144846	2	0	2
ec2	3144847	1	0	1
ec2	3144849	2	1	3
ec2	3144853	1	0	1
ec2	3144854	1	0	1
ec2	3144855	1	0	1
ec2	3144856	1	0	1
ec2	3144857	2	0	2
ec2	3144858	2	0	2
ec2	3144860	2	0	2
ec2	3144867	1	0	1
ec2	3144869	1	0	1
ec2	3144871	1	0	1
ec2	3144872	1	0	1
ec2	3144875	1	0	1
ec2	3144878	2	0	2
ec2	3144879	1	0	1
ec2	3144881	3	0	3
ec2	3144882	1	0	1
ec2	3144884	1	0	1
ec2	3144885	1	0	1
ec2	3144886	1	0	1
ec2	3144887	1	3	4
ec2	3144888	1	0	1
ec2	3144891	1	0	1
ec2	3144892	3	0	3
ec2	3144895	2	0	2
ec2	3144896	3	0	3
ec2	3144897	1	0	1
ec2	3144900	3	0	3
ec2	3144901	2	0	2
ec2	3144902	1	1	2
ec2	3144903	4	1	5
ec2	3144904	0	1	1
ec2	3144906	3	0	3
ec2	3144907	2	0	2
ec2	3144908	4	0	4
ec2	3144910	2	0	2
ec2	3144911	4	0	4
ec2	3144912	2	0	2
ec2	3144913	3	0	3
ec2	3144914	1	0	1
ec2	3144915	1	0	1
ec2	3144916	2	0	2
ec2	3144917	2	0	2
ec2	3144918	1	0	1
ec2	3144919	2	0	2
ec2	3144920	1	0	1
ec2	3144921	1	0	1
ec2	3144922	2	0	2
ec2	3144923	6	0	6
ec2	3144924	1	0	1
ec2	3144925	6	0	6
ec2	3144926	18	0	18
ec2	3144927	8	0	8
ec2	3144928	7	0	7
ec2	3144929	13	0	13
ec2	3144930	12	0	12
ec2	3144931	5	0	5
ec2	3144933	4	1	5
ec2	3144934	11	0	11
ec2	3144935	7	0	7
ec2	3144936	1	2	3
ec2	3144937	1	1	2
ec2	3144938	3	0	3
ec2	3144939	2	2	4
ec2	3144940	2	0	2
ec2	3144941	1	1	2
ec2	3144942	2	2	4
ec2	3144943	1	2	3
ec2	3144944	14	0	14
ec2	3144945	1	0	1
ec2	3144946	1	0	1
ec2	3144948	0	1	1
ec2	3144949	1	2	3
ec2	3144950	3	0	3
ec2	3144951	2	1	3
ec2	3144952	3	0	3
ec2	3144953	2	0	2
ec2	3144954	2	0	2
ec2	3144955	4	0	4
ec2	3144956	1	0	1
ec2	3144957	1	13	14
ec2	3144958	2	21	23
ec2	3144959	1	9	10
ec2	3144960	2	18	20
ec2	3144961	0	10	10
ec2	3144962	2	2	4
ec2	3144963	0	11	11
ec2	3144964	2	21	23
ec2	3144965	0	24	24
ec2	3144966	0	12	12
ec2	3144967	0	17	17
ec2	3144968	0	4	4
ec2	3144969	0	4	4
ec2	3144970	0	3	3
ec2	3144971	1	1	2
ec2	3144972	0	3	3
ec2	3144974	0	2	2
ec2	3144975	0	3	3
ec2	3144976	0	1	1
ec2	3144977	0	1	1
ec2	3144978	0	4	4
ec2	3144979	0	1	1
ec2	3144981	0	4	4
ec2	3144983	0	2	2
ec2	3144984	0	1	1
ec2	3144985	0	3	3
ec2	3144987	0	1	1
ec2	3144988	0	3	3
ec2	3144989	0	2	2
ec2	3144990	1	3	4
ec2	3144991	0	2	2
ec2	3144992	0	6	6
ec2	3144995	0	1	1
ec2	3144996	0	1	1
ec2	3144997	0	3	3
ec2	3144998	0	1	1
ec2	3144999	0	2	2
ec2	3145000	1	1	2
ec2	3145001	0	4	4
ec2	3145002	0	3	3
ec2	3145005	0	2	2
ec2	3145008	0	2	2
ec2	3145009	0	1	1
ec2	3145012	0	1	1
ec2	3145013	0	1	1
ec2	3145015	0	1	1
ec2	3145018	0	1	1
ec2	3145020	0	4	4
ec2	3145021	0	3	3
ec2	3145022	0	1	1
ec2	3145024	0	1	1
ec2	3145025	0	3	3
ec2	3145026	1	2	3
ec2	3145027	0	1	1
ec2	3145028	0	1	1
ec2	3145030	0	3	3
ec2	3145035	1	0	1
ec2	3145036	0	1	1
ec2	3145037	0	1	1
ec2	3145038	0	2	2
ec2	3145041	0	1	1
ec2	3145043	0	1	1
ec2	3145046	0	21	21
ec2	3145050	0	1	1
ec2	3145051	0	1	1
ec2	3145052	0	2	2
ec2	3145056	0	1	1
ec2	3145057	0	1	1
ec2	3145059	0	1	1
ec2	3145060	0	1	1
ec2	3145061	0	2	2
ec2	3145062	0	1	1
ec2	3145063	0	1	1
ec2	3145064	0	1	1
ec2	3145065	0	1	1
ec2	3145066	0	2	2
ec2	3145068	0	1	1
ec2	3145071	0	2	2
ec2	3145074	1	1	2
ec2	3145078	0	1	1
ec2	3145080	0	1	1
ec2	3145086	0	6	6
ec2	3145088	0	2	2
ec2	3145091	0	1	1
ec2	3145098	0	1	1
ec2	3145104	0	2	2
ec2	3145111	0	1	1
ec2	3145128	0	1	1
ec2	3145129	0	1	1
ec2	3145135	0	2	2
ec2	3145140	1	0	1
ec2	3145158	0	1	1
ec2	3145162	0	1	1
ec2	3145179	1	0	1
ec2	3145181	0	1	1
ec2	3145186	0	1	1
ec2	3145240	0	1	1
ec2	3145243	1	0	1
ec2	3145299	0	1	1
ec2	3145321	1	0	1
ec2	3145391	1	0	1
ec2	3145394	1	0	1
ec2	3145402	0	1	1
ec2	3145440	1	0	1
ec2	3145462	1	0	1
ec2	3145496	0	1	1
ec2	3145500	0	1	1
ec2	3145531	1	0	1
ec2	3145554	1	0	1
ec2	3145586	0	1	1
ec2	3145598	0	1	1
ec2	3145701	1	0	1
ec2	3145759	0	1	1
ec2	3145791	1	0	1
ec2	3145794	0	1	1
ec2	3145859	0	1	1
ec2	3145961	0	1	1
ec2	3146077	0	1	1
ec2	3146286	0	1	1
ec2	3146292	1	0	1
ec2	3146402	1	0	1
ec2	3146415	1	0	1
ec2	3146443	0	1	1
ec2	3146452	0	1	1
ec2	3146453	0	1	1
ec2	3146523	0	1	1
ec2	3146591	0	1	1
ec2	3146664	1	0	1
ec2	3146745	0	1	1
ec2	3146766	1	0	1
ec2	3146770	1	0	1
ec2	3146864	1	0	1
ec2	3146901	1	0	1
ec2	3146908	0	1	1
ec2	3147003	1	0	1
ec2	3147154	0	1	1
ec2	3147198	1	0	1
ec2	3147288	2	0	2
ec2	3147297	0	1	1
ec2	3147335	1	0	1
ec2	3147381	1	0	1
ec2	3147385	0	1	1
ec2	3147390	0	1	1
ec2	3147406	1	0	1
ec2	3147437	0	1	1
ec2	3147443	0	1	1
ec2	3147480	0	1	1
ec2	3147529	0	1	1
ec2	3147610	0	1	1
ec2	3147690	0	1	1
ec2	3147718	0	1	1
ec2	3147802	1	0	1
ec2	3147810	0	1	1
ec2	3147830	0	1	1
ec2	3147862	0	1	1
ec2	3147926	0	1	1
ec2	3147987	1	0	1
ec2	3148041	0	1	1
ec2	3148128	1	0	1
ec2	3148223	1	0	1
ec2	3148508	0	1	1
ec2	3148524	1	0	1
ec2	3148540	1	0	1
ec2	3148611	1	0	1
ec2	3148692	1	0	1
ec2	3148835	1	0	1
ec2	3148929	1	0	1
ec2	3148972	0	1	1
ec2	3148978	1	0	1
ec2	3149100	1	0	1
ec2	3149177	1	0	1
ec2	3149315	0	1	1
ec2	3149316	1	0	1
ec2	3149371	1	0	1
ec2	3149475	1	0	1
ec2	3149494	0	1	1
ec2	3149802	1	0	1
ec2	3149810	0	1	1
ec2	3149855	1	0	1
ec2	3149895	0	1	1
ec2	3150099	1	0	1
ec2	3150395	1	0	1
ec2	3150444	1	0	1
ec2	3150446	1	0	1
ec2	3150448	0	1	1
ec2	3150513	0	1	1
ec2	3150550	1	0	1
ec2	3150581	1	0	1
ec2	3150702	0	1	1
ec2	3150706	0	1	1
ec2	3150781	1	0	1
ec2	3150792	0	1	1
ec2	3150829	0	1	1
ec2	3150834	0	1	1
ec2	3150838	0	1	1
ec2	3150855	0	1	1
ec2	3150873	0	1	1
ec2	3150905	0	1	1
ec2	3150927	1	0	1
ec2	3150955	0	1	1
ec2	3150965	0	1	1
ec2	3151029	0	1	1
ec2	3151069	0	1	1
ec2	3151096	1	0	1
ec2	3151146	0	1	1
ec2	3151200	1	0	1
ec2	3151341	1	0	1
ec2	3151561	0	1	1
ec2	3151636	0	1	1
ec2	3151672	1	0	1
ec2	3151692	0	1	1
ec2	3151732	1	0	1
ec2	3151763	0	1	1
ec2	3151846	1	0	1
ec2	3151897	1	0	1
ec2	3151963	0	1	1
ec2	3152022	0	1	1
ec2	3152052	2	0	2
ec2	3152091	0	1	1
ec2	3152114	0	1	1
ec2	3152146	0	1	1
ec2	3152173	0	1	1
ec2	3152256	0	1	1
ec2	3152408	0	1	1
ec2	3152447	0	1	1
ec2	3152515	0	1	1
ec2	3152529	1	0	1
ec2	3152560	1	0	1
ec2	3152611	1	0	1
ec2	3152617	0	1	1
ec2	3152663	1	0	1
ec2	3152676	1	0	1
ec2	3152725	0	1	1
ec2	3152972	0	1	1
ec2	3153190	0	1	1
ec2	3153286	0	1	1
ec2	3153339	1	0	1
ec2	3153436	1	0	1
ec2	3153459	1	0	1
ec2	3153462	0	1	1
ec2	3153465	1	0	1
ec2	3153469	1	0	1
ec2	3153474	1	0	1
ec2	3153508	1	0	1
ec2	3153513	1	0	1
ec2	3153525	1	0	1
ec2	3153529	1	0	1
ec2	3153530	1	0	1
ec2	3153562	0	1	1
ec2	3153565	0	1	1
ec2	3153566	0	1	1
ec2	3153581	1	0	1
ec2	3153704	0	1	1
ec2	3153909	1	0	1
ec2	3153977	0	1	1
ec2	3154055	0	1	1
ec2	3154063	1	0	1
ec2	3154137	0	1	1
ec2	3154240	0	1	1
ec2	3154344	1	0	1
ec2	3154605	1	0	1
ec2	3154627	1	0	1
ec2	3155005	1	0	1
ec2	3155029	0	1	1
ec2	3155165	0	1	1
ec2	3155256	0	1	1
ec2	3155376	0	1	1
ec2	3155414	1	0	1
ec2	3155432	0	1	1
ec2	3155450	1	0	1
ec2	3155519	1	0	1
ec2	3155523	0	1	1
ec2	3155554	0	1	1
ec2	3155598	0	1	1
ec2	3155602	1	0	1
ec2	3155635	1	0	1
ec2	3155766	0	1	1
ec2	3155768	0	1	1
ec2	3155825	1	0	1
ec2	3155849	1	0	1
ec2	3155905	1	0	1
ec2	3156040	1	0	1
ec2	3156049	0	1	1
ec2	3156051	1	0	1
ec2	3156175	1	0	1
ec2	3156194	1	0	1
ec2	3156210	0	1	1
ec2	3156539	0	1	1
ec2	3156562	0	1	1
ec2	3156705	1	0	1
ec2	3156746	0	1	1
ec2	3156843	1	0	1
ec2	3156874	0	1	1
ec2	3156879	0	1	1
ec2	3156969	0	1	1
ec2	3157057	0	1	1
ec2	3157090	0	1	1
ec2	3157207	1	0	1
ec2	3157215	1	0	1
ec2	3157278	1	0	1
ec2	3157291	1	0	1
ec2	3157453	0	1	1
ec2	3157463	1	0	1
ec2	3157466	1	0	1
ec2	3157601	0	1	1
ec2	3157602	0	1	1
ec2	3157632	0	1	1
ec2	3157916	0	1	1
ec2	3158028	0	1	1
ec2	3158043	1	0	1
ec2	3158106	0	1	1
ec2	3158176	1	0	1
ec2	3158230	0	1	1
ec2	3158413	0	1	1
ec2	3158480	1	0	1
ec2	3158489	0	1	1
ec2	3158501	1	0	1
ec2	3158632	0	1	1
ec2	3158657	1	0	1
ec2	3158691	1	0	1
ec2	3158767	0	1	1
ec2	3158876	1	0	1
ec2	3158910	1	0	1
ec2	3158911	1	0	1
ec2	3159048	0	1	1
ec2	3159131	1	0	1
ec2	3159193	0	1	1
ec2	3159311	1	0	1
ec2	3159363	0	1	1
ec2	3159371	0	1	1
ec2	3159531	0	1	1
ec2	3159591	1	0	1
ec2	3159626	1	0	1
ec2	3159628	2	0	2
ec2	3159672	2	0	2
ec2	3159683	0	1	1
ec2	3159689	1	0	1
ec2	3159702	1	0	1
ec2	3159703	1	0	1
ec2	3159704	1	0	1
ec2	3159707	1	0	1
ec2	3159711	1	0	1
ec2	3159713	0	1	1
ec2	3159732	1	0	1
ec2	3159735	0	1	1
ec2	3159739	1	0	1
ec2	3159741	0	1	1
ec2	3159743	0	1	1
ec2	3159758	0	1	1
ec2	3159799	0	1	1
ec2	3159804	1	0	1
ec2	3159973	1	0	1
ec2	3159980	0	1	1
ec2	3159996	1	0	1
ec2	3160017	1	0	1
ec2	3160079	1	0	1
ec2	3160251	1	0	1
ec2	3160302	1	0	1
ec2	3160320	0	1	1
ec2	3160436	1	0	1
ec2	3160589	0	1	1
ec2	3160717	1	0	1
ec2	3160746	1	0	1
ec2	3160755	1	0	1
ec2	3160895	1	0	1
ec2	3160978	0	1	1
ec2	3161161	1	0	1
ec2	3161168	1	0	1
ec2	3161240	0	1	1
ec2	3161277	0	1	1
ec2	3161305	1	0	1
ec2	3161330	1	0	1
ec2	3161548	0	1	1
ec2	3161579	0	1	1
ec2	3161847	0	1	1
ec2	3161863	1	0	1
ec2	3161969	1	0	1
ec2	3161973	1	0	1
ec2	3161980	0	1	1
ec2	3162115	0	1	1
ec2	3162156	1	0	1
ec2	3162236	0	1	1
ec2	3162376	1	0	1
ec2	3162446	0	1	1
ec2	3162472	1	0	1
ec2	3162552	0	1	1
ec2	3162797	0	2	2
ec2	3162801	0	1	1
ec2	3162835	0	1	1
ec2	3162878	1	0	1
ec2	3162915	1	0	1
ec2	3163016	1	0	1
ec2	3163163	1	0	1
ec2	3163185	1	0	1
ec2	3163234	0	1	1
ec2	3163275	0	1	1
ec2	3163302	0	1	1
ec2	3163309	1	0	1
ec2	3163414	0	1	1
ec2	3163489	0	1	1
ec2	3163501	1	0	1
ec2	3163577	0	1	1
ec2	3163581	1	0	1
ec2	3163640	1	0	1
ec2	3163705	1	0	1
ec2	3163775	0	1	1
ec2	3163783	1	0	1
ec2	3163841	0	1	1
ec2	3163889	1	0	1
ec2	3163933	1	0	1
ec2	3163963	0	1	1
ec2	3164122	0	1	1
ec2	3164409	0	1	1
ec2	3164490	0	1	1
ec2	3164589	1	0	1
ec2	3164654	1	0	1
ec2	3164680	0	1	1
ec2	3164682	0	1	1
ec2	3164684	1	0	1
ec2	3164732	0	1	1
ec2	3165010	0	1	1
ec2	3165020	1	0	1
ec2	3165024	1	0	1
ec2	3165193	0	2	2
ec2	3165243	0	1	1
ec2	3165320	0	1	1
ec2	3165489	0	1	1
ec2	3165542	1	0	1
ec2	3165598	1	0	1
ec2	3165603	0	1	1
ec2	3165612	1	0	1
ec2	3165634	0	1	1
ec2	3165663	0	1	1
ec2	3165841	1	0	1
ec2	3165844	1	0	1
ec2	3165895	1	0	1
ec2	3165980	0	1	1
ec2	3166024	0	1	1
ec2	3166193	0	1	1
ec2	3166218	1	0	1
ec2	3166237	0	1	1
ec2	3166371	1	0	1
ec2	3166567	1	0	1
ec2	3166617	1	0	1
ec2	3166736	1	0	1
ec2	3166773	1	0	1
ec2	3166897	1	0	1
ec2	3166996	0	1	1
ec2	3167061	0	1	1
ec2	3167133	1	0	1
ec2	3167140	0	1	1
ec2	3167155	0	1	1
ec2	3167202	1	0	1
ec2	3167387	0	1	1
ec2	3167431	1	0	1
ec2	3167462	0	1	1
ec2	3167485	1	0	1
ec2	3167506	0	2	2
ec2	3167558	1	0	1
ec2	3167786	1	0	1
ec2	3167841	0	1	1
ec2	3167918	0	1	1
ec2	3167974	1	0	1
ec2	3167977	0	1	1
ec2	3168033	1	0	1
ec2	3168168	0	1	1
ec2	3168178	0	1	1
ec2	3168228	1	0	1
ec2	3168274	1	0	1
ec2	3168311	0	1	1
ec2	3168343	1	0	1
ec2	3168351	0	1	1
ec2	3168375	1	0	1
ec2	3168428	1	0	1
ec2	3168444	0	1	1
ec2	3168463	1	0	1
ec2	3168502	0	1	1
ec2	3168719	0	1	1
ec2	3169034	1	0	1
ec2	3169049	0	1	1
ec2	3169200	1	0	1
ec2	3169206	1	0	1
ec2	3169259	1	0	1
ec2	3169304	0	1	1
ec2	3169394	0	1	1
ec2	3169446	0	1	1
ec2	3169454	0	1	1
ec2	3169457	0	1	1
ec2	3169532	1	0	1
ec2	3169553	0	1	1
ec2	3169563	1	0	1
ec2	3169666	0	1	1
ec2	3169680	1	0	1
ec2	3169698	0	1	1
ec2	3169702	1	0	1
ec2	3169747	0	1	1
ec2	3169767	1	0	1
ec2	3169770	1	0	1
ec2	3169777	1	0	1
ec2	3169951	0	1	1
ec2	3170013	1	0	1
ec2	3170066	0	1	1
ec2	3170143	1	0	1
ec2	3170155	1	0	1
ec2	3170167	1	0	1
ec2	3170187	0	1	1
ec2	3170189	1	0	1
ec2	3170192	1	0	1
ec2	3170193	1	0	1
ec2	3170198	1	0	1
ec2	3170200	0	1	1
ec2	3170214	1	0	1
ec2	3170217	1	0	1
ec2	3170221	0	1	1
ec2	3170222	2	0	2
ec2	3170223	1	0	1
ec2	3170224	0	1	1
ec2	3170228	1	1	2
ec2	3170240	0	1	1
ec2	3170241	0	1	1
ec2	3170252	0	1	1
ec2	3170280	0	1	1
ec2	3170284	0	1	1
ec2	3170295	0	1	1
ec2	3170304	1	0	1
ec2	3170305	1	0	1
ec2	3170310	1	0	1
ec2	3170320	0	3	3
ec2	3170330	1	0	1
ec2	3170335	1	0	1
ec2	3170341	1	0	1
ec2	3170355	1	0	1
ec2	3170359	1	0	1
ec2	3170364	1	0	1
ec2	3170368	0	1	1
ec2	3170378	1	0	1
ec2	3170382	1	0	1
ec2	3170385	1	0	1
ec2	3170392	1	0	1
ec2	3170393	1	0	1
ec2	3170398	1	0	1
ec2	3170401	0	1	1
ec2	3170403	1	0	1
ec2	3170410	2	0	2
ec2	3170411	1	0	1
ec2	3170414	1	0	1
ec2	3170417	1	0	1
ec2	3170425	1	0	1
ec2	3170427	1	0	1
ec2	3170431	1	0	1
ec2	3170440	2	1	3
ec2	3170441	1	0	1
ec2	3170442	1	0	1
ec2	3170445	3	0	3
ec2	3170446	1	0	1
ec2	3170447	0	3	3
ec2	3170449	0	2	2
ec2	3170450	1	2	3
ec2	3170451	0	1	1
ec2	3170453	0	3	3
ec2	3170454	0	1	1
ec2	3170456	0	1	1
ec2	3170458	0	1	1
ec2	3170460	0	1	1
ec2	3170525	0	1	1
ec2	3170541	0	1	1
ec2	3170679	0	1	1
ec2	3170711	1	0	1
ec2	3170737	0	1	1
ec2	3170746	0	1	1
ec2	3170753	1	0	1
ec2	3170772	0	1	1
ec2	3170773	0	1	1
ec2	3170881	1	0	1
ec2	3170902	1	0	1
ec2	3170929	0	1	1
ec2	3170937	1	0	1
ec2	3170959	1	0	1
ec2	3171012	0	1	1
ec2	3171187	1	0	1
ec2	3171194	0	1	1
ec2	3171197	0	1	1
ec2	3171266	1	0	1
ec2	3171302	1	0	1
ec2	3171318	1	0	1
ec2	3171330	1	0	1
ec2	3171350	0	1	1
ec2	3171359	1	0	1
ec2	3171366	1	0	1
ec2	3171384	1	0	1
ec2	3171387	1	0	1
ec2	3171408	0	1	1
ec2	3171585	1	0	1
ec2	3171770	1	0	1
ec2	3171785	0	1	1
ec2	3171787	1	0	1
ec2	3171828	1	0	1
ec2	3171834	1	0	1
ec2	3171867	1	0	1
ec2	3171893	0	1	1
ec2	3171945	0	1	1
ec2	3172053	0	2	2
ec2	3172082	0	1	1
ec2	3172130	0	1	1
ec2	3172156	1	0	1
ec2	3172241	1	0	1
ec2	3172296	0	1	1
ec2	3172308	1	0	1
ec2	3172426	1	0	1
ec2	3172490	0	1	1
ec2	3172492	0	2	2
ec2	3172622	0	1	1
ec2	3172639	0	1	1
ec2	3172724	1	0	1
ec2	3172877	1	0	1
ec2	3172896	1	0	1
ec2	3173010	0	1	1
ec2	3173064	0	1	1
ec2	3173174	1	0	1
ec2	3173451	1	0	1
ec2	3173493	1	0	1
ec2	3173576	1	0	1
ec2	3173577	0	1	1
ec2	3173601	0	1	1
ec2	3173648	1	0	1
ec2	3173685	0	1	1
ec2	3173720	1	0	1
ec2	3173730	1	0	1
ec2	3173903	1	0	1
ec2	3173966	0	1	1
ec2	3174071	0	1	1
ec2	3174274	1	0	1
ec2	3174312	0	1	1
ec2	3174318	0	1	1
ec2	3174354	0	1	1
ec2	3174382	1	0	1
ec2	3174444	0	1	1
ec2	3174546	1	0	1
ec2	3174615	0	1	1
ec2	3174648	0	1	1
ec2	3174736	0	1	1
ec2	3174768	0	1	1
ec2	3174854	0	1	1
ec2	3175086	1	0	1
ec2	3175091	0	1	1
