### ChExMix replication codes
# Codes:
#     X : Event was not called in this condition
#     S : This condition only contains a single replicate
#     D : Called in one replicate or condition as a whole, significant difference detected across some replicates (binomial P-value, same threshold as --q)
#     1 : Called in one replicate or condition as a whole, NO significant difference detected across any replicates
#    >1 : Number of replicates in which binding event is called significant
#
#BindingEvent	SAMPLE
chrec2:4131889	S
chrec2:3131452	S
chrec2:2146634	S
chrec2:2624946	S
chrec2:3998010	S
chrec2:1051235	S
chrec2:4377923	S
chrec2:4553338	S
chrec2:2002161	S
chrec2:4123546	S
chrec2:3561119	S
chrec2:4002320	S
chrec2:4409908	S
chrec2:100373	S
chrec2:4571917	S
chrec2:4181685	S
chrec2:2942992	S
chrec2:3932386	S
chrec2:3171755	S
chrec2:432574	S
chrec2:257604	S
chrec2:567391	S
chrec2:3620326	S
chrec2:3778820	S
chrec2:888334	S
chrec2:2634551	S
chrec2:1056665	S
chrec2:2185850	S
chrec2:3300670	S
chrec2:502855	S
chrec2:563769	S
chrec2:3557749	S
chrec2:2426985	S
chrec2:2002569	S
chrec2:4491711	S
chrec2:4592654	S
chrec2:4263450	S
chrec2:4518101	S
chrec2:3803148	S
chrec2:3342254	S
chrec2:3613797	S
chrec2:881108	S
chrec2:2792543	S
chrec2:3931111	S
chrec2:143679	S
chrec2:1649736	S
chrec2:2287394	S
chrec2:4154002	S
chrec2:1822776	S
chrec2:2557821	S
chrec2:4114120	S
chrec2:3168356	S
chrec2:2372391	S
chrec2:2893446	S
chrec2:4305989	S
chrec2:1434089	S
chrec2:2095481	S
chrec2:2324029	S
chrec2:3866884	S
chrec2:409908	S
chrec2:3262703	S
chrec2:3223582	S
chrec2:4602371	S
chrec2:1884644	S
chrec2:522363	S
chrec2:3390748	S
chrec2:4352721	S
chrec2:272078	S
chrec2:3907610	S
chrec2:2708120	S
chrec2:432060	S
chrec2:453492	S
chrec2:3772663	S
chrec2:4389263	S
chrec2:3301170	S
chrec2:3627511	S
chrec2:4367939	S
chrec2:3080714	S
chrec2:4371475	S
chrec2:3522611	S
chrec2:3660597	S
chrec2:3287081	S
chrec2:3725021	S
chrec2:2472782	S
chrec2:2902847	S
chrec2:236714	S
chrec2:871986	S
chrec2:4027434	S
chrec2:1978466	S
chrec2:2895812	S
chrec2:4070369	S
chrec2:3795200	S
chrec2:1066650	S
chrec2:2404748	S
chrec2:2098401	S
chrec2:3741912	S
chrec2:2345552	S
chrec2:4068038	S
chrec2:2047773	S
chrec2:1279753	S
chrec2:2182016	S
chrec2:3672	S
chrec2:4556516	S
chrec2:1392023	S
chrec2:2950657	S
chrec2:4036782	S
chrec2:842272	S
chrec2:2090688	S
chrec2:2453068	S
chrec2:4541227	S
chrec2:3523929	S
chrec2:3984777	S
chrec2:1122513	S
chrec2:2316741	S
chrec2:4039272	S
chrec2:4065258	S
chrec2:2084707	S
chrec2:3993647	S
chrec2:697712	S
chrec2:4377478	S
chrec2:4006516	S
chrec2:1164005	S
chrec2:1914387	S
chrec2:109583	S
chrec2:1087948	S
chrec2:1649549	S
chrec2:2266997	S
chrec2:639086	S
chrec2:4058192	S
chrec2:887706	S
chrec2:3910437	S
chrec2:1616471	S
chrec2:1896101	S
chrec2:2939306	S
chrec2:3859545	S
chrec2:4354751	S
chrec2:3434152	S
chrec2:3527445	S
chrec2:1633266	S
chrec2:1025014	S
chrec2:4449497	S
chrec2:2931878	S
chrec2:3805801	S
chrec2:2810194	S
chrec2:4035168	S
chrec2:4535600	S
chrec2:2030672	S
chrec2:221326	S
chrec2:3394730	S
chrec2:3340748	S
chrec2:3337910	S
chrec2:3939540	S
chrec2:5618	S
chrec2:4359347	S
chrec2:3438277	S
chrec2:926563	S
chrec2:3997455	S
chrec2:3934	S
chrec2:3380936	S
chrec2:3148220	S
chrec2:3550634	S
chrec2:4579750	S
chrec2:3986269	S
chrec2:1040748	S
chrec2:81970	S
chrec2:1661207	S
chrec2:709381	S
chrec2:503777	S
chrec2:811136	S
chrec2:1645372	S
chrec2:1014541	S
chrec2:2480939	S
chrec2:235464	S
chrec2:2717158	S
chrec2:1521584	S
chrec2:2456034	S
chrec2:3557519	S
chrec2:2027410	S
chrec2:785284	S
chrec2:2418613	S
chrec2:1721586	S
chrec2:245773	S
chrec2:222384	S
chrec2:3543395	S
chrec2:607974	S
chrec2:3731923	S
chrec2:4401796	S
chrec2:1170322	S
chrec2:3151946	S
chrec2:708304	S
chrec2:4502794	S
chrec2:1913867	S
chrec2:3194800	S
chrec2:3345884	S
chrec2:3553061	S
chrec2:1682580	S
chrec2:1893804	S
chrec2:2003026	S
chrec2:3394109	S
chrec2:1119037	S
chrec2:3087617	S
chrec2:1348524	S
chrec2:4559046	S
chrec2:2884297	S
chrec2:1734409	S
chrec2:941260	S
chrec2:2811583	S
chrec2:763119	S
chrec2:1053847	S
chrec2:2012622	S
chrec2:3606740	S
chrec2:1947308	S
chrec2:489386	S
chrec2:983489	S
chrec2:4260621	S
chrec2:89243	S
chrec2:4371090	S
chrec2:206598	S
chrec2:3559654	S
chrec2:873942	S
chrec2:583493	S
chrec2:3018869	S
chrec2:5956	S
chrec2:4217753	S
chrec2:832370	S
chrec2:3534527	S
chrec2:2278549	S
chrec2:3402394	S
chrec2:1237274	S
chrec2:656508	S
chrec2:1312095	S
chrec2:2539731	S
chrec2:1500424	S
chrec2:1100077	S
chrec2:46073	S
chrec2:215209	S
chrec2:1423232	S
chrec2:863316	S
chrec2:1851123	S
chrec2:221694	S
chrec2:3627166	S
chrec2:4188911	S
chrec2:2054320	S
chrec2:3232484	S
chrec2:2111893	S
chrec2:1634571	S
chrec2:19463	S
chrec2:2765965	S
chrec2:2096024	S
chrec2:2099628	S
chrec2:3104255	S
chrec2:1931546	S
chrec2:2997539	S
chrec2:1910553	S
chrec2:2878370	S
chrec2:3389013	S
chrec2:2967724	S
chrec2:3151318	S
chrec2:2548779	S
chrec2:3165472	S
chrec2:1418063	S
chrec2:3380820	S
chrec2:3697806	S
chrec2:586664	S
chrec2:2077315	S
chrec2:2884874	S
chrec2:1783928	S
chrec2:1241793	S
chrec2:1418174	S
chrec2:3053634	S
chrec2:2015215	S
chrec2:516226	S
chrec2:3631948	S
chrec2:4086516	S
chrec2:4012310	S
chrec2:2282373	S
chrec2:4366366	S
chrec2:1797819	S
chrec2:3481854	S
chrec2:4580857	S
chrec2:1501426	S
chrec2:53402	S
chrec2:2901650	S
chrec2:2345931	S
chrec2:1897837	S
chrec2:263461	S
chrec2:141315	S
chrec2:4434736	S
chrec2:4262979	S
chrec2:787704	S
chrec2:4162073	S
chrec2:258808	S
chrec2:2677154	S
chrec2:3684931	S
chrec2:3929807	S
chrec2:1801056	S
chrec2:3031699	S
chrec2:4616965	S
chrec2:3165729	S
chrec2:405029	S
chrec2:3590587	S
chrec2:3819205	S
chrec2:453140	S
chrec2:4220722	S
chrec2:2493394	S
chrec2:3901018	S
chrec2:3984419	S
chrec2:1035083	S
chrec2:716750	S
chrec2:3739722	S
chrec2:2924289	S
chrec2:44402	S
chrec2:3354251	S
chrec2:1971156	S
chrec2:4404262	S
chrec2:153029	S
chrec2:3787078	S
chrec2:4509836	S
chrec2:4592539	S
chrec2:2470679	S
chrec2:3790295	S
chrec2:416254	S
chrec2:3656936	S
chrec2:2717329	S
chrec2:3702448	S
chrec2:2065506	S
chrec2:2895654	S
chrec2:789303	S
chrec2:155037	S
chrec2:3809957	S
chrec2:31377	S
chrec2:1464166	S
chrec2:2279405	S
chrec2:3073276	S
chrec2:154563	S
chrec2:3849462	S
chrec2:1626548	S
chrec2:3040965	S
chrec2:1293302	S
chrec2:4337325	S
chrec2:1850404	S
chrec2:3535060	S
chrec2:886380	S
chrec2:3093721	S
chrec2:84985	S
chrec2:4087448	S
chrec2:914563	S
chrec2:3528064	S
chrec2:3247490	S
chrec2:149495	S
chrec2:3098207	S
chrec2:3575398	S
chrec2:3526021	S
chrec2:2969910	S
chrec2:3613914	S
chrec2:989432	S
chrec2:3655982	S
chrec2:2247052	S
chrec2:1989292	S
chrec2:947668	S
chrec2:113251	S
chrec2:192764	S
chrec2:16131	S
chrec2:4163191	S
chrec2:400182	S
chrec2:782595	S
chrec2:2837928	S
chrec2:3933458	S
chrec2:3116960	S
chrec2:4312702	S
chrec2:579606	S
chrec2:2037082	S
chrec2:1317260	S
chrec2:4484750	S
chrec2:4600382	S
chrec2:1326056	S
chrec2:1327298	S
chrec2:2220495	S
chrec2:935992	S
chrec2:1275470	S
chrec2:3554938	S
chrec2:2261933	S
chrec2:1690845	S
chrec2:3902605	S
chrec2:4133903	S
chrec2:2586106	S
chrec2:2341419	S
chrec2:4604241	S
chrec2:1510481	S
chrec2:4530345	S
chrec2:4523376	S
chrec2:2091923	S
chrec2:3517986	S
chrec2:4034835	S
chrec2:3309588	S
chrec2:3822634	S
chrec2:641854	S
chrec2:838099	S
chrec2:3573296	S
chrec2:2645423	S
chrec2:4134754	S
chrec2:2920158	S
chrec2:2362713	S
chrec2:504747	S
chrec2:1636634	S
chrec2:2979205	S
chrec2:554202	S
chrec2:2565651	S
chrec2:663496	S
chrec2:2691123	S
chrec2:3187172	S
chrec2:4440583	S
chrec2:1219305	S
chrec2:1093897	S
chrec2:4147037	S
chrec2:175703	S
chrec2:2055768	S
chrec2:2487971	S
chrec2:4644924	S
chrec2:3944328	S
chrec2:2155619	S
chrec2:4626394	S
chrec2:2617318	S
chrec2:3716079	S
chrec2:2283110	S
chrec2:1300628	S
chrec2:2850778	S
chrec2:3303308	S
chrec2:1321680	S
chrec2:2050353	S
chrec2:3988934	S
chrec2:3544610	S
chrec2:3592207	S
chrec2:65202	S
chrec2:1006229	S
chrec2:532194	S
chrec2:1968785	S
chrec2:4276870	S
chrec2:2587301	S
chrec2:1341224	S
chrec2:3201968	S
chrec2:3642229	S
chrec2:20540	S
chrec2:425953	S
chrec2:3871576	S
chrec2:3003304	S
chrec2:966988	S
chrec2:4162241	S
chrec2:2043205	S
chrec2:268243	S
chrec2:3704887	S
chrec2:4638377	S
chrec2:1176545	S
chrec2:3206376	S
chrec2:3919790	S
chrec2:2267902	S
chrec2:3291880	S
chrec2:4565354	S
chrec2:1777287	S
chrec2:1703554	S
chrec2:240307	S
chrec2:3514873	S
chrec2:2631128	S
chrec2:3647710	S
chrec2:3193640	S
chrec2:3514585	S
chrec2:257874	S
chrec2:2703470	S
chrec2:214273	S
chrec2:4225717	S
chrec2:753602	S
chrec2:3436376	S
chrec2:431348	S
chrec2:4061672	S
chrec2:3699815	S
chrec2:3516215	S
chrec2:4254834	S
chrec2:77889	S
chrec2:2530579	S
chrec2:1693859	S
chrec2:1043557	S
chrec2:3565973	S
chrec2:3839884	S
chrec2:4264400	S
chrec2:3591260	S
chrec2:3815956	S
chrec2:4100218	S
chrec2:1029175	S
chrec2:4484968	S
chrec2:3034257	S
chrec2:4387371	S
chrec2:3474559	S
chrec2:4038348	S
chrec2:4162887	S
chrec2:1882250	S
chrec2:3853623	S
chrec2:3701217	S
chrec2:4421522	S
chrec2:2846709	S
chrec2:2084132	S
chrec2:875174	S
chrec2:849357	S
chrec2:3697151	S
chrec2:2662329	S
chrec2:1927094	S
chrec2:3665430	S
chrec2:3186121	S
chrec2:1303879	S
chrec2:3411024	S
chrec2:174739	S
chrec2:3786407	S
chrec2:3965914	S
chrec2:788055	S
chrec2:3746516	S
chrec2:3391834	S
chrec2:499597	S
chrec2:1676524	S
chrec2:4274326	S
chrec2:3999035	S
chrec2:1020964	S
chrec2:4511781	S
chrec2:150368	S
chrec2:2905464	S
chrec2:2064613	S
chrec2:1278306	S
chrec2:4140483	S
chrec2:2134770	S
chrec2:3320044	S
chrec2:693919	S
chrec2:3326549	S
chrec2:507294	S
chrec2:2804842	S
chrec2:3278576	S
chrec2:4154443	S
chrec2:962258	S
chrec2:2557662	S
chrec2:1620556	S
chrec2:1515430	S
chrec2:127173	S
chrec2:197883	S
chrec2:3837029	S
chrec2:4381134	S
chrec2:479905	S
chrec2:4038205	S
chrec2:3449347	S
chrec2:1289339	S
chrec2:3571888	S
chrec2:4403900	S
chrec2:4560972	S
chrec2:1305133	S
chrec2:387	S
chrec2:399999	S
chrec2:57323	S
chrec2:3667128	S
chrec2:3804061	S
chrec2:400867	S
chrec2:964161	S
chrec2:2283828	S
chrec2:1304058	S
chrec2:1032246	S
chrec2:4376873	S
chrec2:173358	S
chrec2:2473402	S
chrec2:454258	S
chrec2:3350321	S
chrec2:4430875	S
chrec2:4410822	S
chrec2:77399	S
chrec2:3384456	S
chrec2:1591857	S
chrec2:3756103	S
chrec2:4397497	S
chrec2:3317938	S
chrec2:1748027	S
chrec2:3828444	S
chrec2:262179	S
chrec2:3586594	S
chrec2:2046669	S
chrec2:3425248	S
chrec2:3328840	S
chrec2:3597773	S
chrec2:3691587	S
chrec2:227149	S
chrec2:2726450	S
chrec2:4215023	S
chrec2:3308485	S
chrec2:1302502	S
chrec2:3466650	S
chrec2:3654365	S
chrec2:3456659	S
chrec2:1031951	S
chrec2:4039820	S
chrec2:2046714	S
chrec2:3654279	S
chrec2:1993931	S
chrec2:3695264	S
chrec2:3773057	S
chrec2:3530598	S
chrec2:3773108	S
chrec2:4501212	S
chrec2:3328069	S
chrec2:1990080	S
chrec2:3456095	S
chrec2:4211306	S
chrec2:3378453	S
chrec2:2526470	S
chrec2:3460765	S
chrec2:2523776	S
chrec2:3530809	S
chrec2:3599197	S
chrec2:121968	S
chrec2:3468068	S
chrec2:1994276	S
chrec2:850732	S
chrec2:3460009	S
chrec2:12531	S
chrec2:3214371	S
chrec2:4169815	S
chrec2:3693012	S
chrec2:3426673	S
chrec2:3326806	S
chrec2:2632900	S
chrec2:3378521	S
chrec2:2061901	S
chrec2:4278270	S
chrec2:1492532	S
chrec2:1401275	S
chrec2:4192603	S
chrec2:3695015	S
chrec2:563937	S
chrec2:12376	S
chrec2:3243469	S
chrec2:3601002	S
chrec2:3332737	S
chrec2:21309	S
chrec2:3327400	S
chrec2:225724	S
chrec2:4335137	S
chrec2:1401120	S
chrec2:3085346	S
chrec2:2536695	S
chrec2:4397073	S
chrec2:808954	S
chrec2:3461275	S
chrec2:919508	S
chrec2:2062078	S
chrec2:4211793	S
chrec2:3455916	S
chrec2:3689710	S
chrec2:3428702	S
chrec2:3829007	S
chrec2:4198363	S
chrec2:3690664	S
chrec2:3469872	S
chrec2:2754234	S
chrec2:223883	S
chrec2:3601295	S
chrec2:3348551	S
chrec2:236962	S
chrec2:3773480	S
chrec2:4216575	S
chrec2:159170	S
chrec2:3465095	S
chrec2:3326298	S
chrec2:4213375	S
chrec2:208641	S
chrec2:3470169	S
chrec2:228072	S
chrec2:3931714	S
chrec2:3424325	S
chrec2:3596848	S
chrec2:3465727	S
chrec2:2721276	S
chrec2:2523654	S
chrec2:3725381	S
chrec2:225382	S
chrec2:4166318	S
chrec2:1801508	S
chrec2:2725527	S
chrec2:3958378	S
chrec2:1358839	S
chrec2:123835	S
chrec2:4163002	S
chrec2:3469960	S
chrec2:12890	S
chrec2:3596220	S
chrec2:1020630	S
chrec2:225490	S
chrec2:4215946	S
chrec2:4429615	S
chrec2:3670256	S
chrec2:4277606	S
chrec2:182300	S
chrec2:2660906	S
chrec2:3995257	S
chrec2:850878	S
chrec2:13223	S
chrec2:93143	S
chrec2:4192924	S
