### ChExMix output
#Condition	Name	Index	TotalSigCount	SigCtrlScaling	SignalFraction
#Condition	SAMPLE	0	1534228.0	5.708	0.558
#Replicate	ParentCond	Name	Index	SigCount	CtrlCount	SigCtrlScaling	SignalFraction
#Replicate	SAMPLE	SAMPLE:1	0	1534228.0	291723.0	5.7085	0.558
#
#Point	SAMPLE_Sig	SAMPLE_Ctrl	SAMPLE_log2Fold	SAMPLE_log2Q	ActiveConds
chrec2:3433793	223.9	2.6	3.903	-159.555	1
chrec2:3476004	310.3	8.2	2.723	-159.220	1
chrec2:997500	212.6	2.1	4.155	-158.691	1
chrec2:2045597	660.8	40.4	1.517	-158.628	1
chrec2:4174831	275.0	5.6	3.097	-158.562	1
chrec2:4082443	185.9	0.9	7.538	-158.334	1
chrec2:1362500	159.4	0.0	7.317	-158.279	1
chrec2:147008	271.8	5.6	3.092	-158.271	1
chrec2:3713635	375.2	13.2	2.314	-158.189	1
chrec2:4069659	237.9	3.5	3.593	-158.101	1
chrec2:1748684	326.1	9.3	2.611	-158.025	1
chrec2:474482	297.7	7.2	2.860	-157.785	1
chrec2:1482558	184.9	0.8	7.530	-157.383	1
chrec2:52169	311.3	8.3	2.718	-157.330	1
chrec2:2293639	237.6	3.4	3.614	-157.224	1
chrec2:1720092	296.0	7.3	2.837	-156.980	1
chrec2:3121860	273.5	5.6	3.088	-156.906	1
chrec2:3534268	264.8	5.2	3.167	-156.897	1
chrec2:4334010	199.6	1.5	4.524	-156.585	1
chrec2:1325488	214.4	2.1	4.141	-156.504	1
chrec2:3888298	233.4	3.2	3.696	-156.369	1
chrec2:3573587	312.0	8.5	2.693	-156.249	1
chrec2:862906	217.3	2.4	4.014	-156.205	1
chrec2:2715355	345.7	11.1	2.442	-156.011	1
chrec2:234133	424.4	17.8	2.063	-155.863	1
chrec2:3058197	198.1	1.6	4.463	-155.659	1
chrec2:1556704	244.0	3.9	3.446	-155.630	1
chrec2:3491578	187.0	0.9	7.547	-155.313	1
chrec2:4493549	190.3	1.2	4.788	-155.306	1
chrec2:4479870	277.9	6.2	2.974	-154.612	1
chrec2:1354073	204.6	1.9	4.225	-154.555	1
chrec2:3818815	591.0	33.9	1.609	-154.404	1
chrec2:2522196	250.9	4.5	3.298	-154.332	1
chrec2:383957	307.4	8.3	2.690	-154.187	1
chrec2:443026	242.0	3.9	3.451	-153.901	1
chrec2:34904	211.9	2.1	4.141	-153.782	1
chrec2:4464683	211.7	2.2	4.102	-153.784	1
chrec2:485425	342.8	11.2	2.429	-153.764	1
chrec2:2921128	171.5	0.5	7.422	-153.556	1
chrec2:2543219	323.9	9.7	2.543	-152.950	1
chrec2:4011896	280.8	6.6	2.899	-152.922	1
chrec2:4094741	389.7	15.2	2.168	-152.494	1
chrec2:4294136	153.8	0.0	7.265	-152.331	1
chrec2:1541036	153.6	0.0	7.263	-152.332	1
chrec2:3744741	242.7	4.1	3.371	-152.303	1
chrec2:3721287	270.5	5.8	3.035	-152.274	1
chrec2:4645787	219.0	2.7	3.852	-152.207	1
chrec2:2934986	170.0	0.4	7.409	-151.619	1
chrec2:4384159	153.0	0.0	7.257	-151.339	1
chrec2:2688828	193.3	1.5	4.450	-151.013	1
chrec2:3621052	201.7	1.8	4.314	-150.886	1
chrec2:499210	185.9	1.2	4.740	-150.599	1
chrec2:3908700	360.0	12.9	2.286	-150.366	1
chrec2:1810848	359.7	12.9	2.283	-150.368	1
chrec2:3126139	167.7	0.5	7.390	-149.679	1
chrec2:407289	263.7	5.8	3.005	-149.457	1
chrec2:3918827	225.2	3.2	3.636	-149.333	1
chrec2:3834465	275.3	6.6	2.862	-148.863	1
chrec2:3894184	263.0	5.8	2.999	-148.630	1
chrec2:937701	229.9	3.6	3.501	-148.526	1
chrec2:2045258	260.6	5.4	3.071	-148.301	1
chrec2:2793338	238.1	4.1	3.359	-148.008	1
chrec2:3273391	262.4	5.7	3.023	-147.806	1
chrec2:2840727	197.0	1.8	4.296	-147.212	1
chrec2:1517302	196.9	1.8	4.253	-147.213	1
chrec2:123641	470.7	23.2	1.831	-147.202	1
chrec2:2381473	247.8	4.9	3.159	-147.144	1
chrec2:2760443	181.6	1.2	4.735	-146.835	1
chrec2:1505192	165.6	0.4	7.372	-146.775	1
chrec2:585920	147.6	0.0	7.206	-146.368	1
chrec2:1634052	147.1	0.0	7.201	-146.370	1
chrec2:430237	205.6	2.4	3.929	-146.284	1
chrec2:4495655	285.8	7.4	2.763	-146.255	1
chrec2:2847566	211.6	2.8	3.741	-145.963	1
chrec2:858094	357.4	13.3	2.236	-145.882	1
chrec2:3926876	191.7	1.7	4.308	-145.836	1
chrec2:2757188	262.0	5.8	2.988	-145.697	1
chrec2:1279391	237.9	4.3	3.263	-145.629	1
chrec2:3878665	232.0	4.0	3.340	-145.290	1
chrec2:719777	207.9	2.5	3.878	-145.206	1
chrec2:1708656	285.6	7.6	2.715	-145.152	1
chrec2:2602847	211.5	2.6	3.809	-145.078	1
chrec2:3498841	225.9	3.5	3.481	-145.063	1
chrec2:2253616	193.6	1.8	4.212	-144.474	1
chrec2:2267327	145.6	0.0	7.186	-144.389	1
chrec2:4340123	209.4	2.8	3.730	-144.189	1
chrec2:786092	756.4	54.1	1.292	-142.978	1
chrec2:489233	297.7	8.6	2.603	-142.752	1
chrec2:3014154	201.9	2.3	3.927	-142.688	1
chrec2:2824858	223.0	3.6	3.444	-142.457	1
chrec2:4257570	298.5	8.8	2.568	-141.753	1
chrec2:2683196	215.8	3.3	3.535	-141.447	1
chrec2:2839867	179.7	1.3	4.569	-141.415	1
chrec2:1834167	241.0	4.8	3.144	-141.268	1
chrec2:3351864	167.3	0.8	7.386	-141.177	1
chrec2:445953	172.4	0.9	7.430	-141.114	1
chrec2:220566	394.4	17.2	2.010	-140.764	1
chrec2:2493260	218.0	3.5	3.448	-140.635	1
chrec2:3653625	312.0	10.1	2.439	-140.445	1
chrec2:3764792	349.3	13.3	2.204	-140.149	1
chrec2:486543	250.3	5.5	2.998	-140.050	1
chrec2:3273780	189.0	1.9	4.129	-139.898	1
chrec2:3970957	286.5	8.1	2.630	-139.608	1
chrec2:1054160	140.3	0.0	7.132	-139.415	1
chrec2:2056069	215.6	3.4	3.458	-138.897	1
chrec2:3815374	313.3	10.5	2.388	-138.655	1
chrec2:3765743	183.8	1.7	4.259	-138.471	1
chrec2:3273302	194.0	2.1	3.992	-138.396	1
chrec2:2634387	342.4	13.0	2.211	-138.105	1
chrec2:4202480	299.5	9.4	2.477	-138.102	1
chrec2:3095451	155.9	0.4	7.285	-138.070	1
chrec2:2260253	176.2	1.2	4.639	-137.692	1
chrec2:1500867	230.2	4.5	3.150	-137.380	1
chrec2:1410582	167.7	1.0	4.814	-137.336	1
chrec2:1496649	189.7	1.9	4.108	-136.842	1
chrec2:4602717	425.2	20.4	1.868	-136.675	1
chrec2:1881002	182.0	1.7	4.237	-136.637	1
chrec2:1115571	137.6	0.0	7.104	-136.433	1
chrec2:3119961	359.1	14.4	2.123	-136.433	1
chrec2:2471874	756.7	55.4	1.259	-136.326	1
chrec2:1671484	207.2	3.1	3.569	-136.174	1
chrec2:431664	221.3	3.9	3.312	-135.871	1
chrec2:2507847	173.4	1.4	4.473	-135.835	1
chrec2:3817377	273.6	7.6	2.649	-135.721	1
chrec2:3116555	214.6	3.6	3.372	-135.553	1
chrec2:3539047	203.7	2.8	3.660	-135.288	1
chrec2:3333584	523.9	30.5	1.590	-135.230	1
chrec2:2389669	153.0	0.5	7.257	-135.175	1
chrec2:484975	540.4	32.1	1.558	-134.655	1
chrec2:3962104	208.0	3.2	3.487	-134.481	1
chrec2:2775937	135.3	0.0	7.080	-134.450	1
chrec2:1255897	198.8	2.7	3.685	-134.436	1
chrec2:1103198	189.7	2.1	3.971	-133.899	1
chrec2:1110530	189.2	2.1	3.962	-133.901	1
chrec2:3351819	179.3	1.7	4.207	-133.892	1
chrec2:3141325	335.0	12.6	2.215	-133.879	1
chrec2:1818825	134.7	0.0	7.074	-133.458	1
chrec2:1606271	150.9	0.5	7.238	-133.244	1
chrec2:433492	273.2	7.8	2.611	-133.127	1
chrec2:3182331	158.9	0.8	7.312	-132.624	1
chrec2:836007	174.1	1.4	4.401	-132.504	1
chrec2:986285	221.9	4.3	3.185	-132.080	1
chrec2:1372684	176.8	1.7	4.146	-132.058	1
chrec2:1758972	530.5	31.6	1.558	-131.820	1
chrec2:1047152	162.3	0.9	7.343	-131.683	1
chrec2:4508984	448.3	23.3	1.753	-131.585	1
chrec2:3697973	169.7	1.2	4.578	-131.192	1
chrec2:3295240	175.9	1.6	4.233	-131.143	1
chrec2:468232	197.4	2.9	3.568	-130.901	1
chrec2:1955324	214.9	3.9	3.285	-130.770	1
chrec2:858425	212.5	3.7	3.331	-130.571	1
chrec2:1038176	132.0	0.0	7.044	-130.477	1
chrec2:964873	131.9	0.0	7.043	-130.479	1
chrec2:1408045	148.2	0.5	7.212	-130.349	1
chrec2:1856928	168.4	1.3	4.481	-130.268	1
chrec2:2683948	175.1	1.7	4.172	-130.233	1
chrec2:3769712	152.1	0.6	7.249	-129.945	1
chrec2:2513995	213.8	3.9	3.270	-129.072	1
chrec2:42139	163.4	1.1	4.726	-129.038	1
chrec2:3257758	183.6	2.2	3.887	-128.514	1
chrec2:1422399	166.4	1.3	4.509	-128.410	1
chrec2:3871332	238.8	5.6	2.896	-128.204	1
chrec2:1058835	154.0	0.8	7.267	-127.878	1
chrec2:957180	165.0	1.3	4.494	-127.481	1
chrec2:2225375	389.3	18.6	1.877	-127.295	1
chrec2:2566734	157.8	0.9	7.302	-126.973	1
chrec2:3284161	309.6	11.5	2.237	-126.368	1
chrec2:4584078	330.1	13.3	2.121	-126.028	1
chrec2:754296	152.5	0.8	7.253	-125.978	1
chrec2:3635665	208.7	3.9	3.219	-125.680	1
chrec2:102888	448.4	24.5	1.680	-125.657	1
chrec2:2284673	163.4	1.3	4.478	-125.627	1
chrec2:872462	126.8	0.0	6.986	-125.504	1
chrec2:2911061	221.6	4.9	2.999	-125.481	1
chrec2:4571029	205.7	3.8	3.243	-125.461	1
chrec2:3813047	296.3	10.4	2.319	-125.383	1
chrec2:3269623	231.8	5.5	2.880	-125.365	1
chrec2:1469131	173.5	1.8	4.083	-125.348	1
chrec2:1573536	159.4	1.1	4.665	-125.306	1
chrec2:2507997	159.1	1.2	4.531	-125.307	1
chrec2:1377810	203.1	3.6	3.315	-125.269	1
chrec2:1609938	137.2	0.3	7.100	-125.246	1
chrec2:1692869	150.9	0.8	7.237	-125.042	1
chrec2:4053129	150.8	0.8	7.236	-125.043	1
chrec2:2939553	236.0	5.9	2.815	-124.610	1
chrec2:835587	283.7	9.5	2.383	-124.464	1
chrec2:3504341	202.6	3.5	3.327	-124.418	1
chrec2:3021276	174.7	2.1	3.895	-124.214	1
chrec2:10516	251.8	7.1	2.625	-124.040	1
chrec2:83984	215.3	4.4	3.092	-124.006	1
chrec2:763458	190.2	2.8	3.564	-123.915	1
chrec2:2787438	189.9	3.0	3.484	-123.916	1
chrec2:1571142	189.4	2.9	3.502	-123.918	1
chrec2:1593630	167.9	1.7	4.107	-123.848	1
chrec2:3482016	247.6	6.7	2.703	-123.806	1
chrec2:3495822	203.5	3.8	3.238	-123.779	1
chrec2:1860811	171.6	1.8	4.093	-123.548	1
chrec2:561692	124.8	0.0	6.964	-123.535	1
chrec2:3587929	197.6	3.4	3.343	-123.395	1
chrec2:1631697	174.0	2.0	3.938	-123.324	1
chrec2:3163459	173.8	2.1	3.884	-123.325	1
chrec2:1753988	149.0	0.9	7.219	-123.159	1
chrec2:4315033	148.3	0.8	7.213	-123.160	1
chrec2:1219042	200.0	3.7	3.254	-122.723	1
chrec2:2356913	208.2	4.1	3.160	-122.592	1
chrec2:3401869	323.9	13.0	2.129	-122.574	1
chrec2:2687118	123.4	0.0	6.948	-122.546	1
chrec2:2185501	176.1	2.2	3.842	-122.274	1
chrec2:1116815	147.5	0.8	7.205	-122.215	1
chrec2:1503308	166.5	1.6	4.182	-122.034	1
chrec2:4601759	309.8	12.0	2.173	-121.980	1
chrec2:2741130	246.4	7.0	2.628	-121.977	1
chrec2:1958929	159.1	1.3	4.405	-121.955	1
chrec2:3074477	214.8	4.6	3.024	-121.864	1
chrec2:3703873	211.9	4.5	3.034	-121.530	1
chrec2:4513317	211.6	4.5	3.050	-121.531	1
chrec2:3565830	175.1	2.2	3.825	-121.387	1
chrec2:1739795	134.0	0.3	7.066	-121.374	1
chrec2:1326309	181.9	2.5	3.693	-121.259	1
chrec2:767692	121.3	0.0	6.922	-120.562	1
chrec2:1213110	188.8	3.1	3.403	-120.543	1
chrec2:4548340	252.3	7.4	2.581	-120.481	1
chrec2:1513708	164.0	1.7	4.119	-120.218	1
chrec2:3368743	228.7	5.6	2.826	-120.178	1
chrec2:1791243	211.8	4.6	3.005	-119.389	1
chrec2:2250247	277.1	9.5	2.357	-119.309	1
chrec2:893281	136.9	0.4	7.097	-118.798	1
chrec2:1489768	159.3	1.5	4.221	-118.741	1
chrec2:3216867	175.5	2.4	3.708	-118.637	1
chrec2:1347678	174.6	2.4	3.653	-118.639	1
chrec2:709019	188.3	3.3	3.322	-118.094	1
chrec2:1408905	157.5	1.5	4.156	-117.825	1
chrec2:1646732	118.4	0.0	6.887	-117.577	1
chrec2:827893	160.9	1.7	4.028	-117.487	1
chrec2:2990545	248.1	7.4	2.550	-117.406	1
chrec2:2492463	187.6	3.2	3.345	-117.237	1
chrec2:3091723	249.7	7.6	2.519	-117.205	1
chrec2:1850779	157.3	1.5	4.232	-116.911	1
chrec2:3094703	218.9	5.3	2.854	-116.890	1
chrec2:617800	117.3	0.0	6.874	-116.586	1
chrec2:824604	149.3	1.1	4.592	-116.017	1
chrec2:4250211	171.1	2.5	3.612	-115.986	1
chrec2:4320603	132.4	0.5	7.049	-115.911	1
chrec2:3352238	210.6	4.8	2.950	-115.661	1
chrec2:4579150	258.8	8.5	2.415	-115.607	1
chrec2:39509	116.3	0.0	6.862	-115.593	1
chrec2:1341016	164.9	2.0	3.874	-115.261	1
chrec2:3606600	191.1	3.5	3.238	-115.090	1
chrec2:27289	214.4	5.1	2.876	-114.850	1
chrec2:810487	144.5	0.9	7.175	-114.802	1
chrec2:2142091	157.5	1.7	3.996	-114.767	1
chrec2:138322	126.7	0.3	6.985	-114.566	1
chrec2:3892358	153.9	1.6	4.112	-114.170	1
chrec2:3065602	225.4	6.0	2.729	-113.961	1
chrec2:4368221	139.1	0.7	7.120	-113.710	1
chrec2:2222849	139.0	0.8	7.119	-113.711	1
chrec2:3383181	205.4	4.7	2.947	-113.647	1
chrec2:884895	114.1	0.0	6.834	-113.607	1
chrec2:555082	174.8	2.7	3.518	-113.415	1
chrec2:4541950	203.5	4.7	2.933	-112.828	1
chrec2:2794395	162.3	1.9	3.868	-112.581	1
chrec2:179150	413.1	23.0	1.652	-112.428	1
chrec2:681679	140.9	0.9	7.138	-111.994	1
chrec2:1045344	176.3	2.9	3.404	-111.782	1
chrec2:915188	172.3	2.8	3.446	-111.673	1
chrec2:4272396	192.0	3.9	3.118	-111.439	1
chrec2:143245	271.8	10.0	2.247	-111.059	1
chrec2:1786806	140.5	0.9	7.134	-111.059	1
chrec2:2300679	140.0	0.9	7.129	-111.060	1
chrec2:3621593	136.0	0.8	7.087	-110.880	1
chrec2:1441012	135.1	0.9	7.078	-110.881	1
chrec2:2635183	221.2	6.0	2.685	-110.817	1
chrec2:3783594	204.1	4.8	2.883	-110.784	1
chrec2:3878523	183.1	3.4	3.240	-110.627	1
chrec2:680869	111.8	0.0	6.805	-110.627	1
chrec2:4152258	143.1	1.2	4.410	-110.459	1
chrec2:3591744	242.1	7.9	2.428	-110.213	1
chrec2:3523028	326.1	15.1	1.924	-110.070	1
chrec2:1523680	171.6	2.7	3.481	-109.944	1
chrec2:154060	181.9	3.4	3.219	-109.783	1
chrec2:4233789	189.7	4.0	3.046	-109.781	1
chrec2:2855071	230.6	7.0	2.531	-109.607	1
chrec2:2859392	176.4	3.0	3.370	-109.365	1
chrec2:3782089	138.2	1.0	4.582	-109.198	1
chrec2:2548959	184.4	3.6	3.182	-109.196	1
chrec2:4340183	126.0	0.5	6.978	-109.190	1
chrec2:1065125	144.4	1.3	4.235	-109.068	1
chrec2:1787184	189.6	3.9	3.097	-108.953	1
chrec2:1959691	174.8	3.1	3.282	-108.511	1
chrec2:1713926	249.1	8.5	2.355	-108.186	1
chrec2:2357084	156.4	2.1	3.730	-108.133	1
chrec2:3939198	165.7	2.6	3.490	-108.124	1
chrec2:666666	188.3	3.9	3.086	-108.124	1
chrec2:268515	207.8	5.4	2.755	-108.089	1
chrec2:1019284	229.5	6.9	2.541	-108.081	1
chrec2:4476039	163.2	2.3	3.647	-108.081	1
chrec2:3084713	295.7	12.6	2.042	-108.071	1
chrec2:771144	182.2	3.6	3.156	-107.521	1
chrec2:1272741	170.5	2.9	3.362	-107.490	1
chrec2:3289413	132.4	0.7	7.048	-107.124	1
chrec2:743272	189.7	4.0	3.039	-106.810	1
chrec2:2790342	107.0	0.0	6.742	-106.657	1
chrec2:2900549	169.6	2.9	3.358	-106.631	1
chrec2:453699	186.8	3.9	3.081	-106.468	1
chrec2:2789915	135.2	0.9	7.078	-106.406	1
chrec2:972077	196.3	4.6	2.904	-106.330	1
chrec2:2331965	142.0	1.3	4.266	-106.323	1
chrec2:646398	130.4	0.8	7.027	-106.186	1
chrec2:1092778	353.9	18.0	1.780	-106.052	1
chrec2:3065791	280.5	11.5	2.092	-105.925	1
chrec2:2391954	148.0	1.7	3.893	-105.741	1
chrec2:3211846	324.4	15.5	1.871	-105.735	1
chrec2:1356256	212.5	5.8	2.670	-105.621	1
chrec2:3277304	255.5	9.5	2.243	-105.566	1
chrec2:1484733	195.5	4.6	2.908	-105.525	1
chrec2:3920801	621.0	47.2	1.206	-105.458	1
chrec2:1546059	140.7	1.3	4.225	-105.413	1
chrec2:1702031	130.1	0.8	7.023	-105.251	1
chrec2:3955338	187.4	4.1	3.016	-105.174	1
chrec2:4333092	186.8	4.2	2.979	-105.175	1
chrec2:4237271	255.7	9.3	2.269	-104.848	1
chrec2:1903609	147.4	1.7	3.961	-104.847	1
chrec2:4001158	181.8	3.7	3.102	-104.491	1
chrec2:868569	208.7	5.6	2.703	-104.331	1
chrec2:1346818	129.1	0.7	7.013	-104.312	1
chrec2:657567	393.4	22.6	1.611	-104.243	1
chrec2:910091	116.4	0.3	6.863	-103.908	1
chrec2:4388315	205.7	5.4	2.725	-103.831	1
chrec2:3359430	161.7	2.5	3.529	-103.793	1
chrec2:1348045	128.0	0.7	7.000	-103.372	1
chrec2:3574977	224.6	7.1	2.464	-103.345	1
chrec2:1833833	141.7	1.5	4.020	-103.272	1
chrec2:1795252	141.5	1.5	4.051	-103.273	1
chrec2:1269425	181.5	4.0	3.006	-103.175	1
chrec2:4455180	240.4	8.3	2.340	-103.159	1
chrec2:1539937	134.3	1.2	4.327	-103.087	1
chrec2:4496337	145.5	1.7	3.941	-103.052	1
chrec2:4355961	179.3	3.7	3.087	-102.837	1
chrec2:2565287	103.2	0.0	6.690	-102.699	1
chrec2:3021970	103.1	0.0	6.688	-102.700	1
chrec2:2496699	168.1	3.0	3.285	-102.568	1
chrec2:1939430	201.0	5.3	2.729	-102.557	1
chrec2:4160012	176.0	3.5	3.127	-102.523	1
chrec2:1043827	126.5	0.8	6.982	-102.443	1
chrec2:3962658	158.5	2.6	3.426	-102.066	1
chrec2:2376307	102.8	0.0	6.683	-101.706	1
chrec2:234765	227.2	7.4	2.429	-101.540	1
chrec2:3594061	247.7	9.3	2.229	-101.319	1
chrec2:1228346	133.5	1.1	4.363	-101.247	1
chrec2:3954821	169.0	3.2	3.209	-101.117	1
chrec2:677404	154.2	2.4	3.471	-101.106	1
chrec2:4186455	148.4	2.1	3.651	-101.064	1
chrec2:1752136	101.3	0.0	6.663	-100.714	1
chrec2:641111	162.4	2.9	3.280	-100.659	1
chrec2:2040580	181.0	4.1	2.943	-100.265	1
chrec2:2386728	199.3	5.6	2.648	-99.911	1
chrec2:2231883	128.8	0.9	7.008	-99.909	1
chrec2:1052371	162.1	2.8	3.319	-99.806	1
chrec2:4060020	158.8	2.7	3.347	-99.620	1
chrec2:614455	131.5	1.1	4.340	-99.406	1
chrec2:1412770	191.5	5.0	2.745	-99.215	1
chrec2:2920565	164.3	3.1	3.216	-99.179	1
chrec2:3738600	164.2	3.0	3.255	-99.180	1
chrec2:1822942	181.9	4.4	2.868	-99.038	1
chrec2:1770705	136.9	1.5	4.039	-98.754	1
chrec2:913191	123.6	0.7	6.949	-98.690	1
chrec2:710528	179.2	4.1	2.943	-98.636	1
chrec2:2886583	118.9	0.7	6.894	-98.568	1
chrec2:1300070	171.0	3.7	3.027	-98.368	1
chrec2:4375204	449.9	29.5	1.419	-98.327	1
chrec2:3406370	239.1	8.8	2.252	-97.843	1
chrec2:3038761	153.1	2.6	3.353	-97.749	1
chrec2:3017878	98.6	0.0	6.623	-97.735	1
chrec2:4108765	98.4	0.0	6.621	-97.737	1
chrec2:1162906	98.4	0.0	6.620	-97.738	1
chrec2:1679749	199.7	5.6	2.635	-97.323	1
chrec2:4329117	159.5	2.9	3.280	-97.258	1
chrec2:3353653	124.8	0.9	6.964	-97.130	1
chrec2:3806322	124.8	0.9	6.963	-97.131	1
chrec2:4230668	171.9	3.8	2.977	-97.064	1
chrec2:689645	210.1	6.6	2.489	-97.065	1
chrec2:142802	303.4	14.8	1.840	-96.989	1
chrec2:965877	121.4	0.7	6.924	-96.823	1
chrec2:2007252	120.5	0.8	6.913	-96.824	1
chrec2:771469	195.5	5.6	2.611	-96.799	1
chrec2:119127	143.2	2.1	3.591	-96.662	1
chrec2:4009212	185.6	4.9	2.735	-96.366	1
chrec2:3360593	193.4	5.4	2.663	-96.278	1
chrec2:4302082	171.6	3.7	3.014	-96.246	1
chrec2:3587489	162.9	3.3	3.129	-96.089	1
chrec2:4438654	195.3	5.5	2.649	-96.022	1
chrec2:1961506	120.4	0.7	6.911	-95.890	1
chrec2:2367029	96.2	0.0	6.588	-95.757	1
chrec2:4401175	127.1	1.1	4.344	-95.744	1
chrec2:2507303	115.6	0.6	6.853	-95.739	1
chrec2:962871	328.3	17.5	1.716	-95.631	1
chrec2:4423771	165.8	3.3	3.122	-95.564	1
chrec2:4089395	165.5	3.4	3.104	-95.565	1
chrec2:4002910	256.6	10.5	2.092	-95.545	1
chrec2:1669701	187.0	5.1	2.696	-95.274	1
chrec2:17292	274.6	12.4	1.959	-95.231	1
chrec2:476087	106.9	0.3	6.741	-95.216	1
chrec2:3028401	177.2	4.3	2.848	-95.012	1
chrec2:1275188	136.3	1.7	3.816	-95.007	1
chrec2:3147725	119.2	0.7	6.897	-94.962	1
chrec2:2681476	145.3	2.1	3.575	-94.955	1
chrec2:3540958	95.2	0.0	6.574	-94.771	1
chrec2:4136196	164.9	3.3	3.112	-94.739	1
chrec2:2099978	276.2	12.4	1.959	-94.631	1
chrec2:3575199	132.0	1.5	3.941	-94.263	1
chrec2:4128729	132.0	1.6	3.895	-94.264	1
chrec2:2426473	131.7	1.5	3.958	-94.266	1
chrec2:4384320	165.9	3.6	3.026	-94.253	1
chrec2:711656	195.3	5.6	2.607	-94.249	1
chrec2:3973058	195.2	5.7	2.582	-94.250	1
chrec2:2431161	137.5	1.9	3.648	-94.048	1
chrec2:4634231	183.8	4.8	2.758	-94.004	1
chrec2:1504275	199.2	6.0	2.542	-93.832	1
chrec2:1447134	95.0	0.0	6.570	-93.784	1
chrec2:1951333	185.1	5.0	2.704	-93.709	1
chrec2:1578245	184.6	5.0	2.692	-93.710	1
chrec2:1697951	165.9	3.5	3.051	-93.433	1
chrec2:845926	157.3	3.1	3.172	-93.306	1
chrec2:2148953	140.1	2.0	3.606	-93.165	1
chrec2:897177	93.2	0.0	6.542	-92.790	1
chrec2:3028571	169.4	3.9	2.918	-92.562	1
chrec2:1864268	305.6	15.7	1.774	-92.484	1
chrec2:4014790	129.7	1.5	3.966	-92.471	1
chrec2:3686475	547.0	41.7	1.200	-92.426	1
chrec2:2314929	343.7	19.6	1.620	-92.021	1
chrec2:1660523	108.4	0.4	6.760	-91.997	1
chrec2:2188244	107.8	0.4	6.752	-91.998	1
chrec2:1340219	150.0	2.7	3.264	-91.964	1
chrec2:1218768	158.3	3.2	3.105	-91.933	1
chrec2:4272994	158.2	3.2	3.120	-91.934	1
chrec2:687652	92.7	0.0	6.534	-91.801	1
chrec2:418007	261.1	11.7	1.964	-91.683	1
chrec2:2378228	206.6	6.9	2.388	-91.542	1
chrec2:1632023	132.1	1.6	3.838	-91.454	1
chrec2:3155124	132.0	1.6	3.862	-91.455	1
chrec2:1167237	134.8	1.9	3.650	-91.405	1
chrec2:1085227	200.2	6.3	2.472	-91.216	1
chrec2:704370	110.8	0.7	6.792	-91.036	1
chrec2:3212740	219.3	8.0	2.269	-90.979	1
chrec2:4081614	161.7	3.6	2.957	-90.974	1
chrec2:1458769	92.0	0.0	6.523	-90.811	1
chrec2:2306686	118.0	0.9	6.883	-90.682	1
chrec2:3688838	140.2	2.2	3.498	-90.621	1
chrec2:137602	130.7	1.7	3.782	-90.569	1
chrec2:2410113	168.9	4.2	2.816	-90.569	1
chrec2:4068225	155.5	3.3	3.066	-90.277	1
chrec2:2275817	203.2	6.7	2.414	-90.188	1
chrec2:4501451	177.7	4.9	2.682	-90.071	1
chrec2:4582863	194.8	6.0	2.513	-90.041	1
chrec2:3634197	278.0	13.4	1.857	-89.806	1
chrec2:2369855	158.2	3.4	3.043	-89.791	1
chrec2:1680431	129.9	1.6	3.820	-89.682	1
chrec2:3800784	212.3	7.7	2.275	-89.680	1
chrec2:2932902	155.4	3.2	3.084	-89.449	1
chrec2:1393469	101.1	0.3	6.660	-89.438	1
chrec2:4173730	220.6	8.4	2.201	-89.438	1
chrec2:4350263	176.5	4.9	2.656	-89.289	1
chrec2:64039	104.9	0.4	6.713	-89.148	1
chrec2:2535310	186.7	5.4	2.589	-89.095	1
chrec2:1796900	171.6	4.5	2.746	-89.093	1
chrec2:4217985	178.8	5.0	2.642	-89.024	1
chrec2:4578594	137.5	2.2	3.439	-88.896	1
chrec2:2694632	188.1	5.6	2.554	-88.895	1
chrec2:2927378	149.7	2.8	3.203	-88.848	1
chrec2:1471047	134.2	2.1	3.485	-88.808	1
chrec2:3273126	132.5	1.8	3.676	-88.774	1
chrec2:3008000	100.0	0.3	6.644	-88.478	1
chrec2:1488435	108.0	0.7	6.755	-88.219	1
chrec2:184866	122.4	1.3	4.072	-88.181	1
chrec2:2869765	140.5	2.4	3.376	-88.178	1
chrec2:2658411	313.1	17.0	1.687	-88.050	1
chrec2:4546473	180.6	5.1	2.628	-88.004	1
chrec2:2998252	128.7	1.6	3.817	-87.916	1
chrec2:145971	128.1	1.6	3.776	-87.917	1
chrec2:1406358	88.6	0.0	6.469	-87.846	1
chrec2:821448	144.9	2.8	3.185	-87.748	1
chrec2:1153132	518.4	39.8	1.191	-87.696	1
chrec2:2941006	184.2	5.5	2.541	-87.570	1
chrec2:851572	98.8	0.3	6.626	-87.519	1
chrec2:1216331	170.7	4.4	2.752	-87.517	1
chrec2:2542669	138.9	2.4	3.323	-87.325	1
chrec2:634634	107.1	0.6	6.743	-87.285	1
chrec2:3989757	179.3	5.1	2.628	-87.236	1
chrec2:2053656	178.6	5.2	2.598	-87.237	1
chrec2:3993790	178.4	5.3	2.573	-87.238	1
chrec2:2375	178.3	5.2	2.577	-87.239	1
chrec2:2821782	130.4	1.8	3.693	-87.025	1
chrec2:18739	129.6	1.9	3.593	-87.026	1
chrec2:1248400	114.3	0.9	6.836	-87.016	1
chrec2:883857	113.4	1.0	4.264	-87.017	1
