### ChExMix output
#Condition	Name	Index	TotalSigCount	SigCtrlScaling	SignalFraction
#Condition	SAMPLE	0	4541691.0	1.130	0.587
#Replicate	ParentCond	Name	Index	SigCount	CtrlCount	SigCtrlScaling	SignalFraction
#Replicate	SAMPLE	SAMPLE:1	0	4541691.0	5052701.0	1.1297	0.587
#
#Point	SAMPLE_Sig	SAMPLE_Ctrl	SAMPLE_log2Fold	SAMPLE_log2Q	ActiveConds
chrec2:2452613	370.6	101.5	1.692	-105.310	1
chrec2:87868	225.2	34.7	2.524	-105.287	1
chrec2:3822085	253.0	46.1	2.281	-105.163	1
chrec2:2359377	210.8	29.7	2.652	-105.092	1
chrec2:2823944	229.4	36.5	2.476	-104.935	1
chrec2:3811612	248.3	44.3	2.310	-104.588	1
chrec2:2884863	249.9	45.9	2.268	-104.510	1
chrec2:1144581	359.0	96.0	1.727	-104.469	1
chrec2:1824082	237.4	39.9	2.395	-104.363	1
chrec2:2331366	188.1	21.7	2.937	-104.157	1
chrec2:3112806	219.0	33.4	2.535	-104.152	1
chrec2:2265698	244.7	43.8	2.307	-103.944	1
chrec2:949226	173.7	15.7	3.288	-103.834	1
chrec2:1662272	173.7	11.1	3.790	-103.835	1
chrec2:1992390	363.1	98.5	1.705	-103.659	1
chrec2:2865116	280.9	59.7	2.057	-103.444	1
chrec2:1812023	267.3	53.5	2.145	-103.414	1
chrec2:2249539	241.6	42.9	2.317	-103.304	1
chrec2:3928252	211.5	30.2	2.634	-103.280	1
chrec2:3747994	244.6	43.4	2.319	-103.216	1
chrec2:2402920	298.6	67.4	1.971	-103.132	1
chrec2:4009041	248.0	45.8	2.262	-103.063	1
chrec2:1007282	247.7	46.0	2.253	-103.063	1
chrec2:2250160	206.4	28.7	2.672	-103.013	1
chrec2:3979787	276.2	58.1	2.074	-102.724	1
chrec2:509896	239.2	42.1	2.331	-102.668	1
chrec2:1587756	173.0	15.5	3.302	-102.333	1
chrec2:1768465	177.5	19.0	3.045	-102.249	1
chrec2:1276308	183.1	21.0	2.952	-102.139	1
chrec2:2434739	282.8	61.7	2.021	-102.136	1
chrec2:4127019	409.4	124.8	1.538	-101.934	1
chrec2:2331851	216.6	32.9	2.543	-101.857	1
chrec2:2886968	189.4	23.6	2.826	-101.738	1
chrec2:1137798	201.8	28.2	2.664	-101.718	1
chrec2:1839393	172.1	17.3	3.141	-101.629	1
chrec2:4538808	286.5	62.8	2.013	-101.537	1
chrec2:894915	203.4	29.0	2.637	-101.449	1
chrec2:2471688	863.6	393.2	0.959	-101.405	1
chrec2:3686572	259.7	52.1	2.142	-101.342	1
chrec2:3810003	261.8	52.5	2.144	-101.327	1
chrec2:4470974	215.7	32.9	2.536	-101.095	1
chrec2:991043	285.8	62.9	2.009	-100.863	1
chrec2:1735014	195.7	26.3	2.719	-100.726	1
chrec2:3022563	252.8	48.9	2.194	-100.711	1
chrec2:1883991	203.0	29.0	2.631	-100.669	1
chrec2:3886475	256.9	50.7	2.165	-100.658	1
chrec2:2569075	198.3	26.8	2.711	-100.430	1
chrec2:3746225	240.7	43.5	2.292	-100.310	1
chrec2:3117323	242.3	44.3	2.274	-100.241	1
chrec2:3048199	286.8	63.8	1.991	-100.241	1
chrec2:1313673	227.0	38.4	2.387	-100.160	1
chrec2:2899613	183.8	21.3	2.930	-100.088	1
chrec2:1312567	276.0	59.8	2.030	-100.033	1
chrec2:1719114	251.8	49.0	2.184	-100.005	1
chrec2:2858109	218.0	35.1	2.458	-99.985	1
chrec2:210121	208.7	31.2	2.564	-99.970	1
chrec2:4584981	264.4	54.0	2.115	-99.928	1
chrec2:921680	219.4	36.0	2.430	-99.828	1
chrec2:3361853	184.5	22.8	2.839	-99.698	1
chrec2:2821494	382.0	111.9	1.596	-99.456	1
chrec2:2326873	198.7	28.3	2.637	-99.371	1
chrec2:1831849	170.7	15.2	3.316	-99.360	1
chrec2:3570059	268.8	56.9	2.063	-99.274	1
chrec2:231572	294.1	68.9	1.918	-99.225	1
chrec2:3355301	243.5	46.5	2.212	-98.695	1
chrec2:390450	249.5	49.3	2.163	-98.589	1
chrec2:150742	256.5	51.7	2.136	-98.540	1
chrec2:2273617	1787.6	1031.5	0.617	-98.420	1
chrec2:1870820	218.8	35.5	2.446	-98.326	1
chrec2:539790	208.6	32.5	2.505	-98.238	1
chrec2:1855482	202.7	29.4	2.611	-98.098	1
chrec2:3296000	306.7	75.6	1.844	-97.961	1
chrec2:3785984	398.6	121.6	1.537	-97.959	1
chrec2:3541073	203.1	31.0	2.537	-97.877	1
chrec2:4566678	251.0	50.2	2.147	-97.865	1
chrec2:3026038	227.9	40.6	2.312	-97.732	1
chrec2:1835156	185.1	23.3	2.815	-97.728	1
chrec2:2285165	230.8	40.7	2.326	-97.643	1
chrec2:5953	191.7	26.3	2.692	-97.572	1
chrec2:3550475	282.4	63.9	1.967	-97.571	1
chrec2:1692646	232.0	42.4	2.276	-97.562	1
chrec2:3417570	207.9	32.1	2.519	-97.479	1
chrec2:102768	411.9	129.6	1.492	-97.416	1
chrec2:4504776	401.9	124.1	1.520	-97.390	1
chrec2:1535800	172.1	18.9	3.014	-97.301	1
chrec2:838483	177.0	20.6	2.924	-97.248	1
chrec2:1668563	212.0	34.4	2.447	-97.133	1
chrec2:207934	378.1	111.8	1.582	-97.129	1
chrec2:658297	286.6	67.0	1.921	-97.107	1
chrec2:3660866	284.8	66.4	1.925	-97.038	1
chrec2:647485	196.2	27.9	2.636	-97.034	1
chrec2:393385	195.9	28.1	2.624	-97.035	1
chrec2:4643933	231.2	41.7	2.294	-96.840	1
chrec2:1491605	323.6	84.4	1.762	-96.573	1
chrec2:2663669	200.5	29.3	2.597	-96.560	1
chrec2:4617672	265.0	56.8	2.046	-96.543	1
chrec2:3995586	364.5	106.0	1.606	-96.517	1
chrec2:1897273	192.8	27.4	2.638	-96.515	1
chrec2:2202863	192.7	27.3	2.643	-96.515	1
chrec2:4368479	286.1	66.5	1.929	-96.451	1
chrec2:4108127	202.2	30.3	2.564	-96.349	1
chrec2:437930	513.5	187.1	1.280	-96.100	1
chrec2:1148264	1131.4	579.1	0.790	-96.052	1
chrec2:4186030	236.3	44.8	2.224	-95.937	1
chrec2:2557665	423.2	138.0	1.441	-95.894	1
chrec2:2914566	263.9	57.2	2.029	-95.864	1
chrec2:543401	244.6	48.1	2.171	-95.800	1
chrec2:3336529	561.0	215.8	1.202	-95.740	1
chrec2:911854	169.5	19.4	2.953	-95.662	1
chrec2:741938	210.8	33.8	2.465	-95.633	1
chrec2:3793928	200.3	30.8	2.527	-95.584	1
chrec2:2103757	926.4	443.5	0.887	-95.574	1
chrec2:4521459	381.9	115.5	1.550	-95.540	1
chrec2:3616081	471.0	164.0	1.346	-95.347	1
chrec2:1811	233.2	43.4	2.250	-95.274	1
chrec2:4287023	215.4	37.0	2.365	-95.224	1
chrec2:3930188	382.8	116.5	1.540	-95.150	1
chrec2:1443287	241.6	47.1	2.184	-95.120	1
chrec2:2873333	207.0	33.6	2.445	-95.040	1
chrec2:661689	167.3	16.6	3.158	-94.968	1
chrec2:1585051	167.2	12.6	3.551	-94.968	1
chrec2:2781712	167.1	15.2	3.287	-94.969	1
chrec2:1011937	277.9	64.3	1.936	-94.926	1
chrec2:1391045	185.9	25.4	2.696	-94.721	1
chrec2:575191	192.6	28.2	2.597	-94.709	1
chrec2:3802837	228.1	42.4	2.253	-94.676	1
chrec2:2201608	181.1	23.2	2.788	-94.546	1
chrec2:1838985	180.7	23.8	2.747	-94.547	1
chrec2:2588923	215.3	36.6	2.379	-94.487	1
chrec2:4077608	215.0	36.7	2.375	-94.488	1
chrec2:2208126	188.5	26.0	2.680	-94.443	1
chrec2:3991854	219.0	38.1	2.347	-94.273	1
chrec2:3250280	312.2	80.6	1.778	-94.209	1
chrec2:4365193	222.4	40.4	2.284	-94.097	1
chrec2:2789803	178.3	22.7	2.798	-94.086	1
chrec2:1776803	185.2	24.9	2.720	-93.936	1
chrec2:2846697	230.6	43.9	2.218	-93.846	1
chrec2:1325903	234.8	45.5	2.192	-93.766	1
chrec2:658428	293.1	71.9	1.852	-93.726	1
chrec2:3099257	243.2	49.0	2.134	-93.687	1
chrec2:1099503	247.8	50.6	2.117	-93.684	1
chrec2:1578429	187.5	25.7	2.692	-93.662	1
chrec2:4498621	186.3	26.4	2.641	-93.662	1
chrec2:2201378	170.3	19.9	2.925	-93.605	1
chrec2:2625652	195.8	29.7	2.544	-93.498	1
chrec2:4586614	268.3	60.6	1.972	-93.354	1
chrec2:2444116	223.8	41.4	2.260	-93.302	1
chrec2:870368	198.0	30.4	2.530	-93.301	1
chrec2:2014833	336.4	94.4	1.657	-93.245	1
chrec2:3277226	211.0	35.9	2.380	-93.129	1
chrec2:3290399	213.3	36.8	2.358	-93.013	1
chrec2:2982329	202.4	31.9	2.489	-92.947	1
chrec2:664953	283.8	69.0	1.864	-92.704	1
chrec2:458550	319.5	86.4	1.711	-92.525	1
chrec2:1272931	229.8	43.5	2.224	-92.421	1
chrec2:3802197	243.5	49.7	2.118	-92.294	1
chrec2:2086120	396.2	126.3	1.473	-92.193	1
chrec2:4575392	191.7	28.6	2.567	-92.171	1
chrec2:63529	268.0	61.3	1.952	-92.083	1
chrec2:943452	165.5	15.3	3.262	-92.082	1
chrec2:1351154	165.3	18.0	3.025	-92.083	1
chrec2:4488654	458.4	160.2	1.340	-91.882	1
chrec2:576757	196.7	30.1	2.532	-91.777	1
chrec2:915459	196.7	30.3	2.523	-91.778	1
chrec2:2460993	175.5	22.5	2.787	-91.693	1
chrec2:1292343	231.6	45.7	2.167	-91.647	1
chrec2:1727452	181.6	25.4	2.662	-91.584	1
chrec2:4180563	200.1	32.6	2.442	-91.440	1
chrec2:2746116	404.3	131.6	1.443	-91.200	1
chrec2:2692043	185.6	27.0	2.607	-91.076	1
chrec2:2965740	287.4	71.3	1.835	-91.063	1
chrec2:3902156	245.7	51.6	2.074	-90.937	1
chrec2:2647744	243.0	51.1	2.074	-90.921	1
chrec2:4606600	196.7	31.4	2.470	-90.847	1
chrec2:2010449	395.1	127.1	1.461	-90.737	1
chrec2:3865231	431.8	147.5	1.374	-90.689	1
chrec2:2446853	487.6	179.5	1.266	-90.552	1
chrec2:2524583	328.9	92.7	1.651	-90.535	1
chrec2:4404716	644.9	272.8	1.065	-90.507	1
chrec2:4312541	178.7	24.2	2.710	-90.291	1
chrec2:3385978	242.1	51.2	2.065	-90.233	1
chrec2:775370	481.6	175.4	1.281	-90.132	1
chrec2:3380507	299.4	78.7	1.751	-90.091	1
chrec2:4177765	208.7	36.7	2.330	-90.072	1
chrec2:1418717	179.5	25.4	2.647	-90.020	1
chrec2:1960529	366.9	112.9	1.524	-89.861	1
chrec2:3686299	1483.6	836.6	0.651	-89.849	1
chrec2:2607352	214.5	39.7	2.259	-89.825	1
chrec2:4082072	218.6	41.4	2.225	-89.704	1
chrec2:1026331	190.1	30.1	2.485	-89.682	1
chrec2:909426	201.9	33.9	2.397	-89.667	1
chrec2:1613073	169.8	21.7	2.795	-89.637	1
chrec2:254134	243.6	51.4	2.069	-89.569	1
chrec2:4493325	226.9	44.4	2.178	-89.557	1
chrec2:1537654	164.9	19.7	2.893	-89.555	1
chrec2:944123	164.4	20.1	2.859	-89.556	1
chrec2:2973580	205.1	36.2	2.326	-89.441	1
chrec2:3435808	286.6	71.8	1.821	-89.263	1
chrec2:3495824	213.8	39.3	2.269	-89.104	1
chrec2:3504177	341.1	100.9	1.582	-89.065	1
chrec2:606873	269.7	63.9	1.901	-89.024	1
chrec2:1021342	223.6	44.0	2.170	-88.876	1
chrec2:1425437	164.2	19.6	2.891	-88.747	1
chrec2:519949	205.3	35.8	2.344	-88.706	1
chrec2:1526274	177.4	25.4	2.629	-88.461	1
chrec2:1838685	196.1	32.4	2.420	-88.443	1
chrec2:2224096	166.2	20.7	2.830	-88.382	1
chrec2:3036787	268.0	64.6	1.877	-88.372	1
chrec2:1640882	187.1	28.8	2.522	-88.349	1
chrec2:3308955	716.0	321.1	0.981	-88.185	1
chrec2:4617976	189.9	29.3	2.523	-88.166	1
chrec2:4025549	270.6	66.0	1.860	-87.904	1
chrec2:1406219	162.4	14.6	3.300	-87.814	1
chrec2:2679167	183.7	27.9	2.543	-87.781	1
chrec2:855278	382.3	123.9	1.449	-87.737	1
chrec2:53535	420.6	143.7	1.374	-87.722	1
chrec2:2020389	259.1	60.3	1.926	-87.395	1
chrec2:3930887	292.3	76.6	1.756	-87.348	1
chrec2:3710754	646.4	278.1	1.041	-87.242	1
chrec2:2255192	204.4	37.1	2.287	-87.151	1
chrec2:3043268	206.8	37.3	2.294	-87.072	1
chrec2:4626971	245.9	54.1	2.010	-86.963	1
chrec2:2186887	194.1	32.1	2.421	-86.950	1
chrec2:1385279	195.3	33.6	2.365	-86.822	1
chrec2:3112444	236.7	50.9	2.042	-86.811	1
chrec2:3579692	271.8	66.6	1.854	-86.714	1
chrec2:4339837	177.5	26.3	2.578	-86.671	1
chrec2:4205141	311.6	87.6	1.656	-86.607	1
chrec2:4223920	199.7	35.4	2.320	-86.603	1
chrec2:2012306	370.7	118.6	1.469	-86.539	1
chrec2:2008624	500.7	191.9	1.208	-86.495	1
chrec2:1142144	161.5	20.0	2.836	-86.410	1
chrec2:1754443	161.1	13.3	3.423	-86.410	1
chrec2:3211363	1115.2	588.1	0.747	-86.409	1
chrec2:2621939	259.4	61.5	1.902	-86.166	1
chrec2:2836484	214.0	40.8	2.216	-86.138	1
chrec2:4233891	217.9	43.3	2.154	-86.079	1
chrec2:2140027	184.3	28.6	2.510	-86.068	1
chrec2:3503351	227.6	47.4	2.087	-86.050	1
chrec2:2980832	226.1	46.7	2.099	-86.044	1
chrec2:3986308	375.4	120.4	1.464	-86.037	1
chrec2:3778423	321.1	92.8	1.614	-85.784	1
chrec2:760579	201.1	35.9	2.309	-85.781	1
chrec2:3946730	187.1	30.9	2.424	-85.741	1
chrec2:3328941	246.9	56.5	1.951	-85.738	1
chrec2:3085530	638.0	275.4	1.036	-85.659	1
chrec2:3913349	190.5	31.1	2.436	-85.598	1
chrec2:4511230	190.0	31.8	2.404	-85.599	1
chrec2:3300952	340.9	103.4	1.546	-85.554	1
chrec2:462200	275.4	70.8	1.784	-85.243	1
chrec2:96725	313.0	89.3	1.633	-85.131	1
chrec2:1956862	160.9	13.8	3.367	-85.014	1
chrec2:3564345	239.8	53.8	1.979	-84.903	1
chrec2:4105955	233.2	51.3	2.009	-84.774	1
chrec2:1795778	180.0	27.5	2.533	-84.731	1
chrec2:584860	220.4	44.5	2.133	-84.653	1
chrec2:3494204	193.1	33.2	2.366	-84.607	1
chrec2:2211497	172.8	25.1	2.606	-84.585	1
chrec2:2603746	197.0	34.8	2.326	-84.408	1
chrec2:3751673	196.9	34.9	2.322	-84.409	1
chrec2:149751	198.4	36.0	2.288	-84.325	1
chrec2:3302647	201.1	36.6	2.282	-84.251	1
chrec2:1183354	278.4	71.9	1.778	-84.227	1
chrec2:2017010	294.7	79.7	1.711	-84.205	1
chrec2:4382362	253.2	60.9	1.880	-84.129	1
chrec2:3789665	229.3	48.7	2.059	-84.031	1
chrec2:2766055	391.4	132.5	1.386	-83.873	1
chrec2:3137645	192.4	32.9	2.374	-83.871	1
chrec2:914225	159.8	16.6	3.091	-83.626	1
chrec2:1385843	159.2	18.0	2.971	-83.627	1
chrec2:63466	290.5	79.3	1.698	-83.450	1
chrec2:4412734	281.9	74.5	1.743	-83.369	1
chrec2:2710496	288.3	78.8	1.696	-83.306	1
chrec2:3088301	222.1	46.2	2.091	-83.280	1
chrec2:1495824	190.7	33.6	2.328	-83.134	1
chrec2:2892847	193.1	33.9	2.335	-83.037	1
chrec2:3339945	854.1	419.5	0.850	-82.932	1
chrec2:1169599	197.0	36.0	2.276	-82.873	1
chrec2:1229347	159.3	21.0	2.750	-82.801	1
chrec2:377911	248.1	58.7	1.904	-82.655	1
chrec2:1836180	174.6	27.1	2.513	-82.633	1
chrec2:648088	176.6	28.1	2.479	-82.453	1
chrec2:1751029	158.4	16.9	3.053	-82.246	1
chrec2:999813	163.7	22.2	2.706	-82.217	1
chrec2:2935114	163.1	22.4	2.686	-82.218	1
chrec2:2334426	195.5	36.2	2.259	-82.149	1
chrec2:2047540	283.1	76.3	1.716	-81.797	1
chrec2:2528677	167.1	24.4	2.601	-81.719	1
chrec2:3760201	319.2	95.3	1.567	-81.625	1
chrec2:4263094	421.4	151.9	1.296	-81.465	1
chrec2:3530200	258.4	65.4	1.806	-81.396	1
chrec2:3859493	209.0	41.7	2.151	-81.176	1
chrec2:467274	186.7	31.9	2.374	-81.026	1
chrec2:3314923	1116.0	600.8	0.717	-80.970	1
chrec2:3356030	235.8	54.7	1.933	-80.961	1
chrec2:2333394	157.0	20.7	2.746	-80.873	1
chrec2:1703579	189.6	34.5	2.284	-80.843	1
chrec2:3706485	303.7	87.9	1.613	-80.821	1
chrec2:178276	230.5	51.5	1.987	-80.776	1
chrec2:818964	168.6	24.8	2.588	-80.731	1
chrec2:2626970	167.2	25.5	2.536	-80.731	1
chrec2:2854282	194.5	35.7	2.269	-80.703	1
chrec2:2450200	194.1	35.8	2.263	-80.704	1
chrec2:1079370	161.0	22.5	2.665	-80.654	1
chrec2:4266622	202.3	39.2	2.190	-80.529	1
chrec2:4495822	216.2	45.2	2.081	-80.510	1
chrec2:1465418	203.1	40.7	2.143	-80.506	1
chrec2:1726417	212.2	43.7	2.104	-80.484	1
chrec2:4347187	211.3	44.2	2.082	-80.484	1
chrec2:1393136	158.8	21.4	2.716	-80.138	1
chrec2:2149279	188.7	34.1	2.292	-80.119	1
chrec2:4301910	228.6	51.8	1.967	-80.111	1
chrec2:1748025	1740.6	1049.7	0.554	-79.908	1
chrec2:3006169	197.4	37.5	2.220	-79.886	1
chrec2:4008459	239.5	57.2	1.889	-79.879	1
chrec2:4181959	216.9	46.4	2.050	-79.851	1
chrec2:2938186	212.7	44.9	2.068	-79.806	1
chrec2:4358354	168.4	26.4	2.496	-79.775	1
chrec2:1508749	156.4	19.9	2.798	-79.515	1
chrec2:3361617	243.5	58.8	1.874	-79.405	1
chrec2:4052403	340.5	108.3	1.477	-79.374	1
chrec2:170481	156.4	22.1	2.649	-79.355	1
chrec2:2987685	175.3	28.8	2.428	-79.288	1
chrec2:2633749	740.4	350.9	0.901	-79.172	1
chrec2:2600652	159.1	22.3	2.660	-79.096	1
chrec2:4614030	330.6	104.2	1.490	-78.947	1
chrec2:563861	545.7	229.0	1.077	-78.719	1
chrec2:1264629	171.2	28.2	2.427	-78.682	1
chrec2:3227381	191.0	36.0	2.232	-78.547	1
chrec2:587991	174.2	28.8	2.421	-78.540	1
chrec2:4383070	174.0	29.1	2.405	-78.540	1
chrec2:4296122	196.9	38.9	2.165	-78.434	1
chrec2:3497928	199.3	39.3	2.168	-78.413	1
chrec2:3394091	253.8	65.5	1.778	-78.235	1
chrec2:3404307	253.8	65.2	1.784	-78.235	1
chrec2:2860273	155.6	19.4	2.831	-78.163	1
chrec2:423021	155.6	18.7	2.881	-78.164	1
chrec2:694761	280.1	78.2	1.665	-77.853	1
chrec2:3797357	253.4	64.9	1.788	-77.604	1
chrec2:2839954	177.3	30.5	2.364	-77.555	1
chrec2:416220	259.9	68.5	1.749	-77.485	1
chrec2:90735	281.0	79.4	1.648	-77.409	1
chrec2:3373499	389.7	137.4	1.328	-77.351	1
chrec2:4600025	183.3	33.3	2.284	-77.288	1
chrec2:4065474	462.5	180.0	1.186	-77.219	1
chrec2:2294496	187.4	35.0	2.243	-77.163	1
chrec2:3973524	211.3	45.8	2.031	-77.092	1
chrec2:4108612	201.4	41.2	2.112	-76.999	1
chrec2:4358727	174.0	29.9	2.366	-76.927	1
chrec2:4476075	176.0	30.3	2.364	-76.819	1
chrec2:1347847	154.9	14.3	3.258	-76.819	1
chrec2:2175477	154.8	18.4	2.894	-76.820	1
chrec2:2154793	154.8	18.3	2.903	-76.821	1
chrec2:1882065	155.4	22.8	2.595	-76.766	1
chrec2:1119254	297.0	87.6	1.585	-76.735	1
chrec2:3923403	236.6	58.0	1.853	-76.730	1
chrec2:3990838	166.3	27.4	2.425	-76.580	1
chrec2:775412	388.8	138.5	1.313	-76.555	1
chrec2:3669210	537.5	227.4	1.065	-76.480	1
chrec2:445878	202.2	41.9	2.094	-76.316	1
chrec2:3083302	328.9	106.0	1.458	-76.013	1
chrec2:983702	304.2	92.3	1.545	-75.910	1
chrec2:1717769	211.2	46.3	2.014	-75.776	1
chrec2:3712159	568.5	247.7	1.023	-75.681	1
chrec2:256783	330.1	106.2	1.460	-75.665	1
chrec2:1555397	189.5	36.6	2.196	-75.657	1
chrec2:3955822	257.1	68.3	1.736	-75.632	1
chrec2:2849638	201.4	41.7	2.096	-75.626	1
chrec2:3543017	192.6	38.5	2.148	-75.618	1
chrec2:3780981	196.6	40.7	2.098	-75.609	1
chrec2:2163375	170.1	28.4	2.406	-75.565	1
chrec2:2491760	153.9	21.2	2.685	-75.488	1
chrec2:1612244	153.9	20.1	2.764	-75.489	1
chrec2:2853851	153.7	21.9	2.639	-75.489	1
chrec2:1096376	153.4	13.0	3.382	-75.490	1
chrec2:4546182	232.3	57.5	1.839	-75.346	1
chrec2:3770632	175.6	31.6	2.299	-75.266	1
chrec2:1684898	242.0	61.6	1.799	-75.246	1
chrec2:4082550	250.8	66.0	1.749	-75.236	1
chrec2:740171	214.0	48.2	1.976	-75.211	1
chrec2:3896497	184.0	35.0	2.219	-75.020	1
chrec2:3922441	201.4	43.2	2.044	-74.962	1
chrec2:3949526	188.0	36.6	2.185	-74.954	1
chrec2:68898	166.9	27.7	2.417	-74.948	1
chrec2:235250	194.5	39.2	2.134	-74.916	1
chrec2:1810304	169.6	28.5	2.397	-74.828	1
chrec2:3134640	157.9	24.2	2.532	-74.818	1
chrec2:4183774	219.5	50.7	1.937	-74.744	1
chrec2:4085339	283.7	82.3	1.609	-74.527	1
chrec2:4626672	203.2	43.4	2.051	-74.308	1
chrec2:3785056	200.4	43.3	2.034	-74.278	1
chrec2:686548	193.2	39.3	2.123	-74.218	1
chrec2:3303293	152.4	18.8	2.843	-74.166	1
chrec2:1628240	152.0	18.5	2.859	-74.167	1
chrec2:3305343	241.2	62.8	1.766	-74.107	1
chrec2:518675	228.2	56.6	1.837	-73.961	1
chrec2:4459169	226.6	55.5	1.855	-73.863	1
chrec2:4300150	209.8	47.7	1.963	-73.818	1
chrec2:1345668	160.7	26.5	2.426	-73.728	1
chrec2:1899101	234.0	58.6	1.822	-73.639	1
chrec2:1847434	197.3	42.4	2.041	-73.568	1
chrec2:3112198	154.3	23.5	2.542	-73.480	1
chrec2:1279287	164.8	28.3	2.366	-73.462	1
chrec2:2732648	350.3	119.9	1.371	-73.460	1
chrec2:4356582	212.6	49.3	1.931	-73.280	1
chrec2:3606386	209.0	47.5	1.963	-73.150	1
chrec2:399496	288.6	87.3	1.548	-73.095	1
chrec2:3697884	233.2	59.0	1.807	-73.004	1
chrec2:3961309	198.7	43.0	2.031	-72.914	1
chrec2:3007227	196.9	42.2	2.045	-72.884	1
chrec2:644927	183.2	35.4	2.194	-72.859	1
chrec2:1550670	151.5	9.3	3.857	-72.852	1
chrec2:2785457	151.3	21.0	2.676	-72.853	1
chrec2:2746724	486.6	200.3	1.105	-72.682	1
chrec2:3607115	226.9	56.2	1.836	-72.679	1
chrec2:854445	165.6	28.8	2.346	-72.614	1
chrec2:1013553	195.3	42.4	2.028	-72.200	1
chrec2:2901158	179.7	34.9	2.189	-72.176	1
chrec2:4626061	266.9	76.7	1.623	-72.170	1
chrec2:3940008	314.9	102.1	1.449	-71.913	1
chrec2:2021773	256.0	71.7	1.660	-71.807	1
chrec2:486120	170.3	31.7	2.250	-71.637	1
chrec2:2426062	156.7	24.9	2.476	-71.622	1
chrec2:683370	151.0	17.0	2.977	-71.544	1
chrec2:2333070	150.4	20.4	2.709	-71.544	1
chrec2:109430	351.1	122.9	1.339	-71.507	1
chrec2:955658	186.4	38.7	2.091	-71.436	1
chrec2:4536104	218.3	54.0	1.840	-71.087	1
chrec2:2930591	276.3	83.0	1.559	-71.036	1
chrec2:525011	168.2	30.5	2.287	-70.979	1
chrec2:1023288	200.6	44.4	2.000	-70.973	1
chrec2:139017	363.7	130.8	1.300	-70.961	1
chrec2:3558629	169.6	31.9	2.236	-70.917	1
chrec2:2760892	177.6	35.2	2.158	-70.760	1
chrec2:3242249	182.4	36.5	2.143	-70.736	1
chrec2:3702479	208.6	49.2	1.909	-70.643	1
chrec2:3211502	371.0	134.8	1.285	-70.588	1
chrec2:3391169	346.2	120.8	1.343	-70.545	1
chrec2:4295500	160.7	27.7	2.361	-70.505	1
chrec2:3278576	313.7	103.1	1.430	-70.485	1
chrec2:51516	382.5	142.3	1.250	-70.447	1
chrec2:3009778	167.3	30.7	2.269	-70.257	1
chrec2:2148496	149.9	21.5	2.624	-70.249	1
chrec2:1465784	149.6	17.8	2.897	-70.249	1
chrec2:1095989	149.5	13.7	3.276	-70.250	1
chrec2:1723666	149.3	20.9	2.658	-70.250	1
chrec2:4588213	224.7	57.0	1.804	-70.244	1
chrec2:929058	195.1	43.2	2.001	-70.205	1
chrec2:4130710	175.4	33.6	2.206	-70.080	1
chrec2:4464919	174.8	34.0	2.184	-70.081	1
chrec2:853469	921.9	489.5	0.737	-69.988	1
chrec2:1867152	160.3	27.5	2.366	-69.772	1
chrec2:3401039	773.6	389.6	0.814	-69.716	1
chrec2:2538243	149.4	23.1	2.514	-69.678	1
chrec2:3489908	196.4	43.6	1.997	-69.581	1
chrec2:175398	209.3	49.8	1.896	-69.422	1
chrec2:3089604	251.4	71.5	1.638	-69.411	1
chrec2:3064608	153.7	25.0	2.445	-69.377	1
chrec2:4209912	267.0	78.8	1.585	-69.168	1
chrec2:479766	350.7	125.6	1.305	-69.097	1
chrec2:3164762	468.6	195.5	1.085	-68.991	1
chrec2:1225321	148.8	19.0	2.790	-68.963	1
chrec2:2999476	148.3	21.0	2.646	-68.964	1
chrec2:2261434	148.2	19.9	2.717	-68.964	1
chrec2:4317727	148.2	15.3	3.096	-68.965	1
chrec2:860014	148.1	17.0	2.946	-68.965	1
chrec2:3179773	211.7	51.9	1.852	-68.964	1
chrec2:2325019	148.3	23.6	2.476	-68.924	1
chrec2:4267717	183.3	38.3	2.083	-68.678	1
chrec2:506214	176.4	36.2	2.109	-68.649	1
chrec2:3475688	246.8	69.7	1.648	-68.496	1
chrec2:3052768	330.6	115.0	1.347	-68.484	1
chrec2:2884702	155.7	27.1	2.346	-68.401	1
chrec2:2818416	374.4	139.3	1.250	-68.274	1
chrec2:2436180	373.4	139.6	1.243	-68.274	1
chrec2:3489645	159.8	29.2	2.277	-68.226	1
chrec2:3093786	225.6	58.6	1.770	-67.978	1
chrec2:3562124	172.3	34.0	2.167	-67.964	1
chrec2:3130888	174.3	34.6	2.156	-67.954	1
chrec2:1044435	147.9	23.2	2.496	-67.686	1
chrec2:2921943	228.6	60.5	1.741	-67.623	1
chrec2:3779080	192.5	44.1	1.952	-67.577	1
chrec2:1379900	157.1	28.2	2.303	-67.576	1
chrec2:4080234	309.6	104.0	1.398	-67.468	1
chrec2:3279077	161.8	29.3	2.290	-67.433	1
chrec2:1075240	163.6	30.1	2.266	-67.379	1
chrec2:2831296	166.8	32.2	2.199	-67.301	1
chrec2:3333673	375.1	140.8	1.238	-67.274	1
chrec2:2496432	158.5	28.7	2.290	-66.771	1
chrec2:2121121	146.6	11.0	3.567	-66.415	1
chrec2:830472	146.5	23.1	2.491	-66.416	1
chrec2:1534101	146.3	9.5	3.772	-66.416	1
chrec2:3888491	146.1	7.3	4.155	-66.417	1
chrec2:3737444	148.8	25.3	2.383	-66.398	1
