### ChExMix output
#Replicate	ParentCond	Name	Index	SigCount	CtrlCount	CtrlScaling	SignalFraction
#Replicate	SAMPLE	SAMPLE:1	0	3649046.0	5052701.0	0.655	0.599
#
#Point	SAMPLE:1_Sig	SAMPLE:1_Ctrl	SAMPLE:1_log2Fold	SAMPLE:1_log2Q
chrec2:3533897	262.3	50.5	2.988	-146.302
chrec2:4227370	279.8	61.1	2.806	-145.939
chrec2:425986	455.4	191.6	1.858	-145.851
chrec2:3591567	281.2	63.3	2.762	-145.600
chrec2:3835663	217.0	26.5	3.645	-145.559
chrec2:1988922	411.3	158.4	1.986	-144.979
chrec2:4537060	228.5	32.4	3.429	-144.902
chrec2:4331601	225.1	31.5	3.449	-144.797
chrec2:2411322	321.0	90.1	2.443	-144.494
chrec2:2368998	272.5	58.5	2.829	-144.250
chrec2:2145149	399.3	148.2	2.040	-144.089
chrec2:3678802	258.8	51.2	2.946	-143.845
chrec2:850628	450.0	190.0	1.854	-143.826
chrec2:1850487	301.8	78.9	2.544	-143.684
chrec2:4596353	242.7	41.9	3.145	-143.556
chrec2:485216	599.3	323.4	1.500	-142.709
chrec2:49785	282.0	66.4	2.695	-142.600
chrec2:1716050	262.7	53.4	2.907	-142.179
chrec2:813820	241.1	41.4	3.150	-141.875
chrec2:3058363	323.6	96.0	2.363	-141.843
chrec2:1770648	327.8	98.4	2.346	-141.609
chrec2:418628	598.3	322.0	1.503	-141.588
chrec2:2107375	251.3	48.1	2.995	-141.481
chrec2:3013697	261.2	54.4	2.872	-141.372
chrec2:4192104	1052.5	780.5	1.041	-141.329
chrec2:4030507	456.8	199.0	1.808	-141.242
chrec2:3440365	510.3	245.3	1.667	-140.864
chrec2:2034490	855.4	575.7	1.181	-140.175
chrec2:4207794	392.9	149.3	2.006	-140.019
chrec2:2764131	251.3	49.5	2.954	-139.379
chrec2:2468460	184.6	14.2	4.307	-139.077
chrec2:455783	404.3	160.2	1.945	-139.010
chrec2:2241664	364.9	129.0	2.110	-138.415
chrec2:3181087	261.7	57.2	2.804	-138.192
chrec2:4556181	502.0	241.5	1.665	-138.149
chrec2:3176383	325.7	101.8	2.287	-137.016
chrec2:3512154	258.0	56.4	2.804	-136.947
chrec2:2822491	302.4	84.1	2.455	-136.854
chrec2:405495	260.2	57.0	2.801	-136.589
chrec2:2969895	320.4	98.8	2.307	-136.468
chrec2:611885	261.6	58.8	2.764	-136.247
chrec2:499313	252.6	52.0	2.888	-136.097
chrec2:1941958	289.2	76.9	2.520	-135.465
chrec2:3530937	276.8	69.9	2.596	-135.021
chrec2:955248	205.1	26.3	3.574	-135.020
chrec2:1804679	202.0	25.4	3.600	-135.005
chrec2:222790	274.0	67.8	2.624	-134.494
chrec2:3987207	250.1	52.4	2.864	-134.479
chrec2:3166413	244.2	50.2	2.892	-134.478
chrec2:825007	298.0	84.1	2.435	-133.852
chrec2:4034733	367.9	137.3	2.031	-133.648
chrec2:4375152	268.1	64.1	2.674	-133.459
chrec2:2281710	418.9	177.7	1.847	-133.407
chrec2:4629517	302.3	90.0	2.358	-132.700
chrec2:2173455	262.4	61.4	2.704	-132.451
chrec2:3364821	285.5	77.0	2.499	-132.420
chrec2:3968060	215.5	34.3	3.262	-132.209
chrec2:2946694	464.3	217.6	1.703	-132.160
chrec2:2370391	251.5	56.3	2.769	-132.141
chrec2:3710995	560.5	304.5	1.490	-131.999
chrec2:2354186	253.5	57.9	2.740	-131.804
chrec2:3991922	322.5	103.8	2.244	-131.096
chrec2:2445698	330.1	110.6	2.187	-130.913
chrec2:1505355	235.3	46.8	2.939	-130.441
chrec2:3898796	265.6	66.4	2.609	-130.081
chrec2:4359498	224.2	40.7	3.070	-129.886
chrec2:1825187	239.2	49.7	2.877	-129.601
chrec2:3340557	376.8	149.1	1.947	-129.280
chrec2:2717216	355.3	131.4	2.045	-128.792
chrec2:214219	338.5	119.6	2.111	-127.992
chrec2:437372	499.7	256.2	1.574	-127.792
chrec2:3847417	255.7	62.4	2.644	-127.737
chrec2:1914349	293.8	88.4	2.343	-127.640
chrec2:1634411	229.0	45.2	2.951	-127.607
chrec2:137028	238.6	51.2	2.829	-127.599
chrec2:4511704	295.8	89.7	2.331	-127.534
chrec2:3822728	220.5	40.6	3.051	-127.392
chrec2:3699503	415.3	182.0	1.800	-127.348
chrec2:957982	343.0	123.9	2.078	-127.326
chrec2:2307203	210.4	33.7	3.250	-127.120
chrec2:3189109	280.1	78.6	2.443	-126.962
chrec2:4078930	513.1	269.2	1.540	-126.531
chrec2:638126	286.7	82.6	2.405	-126.531
chrec2:3233155	287.3	85.0	2.366	-125.660
chrec2:3594651	239.3	52.9	2.787	-125.637
chrec2:1894987	308.1	99.9	2.234	-125.524
chrec2:3362774	309.4	101.9	2.212	-125.472
chrec2:1166574	223.0	43.4	2.969	-124.779
chrec2:3042303	251.4	62.2	2.624	-124.617
chrec2:1616459	230.3	47.8	2.878	-124.330
chrec2:3326839	818.9	576.6	1.116	-123.556
chrec2:2319295	444.6	212.7	1.674	-123.219
chrec2:3958305	329.0	118.8	2.079	-123.141
chrec2:2684234	325.3	114.5	2.117	-123.134
chrec2:3220089	250.4	61.7	2.629	-123.058
chrec2:1163421	278.4	82.1	2.372	-122.941
chrec2:3101552	295.5	93.8	2.265	-122.896
chrec2:118681	251.5	63.5	2.597	-122.814
chrec2:755371	254.4	64.7	2.584	-122.581
chrec2:1806833	219.7	43.9	2.932	-122.323
chrec2:1502185	195.6	29.9	3.321	-122.252
chrec2:3697464	282.0	84.8	2.343	-121.971
chrec2:2293758	216.7	41.9	2.982	-121.954
chrec2:1640819	175.4	19.0	3.819	-121.949
chrec2:1991773	536.2	298.6	1.454	-121.793
chrec2:4356381	288.3	89.0	2.305	-121.684
chrec2:563588	234.8	52.2	2.779	-121.653
chrec2:3483478	289.2	91.4	2.271	-121.603
chrec2:1436829	228.5	50.2	2.796	-121.545
chrec2:3971627	284.5	88.3	2.298	-121.044
chrec2:2393505	200.0	33.5	3.189	-120.967
chrec2:650788	247.0	61.2	2.622	-120.736
chrec2:3088398	320.3	115.8	2.077	-120.371
chrec2:3878421	271.4	78.2	2.405	-120.235
chrec2:2004987	763.7	525.1	1.150	-120.160
chrec2:3336704	292.1	94.3	2.241	-120.017
chrec2:405561	238.9	57.6	2.662	-119.958
chrec2:4227257	367.8	153.1	1.874	-119.665
chrec2:2173901	236.5	55.1	2.712	-119.455
chrec2:1094776	265.2	75.5	2.423	-119.020
chrec2:2273998	246.2	63.9	2.555	-118.958
chrec2:3031680	192.4	29.5	3.314	-118.840
chrec2:1600057	160.3	5.4	5.504	-118.584
chrec2:2584210	197.4	32.2	3.225	-118.435
chrec2:3089708	323.8	119.4	2.049	-118.361
chrec2:4072933	336.7	130.2	1.980	-117.948
chrec2:4042593	683.3	449.4	1.214	-117.659
chrec2:3267996	167.1	17.3	3.883	-117.618
chrec2:3561169	254.8	68.8	2.498	-117.401
chrec2:1488870	215.3	45.8	2.844	-117.033
chrec2:2109649	215.2	45.7	2.844	-117.034
chrec2:4511123	166.1	18.2	3.800	-116.722
chrec2:1549088	175.1	21.8	3.618	-116.550
chrec2:519038	335.8	131.8	1.959	-115.998
chrec2:1032115	421.3	203.2	1.662	-115.698
chrec2:3762874	307.6	111.4	2.075	-115.511
chrec2:2764891	240.1	61.5	2.574	-115.328
chrec2:2229096	260.4	75.2	2.402	-115.291
chrec2:2750402	185.7	27.8	3.349	-115.237
chrec2:4604191	276.3	88.1	2.259	-115.233
chrec2:621473	210.5	43.7	2.879	-115.001
chrec2:2369181	164.4	17.2	3.866	-114.935
chrec2:160682	313.6	114.9	2.058	-114.874
chrec2:1629190	222.5	51.3	2.726	-114.834
chrec2:1874812	246.0	65.9	2.510	-114.730
chrec2:3171759	257.3	73.6	2.415	-114.686
chrec2:1394893	175.4	23.6	3.501	-113.981
chrec2:2357263	216.9	48.5	2.769	-113.894
chrec2:4206740	359.4	155.5	1.818	-113.330
chrec2:315597	228.8	55.0	2.667	-113.189
chrec2:1093250	165.0	19.0	3.730	-113.061
chrec2:3508209	279.7	92.2	2.211	-112.907
chrec2:574983	203.3	40.7	2.932	-112.578
chrec2:2641602	395.6	187.3	1.688	-112.240
chrec2:3843170	166.7	21.0	3.600	-112.149
chrec2:2254126	232.4	60.9	2.541	-111.701
chrec2:3619391	247.5	71.4	2.403	-111.225
chrec2:3404597	314.9	121.9	1.979	-110.944
chrec2:946240	198.9	38.3	2.986	-110.556
chrec2:419958	385.7	181.3	1.699	-110.444
chrec2:2937959	207.2	45.2	2.806	-109.780
chrec2:3174315	319.2	126.3	1.947	-109.770
chrec2:2532355	163.5	21.2	3.555	-109.506
chrec2:838414	181.2	29.9	3.209	-109.494
chrec2:3186847	193.5	37.8	2.964	-109.365
chrec2:1618701	211.1	47.7	2.754	-109.113
chrec2:4612415	367.7	166.8	1.750	-108.601
chrec2:638067	316.0	126.6	1.929	-108.442
chrec2:1413884	197.1	40.5	2.892	-107.684
chrec2:1990805	223.0	57.9	2.556	-107.513
chrec2:3366580	216.4	52.0	2.668	-107.460
chrec2:1312079	189.6	35.6	3.022	-107.358
chrec2:2717317	225.8	58.2	2.566	-107.302
chrec2:637899	271.4	92.9	2.156	-107.223
chrec2:2639311	405.0	201.9	1.614	-107.214
chrec2:1335469	166.7	24.1	3.400	-107.038
chrec2:1719762	239.2	70.1	2.380	-106.885
chrec2:971051	215.2	52.8	2.636	-106.683
chrec2:3900756	445.9	240.0	1.504	-106.549
chrec2:20690	276.4	97.5	2.113	-106.476
chrec2:1926729	327.3	136.8	1.868	-106.371
chrec2:866834	194.6	40.7	2.867	-106.069
chrec2:3528143	262.2	85.5	2.227	-105.946
chrec2:2537810	290.1	107.7	2.039	-105.864
chrec2:425275	280.1	99.7	2.100	-105.781
chrec2:3983608	277.7	98.2	2.109	-105.779
chrec2:3928353	204.0	46.4	2.748	-105.465
chrec2:1922650	198.8	44.0	2.786	-105.330
chrec2:1407483	176.6	29.2	3.208	-105.283
chrec2:1213805	152.6	5.9	5.298	-105.210
chrec2:1052399	286.6	106.2	2.041	-105.159
chrec2:1290759	268.9	92.3	2.152	-105.119
chrec2:1741579	170.7	26.2	3.313	-104.807
chrec2:2057155	580.4	372.7	1.248	-104.502
chrec2:21817	323.7	137.1	1.849	-104.437
chrec2:1624288	535.4	328.3	1.315	-104.369
chrec2:2186155	223.4	59.6	2.515	-104.065
chrec2:2964779	388.9	192.7	1.622	-103.868
chrec2:4553966	209.3	50.6	2.658	-103.830
chrec2:147568	266.6	92.2	2.142	-103.716
chrec2:3080374	418.6	220.6	1.534	-103.541
chrec2:3283954	153.6	19.5	3.590	-103.353
chrec2:1766869	252.1	81.3	2.243	-103.240
chrec2:2770446	189.4	38.2	2.918	-103.233
chrec2:1129355	282.2	104.3	2.046	-103.088
chrec2:1679721	196.1	43.6	2.780	-102.939
chrec2:2524672	247.0	79.0	2.255	-102.642
chrec2:1270876	412.1	216.1	1.541	-102.420
chrec2:1953936	266.7	93.9	2.115	-102.311
chrec2:2924915	244.4	76.3	2.289	-101.987
chrec2:443874	217.1	59.3	2.481	-101.971
chrec2:2474376	275.0	101.2	2.052	-100.983
chrec2:1268738	261.4	90.5	2.141	-100.925
chrec2:4006278	176.1	33.2	3.017	-100.894
chrec2:923484	213.5	57.6	2.499	-100.632
chrec2:922782	230.9	69.9	2.333	-100.230
chrec2:4028641	219.2	62.6	2.418	-100.123
chrec2:624032	223.6	64.9	2.395	-99.841
chrec2:2454901	312.5	133.6	1.836	-99.741
chrec2:1653574	151.7	20.8	3.476	-99.029
chrec2:2186725	209.4	55.8	2.517	-98.530
chrec2:4103998	236.8	76.1	2.248	-98.434
chrec2:850820	380.8	195.3	1.573	-98.172
chrec2:2218021	190.7	43.0	2.759	-98.161
chrec2:421701	190.0	42.8	2.761	-98.163
chrec2:4353764	175.1	34.7	2.945	-97.962
chrec2:926405	469.1	276.2	1.374	-97.894
chrec2:4444081	237.8	77.8	2.222	-97.657
chrec2:1147666	306.5	130.1	1.846	-97.615
chrec2:4610438	171.8	32.9	2.996	-97.593
chrec2:1994999	543.3	349.7	1.245	-97.580
chrec2:3195447	266.0	98.9	2.037	-97.517
chrec2:185992	189.2	43.6	2.728	-97.375
chrec2:1155391	280.6	111.3	1.944	-97.202
chrec2:3603583	276.9	107.2	1.978	-97.087
chrec2:1189858	243.1	82.2	2.173	-96.822
chrec2:2251905	210.2	59.2	2.437	-96.675
chrec2:3982591	318.7	143.2	1.764	-96.618
chrec2:2907538	318.2	143.2	1.762	-96.619
chrec2:1697981	190.1	45.3	2.679	-96.296
chrec2:1064273	199.1	51.3	2.566	-96.084
chrec2:3670513	195.3	50.1	2.572	-95.533
chrec2:3389319	176.6	38.1	2.823	-95.531
chrec2:89355	265.2	100.1	2.015	-95.511
chrec2:2941956	256.8	94.5	2.052	-95.395
chrec2:184206	190.4	46.9	2.631	-95.245
chrec2:4055705	149.7	21.9	3.383	-94.843
chrec2:4607601	194.9	49.9	2.576	-94.763
chrec2:4523182	236.3	78.3	2.204	-94.762
chrec2:1721454	145.4	18.9	3.550	-93.999
chrec2:3859215	245.1	86.1	2.119	-93.965
chrec2:2373835	186.8	45.4	2.650	-93.943
chrec2:4281890	229.9	75.1	2.223	-93.413
chrec2:1669784	151.5	23.2	3.318	-93.321
chrec2:58699	238.6	81.5	2.160	-93.293
chrec2:636861	144.3	6.9	4.994	-92.433
chrec2:2190250	173.8	36.7	2.853	-92.310
chrec2:409281	167.6	34.9	2.873	-92.257
chrec2:2696545	310.4	140.7	1.751	-92.125
chrec2:2386240	193.6	50.7	2.543	-91.478
chrec2:3853612	472.0	292.1	1.302	-91.327
chrec2:1027448	164.0	32.8	2.931	-91.036
chrec2:4607729	143.8	20.1	3.451	-90.878
chrec2:1931462	182.9	45.7	2.611	-90.816
chrec2:2035620	255.9	98.8	1.983	-90.740
chrec2:426414	252.1	95.9	2.004	-90.651
chrec2:4348965	186.9	48.2	2.564	-90.353
chrec2:2541037	429.8	251.9	1.381	-90.220
chrec2:2236170	290.2	126.7	1.805	-89.758
chrec2:2764534	151.8	26.6	3.122	-89.622
chrec2:1625605	172.3	39.0	2.755	-89.581
chrec2:2540921	394.4	220.4	1.449	-89.567
chrec2:3090135	216.2	69.4	2.248	-89.313
chrec2:3956903	182.8	47.1	2.568	-89.031
chrec2:467569	159.0	31.0	2.967	-89.013
chrec2:2046667	1797.1	1836.2	0.579	-88.891
chrec2:4449700	208.8	65.6	2.280	-88.796
chrec2:1793964	171.0	38.7	2.755	-88.790
chrec2:4388404	200.1	59.0	2.371	-88.456
chrec2:407355	227.4	78.2	2.149	-88.407
chrec2:1050224	286.5	125.9	1.796	-88.384
chrec2:117067	181.5	47.2	2.552	-88.264
chrec2:1875242	181.4	47.0	2.557	-88.265
chrec2:1220317	147.1	25.5	3.140	-87.656
chrec2:4584600	193.7	55.6	2.411	-87.219
chrec2:1938615	154.1	29.5	2.994	-86.993
chrec2:3361349	212.1	68.7	2.236	-86.442
chrec2:3585654	1027.2	911.0	0.783	-86.367
chrec2:2994622	140.4	9.2	4.535	-86.279
chrec2:3578516	268.3	113.9	1.846	-86.240
chrec2:4441328	172.1	42.4	2.630	-85.865
chrec2:565255	239.3	90.9	2.005	-85.793
chrec2:1097897	563.5	397.5	1.113	-85.704
chrec2:3011057	177.9	46.9	2.534	-85.185
chrec2:4371599	209.9	69.8	2.198	-85.015
chrec2:2318977	192.9	56.7	2.375	-84.868
chrec2:4058256	139.8	10.4	4.354	-84.765
chrec2:1217241	139.5	17.6	3.598	-84.766
chrec2:2324599	236.3	90.6	1.993	-83.768
chrec2:3523764	187.1	53.7	2.411	-83.619
chrec2:4502347	208.5	68.9	2.206	-83.591
chrec2:842723	188.4	56.3	2.353	-83.500
chrec2:582052	138.3	12.0	4.142	-83.260
chrec2:2233752	199.1	63.0	2.270	-83.063
chrec2:3885844	159.0	36.6	2.730	-83.059
chrec2:3529734	356.4	195.4	1.477	-83.040
chrec2:4163307	289.0	134.3	1.715	-82.955
chrec2:1085354	460.7	298.1	1.238	-82.789
chrec2:1275878	168.2	41.9	2.613	-82.755
chrec2:644270	140.9	25.9	3.054	-82.639
chrec2:1325462	194.0	60.9	2.280	-82.483
chrec2:2823046	183.1	52.4	2.414	-82.262
chrec2:636494	185.1	54.6	2.372	-82.138
chrec2:3392291	279.1	128.4	1.729	-81.778
chrec2:1029306	232.7	91.4	1.958	-81.763
chrec2:1472474	159.3	36.7	2.728	-81.181
chrec2:2855674	158.5	38.0	2.670	-81.182
chrec2:1790078	225.7	86.9	1.987	-80.935
chrec2:4568206	203.6	70.0	2.150	-80.763
chrec2:2591153	210.2	73.5	2.125	-80.737
chrec2:665743	292.3	143.1	1.640	-80.694
chrec2:1015865	155.5	36.1	2.716	-80.685
chrec2:1500582	137.0	21.0	3.316	-80.288
chrec2:1570494	136.2	22.9	3.183	-80.289
chrec2:4202392	219.5	81.7	2.035	-80.140
chrec2:3655868	216.3	80.5	2.036	-80.110
chrec2:443802	162.1	39.9	2.631	-79.890
chrec2:3199708	228.1	89.0	1.968	-79.703
chrec2:907217	222.0	85.2	1.991	-79.543
chrec2:2985683	219.0	82.5	2.018	-78.820
chrec2:234768	177.8	52.5	2.371	-78.549
chrec2:1981384	225.5	89.9	1.937	-78.369
chrec2:1519309	249.4	109.6	1.796	-78.257
chrec2:2149772	161.6	42.3	2.544	-78.125
chrec2:4361057	173.2	49.1	2.429	-78.049
chrec2:3128825	165.4	45.7	2.464	-77.749
chrec2:2944734	238.4	99.8	1.866	-77.627
chrec2:1700973	134.8	17.9	3.519	-77.353
chrec2:4638462	173.7	51.5	2.365	-77.181
chrec2:1343577	259.6	117.9	1.749	-77.121
chrec2:684877	167.7	46.0	2.475	-76.832
chrec2:256484	216.0	82.9	1.990	-76.800
chrec2:2319033	185.6	60.5	2.227	-76.701
chrec2:2913655	209.6	78.7	2.024	-76.668
chrec2:3841489	170.2	50.2	2.371	-76.561
chrec2:4168826	1470.8	1486.4	0.594	-76.555
chrec2:2368341	143.3	30.6	2.837	-76.065
chrec2:557018	248.3	110.3	1.780	-75.855
chrec2:398779	152.4	37.2	2.643	-75.705
chrec2:2594542	182.0	58.8	2.238	-75.315
chrec2:2385341	238.3	102.8	1.822	-75.269
chrec2:1127081	155.8	40.7	2.544	-75.260
chrec2:1350672	160.5	42.9	2.515	-74.887
chrec2:2091507	309.2	167.8	1.492	-74.846
chrec2:3905575	162.1	44.6	2.472	-74.728
chrec2:477879	203.0	75.2	2.043	-74.557
chrec2:3606973	147.2	36.4	2.624	-74.395
chrec2:2425272	171.9	53.2	2.303	-74.139
chrec2:2754771	211.7	83.7	1.948	-74.126
chrec2:3821585	138.3	29.0	2.862	-74.004
chrec2:2105081	144.9	34.0	2.701	-73.876
chrec2:453634	196.5	70.8	2.082	-73.796
chrec2:4053514	164.5	48.6	2.369	-73.711
chrec2:1647633	139.9	30.9	2.790	-73.675
chrec2:3630859	228.0	96.8	1.846	-73.569
chrec2:1099085	172.8	54.2	2.281	-73.336
chrec2:2111503	172.7	54.9	2.263	-73.337
chrec2:1756894	131.8	22.3	3.176	-73.038
chrec2:4255843	156.6	44.0	2.440	-72.623
chrec2:3412453	172.3	54.3	2.274	-72.611
chrec2:527510	131.5	26.1	2.940	-72.321
chrec2:2105054	140.1	33.1	2.691	-71.791
chrec2:2974855	333.3	194.6	1.386	-71.445
chrec2:2419205	314.7	177.9	1.433	-71.272
chrec2:603920	167.3	53.1	2.266	-71.226
chrec2:1570570	174.3	57.5	2.208	-71.065
chrec2:3373490	261.6	130.9	1.609	-70.471
chrec2:1630875	129.0	24.5	3.004	-70.204
chrec2:3437214	158.1	45.9	2.395	-70.114
chrec2:4316182	191.4	72.9	2.003	-69.722
chrec2:1660981	168.6	53.6	2.264	-69.719
chrec2:885369	188.6	71.2	2.015	-69.001
chrec2:771286	128.3	11.4	4.102	-68.804
chrec2:4370086	213.3	90.6	1.845	-68.654
chrec2:2081618	515.3	388.7	1.016	-68.511
chrec2:4285327	128.1	28.3	2.788	-67.928
chrec2:2433342	193.2	75.0	1.974	-67.807
chrec2:3810000	158.3	50.3	2.263	-67.728
chrec2:3321436	127.6	20.5	3.247	-67.416
chrec2:1214080	127.2	15.5	3.651	-67.417
chrec2:2549634	247.8	122.5	1.625	-67.265
chrec2:2913612	204.3	86.7	1.846	-67.062
chrec2:1312623	143.1	38.8	2.493	-67.048
chrec2:4357007	189.4	73.3	1.979	-66.409
chrec2:3118646	187.1	72.3	1.982	-66.350
chrec2:1018248	183.1	69.2	2.013	-66.247
chrec2:3162167	196.4	79.9	1.908	-66.045
chrec2:1444540	126.5	28.3	2.768	-66.043
chrec2:1688377	126.2	15.5	3.639	-66.044
chrec2:1639537	126.2	17.9	3.425	-66.045
chrec2:4017412	128.5	29.6	2.730	-66.042
chrec2:2912926	128.0	30.3	2.689	-66.043
chrec2:2045537	837.4	760.5	0.749	-65.991
chrec2:4611090	328.3	200.3	1.322	-65.542
chrec2:1392357	170.7	59.6	2.128	-65.398
chrec2:3571856	169.8	60.5	2.098	-65.399
chrec2:2031544	200.4	84.8	1.850	-65.032
chrec2:3764554	197.9	82.5	1.871	-64.932
chrec2:432183	179.3	68.0	2.008	-64.854
chrec2:4598351	158.4	52.8	2.196	-64.752
chrec2:582423	125.3	20.9	3.196	-64.684
chrec2:1837008	125.1	26.6	2.842	-64.685
chrec2:594694	133.1	34.0	2.579	-64.548
chrec2:4621943	132.7	35.0	2.535	-64.549
chrec2:1241747	157.2	53.2	2.173	-64.042
chrec2:1702535	139.7	38.2	2.479	-64.035
chrec2:445926	143.6	41.2	2.411	-63.782
chrec2:1105148	125.6	29.3	2.710	-63.686
chrec2:2835891	133.9	35.9	2.507	-63.596
chrec2:904204	231.1	113.0	1.642	-63.310
chrec2:3524424	172.4	64.5	2.028	-62.734
chrec2:700792	149.2	48.5	2.232	-62.731
chrec2:3522168	188.8	78.9	1.869	-62.704
chrec2:3487582	160.5	55.7	2.136	-62.603
chrec2:4377426	205.7	91.8	1.773	-62.446
chrec2:510643	128.1	33.3	2.552	-62.445
chrec2:2815421	201.0	89.1	1.783	-62.193
chrec2:2073451	190.0	79.8	1.862	-62.156
chrec2:692321	166.4	62.2	2.028	-61.980
chrec2:3961041	151.1	49.9	2.208	-61.973
chrec2:931444	152.5	51.4	2.178	-61.942
chrec2:3461271	311.3	191.7	1.309	-61.633
chrec2:390148	150.5	49.6	2.210	-61.258
chrec2:2872037	154.0	51.9	2.178	-61.215
chrec2:904940	123.9	31.1	2.605	-61.114
chrec2:4111793	201.3	90.6	1.762	-61.071
chrec2:3097195	227.3	113.8	1.608	-60.947
chrec2:4197280	2829.9	3356.7	0.363	-60.871
chrec2:3625642	142.8	44.5	2.292	-59.956
chrec2:1927804	191.4	85.0	1.780	-59.936
chrec2:2418096	159.9	58.8	2.052	-59.864
chrec2:2975053	300.9	186.0	1.304	-59.704
chrec2:191798	172.4	69.6	1.918	-59.575
chrec2:1340918	132.9	39.1	2.375	-59.558
chrec2:526961	121.7	8.5	4.453	-59.347
chrec2:4607811	121.5	19.0	3.286	-59.348
chrec2:2877163	121.4	21.1	3.136	-59.349
chrec2:2139984	121.1	23.6	2.972	-59.350
chrec2:1117135	179.8	76.0	1.852	-59.278
chrec2:2084849	222.1	111.6	1.603	-59.014
chrec2:932513	171.5	69.6	1.910	-58.920
chrec2:4614030	209.6	100.8	1.666	-58.431
chrec2:3093701	129.7	37.0	2.420	-58.187
chrec2:4431797	120.8	28.2	2.710	-58.042
chrec2:4548662	132.1	41.1	2.295	-57.988
chrec2:4604897	146.7	51.1	2.131	-57.714
chrec2:532195	124.2	34.5	2.458	-57.701
chrec2:52599	218.6	109.9	1.602	-57.670
chrec2:567498	125.5	36.5	2.390	-57.565
chrec2:2598017	300.6	190.4	1.268	-57.366
chrec2:4034011	160.2	61.4	1.995	-57.245
chrec2:1681186	158.1	60.4	1.996	-57.191
chrec2:3215395	119.8	30.0	2.608	-56.749
chrec2:3868244	134.9	42.8	2.265	-56.407
chrec2:3101628	136.8	44.7	2.222	-56.368
chrec2:2760394	119.7	33.4	2.451	-56.343
chrec2:490072	143.6	49.2	2.154	-56.318
chrec2:429782	137.4	47.0	2.158	-55.630
chrec2:3191646	120.8	34.3	2.428	-55.447
chrec2:2293421	120.7	34.1	2.436	-55.448
chrec2:1295055	159.3	63.0	1.947	-55.310
chrec2:3126841	143.2	51.4	2.086	-54.930
chrec2:4579934	124.0	36.9	2.359	-54.489
chrec2:2766052	137.5	48.1	2.125	-54.213
chrec2:2989803	117.9	9.6	4.229	-54.194
chrec2:1846221	117.4	20.9	3.099	-54.194
chrec2:2422483	155.4	61.9	1.938	-53.909
chrec2:3041856	150.6	58.9	1.963	-53.771
chrec2:659294	125.4	38.6	2.311	-53.682
chrec2:1557469	131.2	43.7	2.197	-53.545
chrec2:3298036	165.3	71.0	1.829	-53.174
chrec2:1290672	187.2	91.5	1.643	-53.107
chrec2:2434115	149.9	58.8	1.961	-53.104
chrec2:3473740	215.9	114.6	1.524	-53.056
chrec2:2041569	179.1	82.5	1.728	-52.956
chrec2:664431	216.2	116.9	1.496	-52.689
chrec2:3589717	202.3	104.1	1.569	-52.302
chrec2:4243874	124.2	41.1	2.204	-52.184
chrec2:3380534	138.6	51.3	2.043	-52.176
chrec2:2228289	151.2	62.5	1.886	-51.933
chrec2:1064457	116.3	15.3	3.540	-51.729
chrec2:4184881	116.2	19.9	3.158	-51.730
chrec2:1656962	116.6	33.6	2.405	-51.731
chrec2:1363362	132.3	46.8	2.110	-51.420
chrec2:3200503	191.9	97.6	1.585	-51.406
chrec2:4626373	115.7	8.1	4.446	-51.059
chrec2:3360728	115.5	22.5	2.972	-51.060
chrec2:4596062	115.3	26.8	2.717	-51.061
chrec2:3923916	117.5	35.3	2.344	-50.911
chrec2:2720940	123.3	39.8	2.241	-50.755
chrec2:2975680	147.3	60.6	1.891	-50.538
chrec2:392218	159.7	68.8	1.825	-50.516
chrec2:2799342	165.3	75.1	1.747	-49.778
chrec2:813893	114.6	22.8	2.941	-49.694
chrec2:3233424	134.4	51.5	1.994	-49.453
chrec2:2101889	150.0	63.0	1.862	-49.427
chrec2:1260126	117.4	37.0	2.277	-49.397
chrec2:2940664	120.4	41.0	2.163	-49.331
chrec2:2912458	145.4	60.7	1.870	-49.231
chrec2:4434340	235.3	141.5	1.344	-49.049
chrec2:2453061	167.5	78.2	1.708	-48.840
chrec2:3382016	238.3	146.2	1.315	-48.689
chrec2:2677146	113.8	34.5	2.332	-48.476
chrec2:4163892	113.6	29.9	2.534	-48.477
chrec2:4350276	113.4	30.1	2.522	-48.478
chrec2:4197844	2335.2	2787.8	0.354	-48.361
chrec2:3516264	153.7	69.2	1.760	-47.366
chrec2:1154840	112.7	29.6	2.538	-47.238
chrec2:570810	112.7	21.2	3.021	-47.239
chrec2:1650129	118.7	40.1	2.175	-47.211
chrec2:4380720	305.7	215.2	1.116	-47.188
chrec2:458016	223.5	133.4	1.354	-46.889
chrec2:3763423	170.1	85.1	1.608	-46.483
chrec2:2091885	155.9	72.1	1.723	-46.408
chrec2:849393	144.9	63.8	1.792	-46.229
chrec2:898910	204.3	117.0	1.413	-46.079
chrec2:2713191	170.8	86.9	1.584	-46.069
chrec2:2849481	111.8	32.7	2.382	-46.016
chrec2:2991835	111.7	18.2	3.226	-46.017
chrec2:1257914	111.6	9.3	4.197	-46.018
chrec2:1793886	111.4	17.0	3.325	-46.019
chrec2:972133	111.1	22.5	2.911	-46.020
chrec2:134323	137.2	57.1	1.874	-45.790
chrec2:2287722	242.8	154.3	1.264	-45.535
chrec2:1434874	170.7	87.8	1.569	-45.083
