### ChExMix replication codes
# Codes:
#     X : Event was not called in this condition
#     S : This condition only contains a single replicate
#     D : Called in one replicate or condition as a whole, significant difference detected across some replicates (binomial P-value, same threshold as --q)
#     1 : Called in one replicate or condition as a whole, NO significant difference detected across any replicates
#    >1 : Number of replicates in which binding event is called significant
#
#BindingEvent	SAMPLE
chrec2:156080	S
chrec2:4151607	S
chrec2:3361855	S
chrec2:2101524	S
chrec2:1806766	S
chrec2:709819	S
chrec2:2869353	S
chrec2:107601	S
chrec2:2434738	S
chrec2:231043	S
chrec2:4177771	S
chrec2:3562127	S
chrec2:1179627	S
chrec2:943454	S
chrec2:1640879	S
chrec2:1471800	S
chrec2:3544610	S
chrec2:2333067	S
chrec2:1465780	S
chrec2:3416601	S
chrec2:3833566	S
chrec2:4365195	S
chrec2:2500261	S
chrec2:1465419	S
chrec2:3494202	S
chrec2:4626063	S
chrec2:4536101	S
chrec2:1616486	S
chrec2:2525409	S
chrec2:245144	S
chrec2:3846235	S
chrec2:10471	S
chrec2:3497928	S
chrec2:857661	S
chrec2:4148089	S
chrec2:4127798	S
chrec2:233979	S
chrec2:3262216	S
chrec2:467270	S
chrec2:753972	S
chrec2:1723667	S
chrec2:2788146	S
chrec2:468101	S
chrec2:1849373	S
chrec2:3081974	S
chrec2:2332116	S
chrec2:830473	S
chrec2:932657	S
chrec2:423022	S
chrec2:2624098	S
chrec2:1891039	S
chrec2:194585	S
chrec2:2953154	S
chrec2:2427424	S
chrec2:2607355	S
chrec2:3048200	S
chrec2:2899613	S
chrec2:2049260	S
chrec2:3297345	S
chrec2:1956864	S
chrec2:1612243	S
chrec2:2746606	S
chrec2:4538812	S
chrec2:2864347	S
chrec2:3710754	S
chrec2:3560663	S
chrec2:2816036	S
chrec2:563863	S
chrec2:1229351	S
chrec2:2070299	S
chrec2:3761364	S
chrec2:3227381	S
chrec2:3677941	S
chrec2:4524396	S
chrec2:1814131	S
chrec2:3102954	S
chrec2:4356582	S
chrec2:4383069	S
chrec2:4360492	S
chrec2:3659752	S
chrec2:2839956	S
chrec2:1068109	S
chrec2:1136874	S
chrec2:1622715	S
chrec2:3270931	S
chrec2:3628978	S
chrec2:4190108	S
chrec2:3452330	S
chrec2:1553910	S
chrec2:2734304	S
chrec2:3610029	S
chrec2:4358727	S
chrec2:1443278	S
chrec2:2528678	S
chrec2:2982333	S
chrec2:1129534	S
chrec2:4633600	S
chrec2:197605	S
chrec2:2712800	S
chrec2:2032346	S
chrec2:2761798	S
chrec2:695280	S
chrec2:2009624	S
chrec2:2339244	S
chrec2:1726416	S
chrec2:1848273	S
chrec2:1477029	S
chrec2:686548	S
chrec2:4073852	S
chrec2:818966	S
chrec2:2691477	S
chrec2:655294	S
chrec2:4395998	S
chrec2:221435	S
chrec2:737130	S
chrec2:944123	S
chrec2:2558447	S
chrec2:2766044	S
chrec2:2101409	S
chrec2:873482	S
chrec2:3505918	S
chrec2:1918567	S
chrec2:3389430	S
chrec2:2212378	S
chrec2:1882218	S
chrec2:421545	S
chrec2:3290400	S
chrec2:4505732	S
chrec2:146299	S
chrec2:3031840	S
chrec2:2319510	S
chrec2:4381417	S
chrec2:3973522	S
chrec2:3747993	S
chrec2:2154796	S
chrec2:2224099	S
chrec2:1079746	S
chrec2:3039393	S
chrec2:2371383	S
chrec2:2208127	S
chrec2:4433024	S
chrec2:2204307	S
chrec2:2999662	S
chrec2:4226437	S
chrec2:49417	S
chrec2:1808133	S
chrec2:2625652	S
chrec2:146095	S
chrec2:3585856	S
chrec2:2803601	S
chrec2:3385980	S
chrec2:3354159	S
chrec2:3550740	S
chrec2:782396	S
chrec2:2471694	S
chrec2:567771	S
chrec2:4342092	S
chrec2:4151368	S
chrec2:1097131	S
chrec2:3093796	S
chrec2:4300150	S
chrec2:4121085	S
chrec2:2752663	S
chrec2:1115386	S
chrec2:3901028	S
chrec2:4445048	S
chrec2:3009777	S
chrec2:2384398	S
chrec2:3628466	S
chrec2:4265470	S
chrec2:2922134	S
chrec2:2692044	S
chrec2:1252656	S
chrec2:4238172	S
chrec2:1075239	S
chrec2:2178064	S
chrec2:700666	S
chrec2:674729	S
chrec2:1331926	S
chrec2:219825	S
chrec2:2599242	S
chrec2:146445	S
chrec2:3550484	S
chrec2:3488023	S
chrec2:2598325	S
chrec2:2603746	S
chrec2:3825306	S
chrec2:2837205	S
chrec2:3002911	S
chrec2:2926627	S
chrec2:1005067	S
chrec2:1351151	S
chrec2:1035601	S
chrec2:2806305	S
chrec2:973357	S
chrec2:929205	S
chrec2:2134038	S
chrec2:2460993	S
chrec2:4283472	S
chrec2:2332004	S
chrec2:1714123	S
chrec2:4339840	S
chrec2:2326873	S
chrec2:4476074	S
chrec2:2663665	S
chrec2:3277382	S
chrec2:2794293	S
chrec2:3785982	S
chrec2:3203760	S
chrec2:3633364	S
chrec2:4614030	S
chrec2:9621	S
chrec2:2470289	S
chrec2:3902152	S
chrec2:4210056	S
chrec2:2747391	S
chrec2:454985	S
chrec2:1289331	S
chrec2:3968552	S
chrec2:4094831	S
chrec2:834741	S
chrec2:1097690	S
chrec2:1295373	S
chrec2:3566699	S
chrec2:4512568	S
chrec2:1160204	S
chrec2:1098710	S
chrec2:3059501	S
chrec2:1694920	S
chrec2:2750852	S
chrec2:2377148	S
chrec2:3439000	S
chrec2:893772	S
chrec2:4498626	S
chrec2:1904167	S
chrec2:604841	S
chrec2:3305549	S
chrec2:3749210	S
chrec2:3772228	S
chrec2:2267146	S
chrec2:4588212	S
chrec2:1295532	S
chrec2:2923815	S
chrec2:3829705	S
chrec2:235248	S
chrec2:4640727	S
chrec2:1890947	S
chrec2:3661324	S
chrec2:2781710	S
chrec2:1333927	S
chrec2:2194851	S
chrec2:2469444	S
chrec2:3071190	S
chrec2:2421120	S
chrec2:4495825	S
chrec2:3713710	S
chrec2:3990840	S
chrec2:931344	S
chrec2:877456	S
chrec2:506212	S
chrec2:2294498	S
chrec2:4631465	S
chrec2:3588672	S
chrec2:543401	S
chrec2:3155564	S
chrec2:1482234	S
chrec2:894918	S
chrec2:3887971	S
chrec2:911854	S
chrec2:4233895	S
chrec2:1738873	S
chrec2:648085	S
chrec2:2022631	S
chrec2:1668560	S
chrec2:1417202	S
chrec2:1526271	S
chrec2:552411	S
chrec2:4203276	S
chrec2:4409826	S
chrec2:1122687	S
chrec2:1113500	S
chrec2:3256908	S
chrec2:3389108	S
chrec2:4028630	S
chrec2:98624	S
chrec2:1183356	S
chrec2:851814	S
chrec2:2436175	S
chrec2:208316	S
chrec2:575194	S
chrec2:1308761	S
chrec2:3627218	S
chrec2:2910066	S
chrec2:4034304	S
chrec2:3097664	S
chrec2:1328763	S
chrec2:2110352	S
chrec2:1881762	S
chrec2:1516599	S
chrec2:4244327	S
chrec2:2485366	S
chrec2:2733809	S
chrec2:3299969	S
chrec2:1772975	S
chrec2:2538243	S
chrec2:4369953	S
chrec2:2048497	S
chrec2:4261844	S
chrec2:3783388	S
chrec2:4102995	S
chrec2:1855482	S
chrec2:1385843	S
chrec2:3328152	S
chrec2:3530211	S
chrec2:201750	S
chrec2:2619743	S
chrec2:3842577	S
chrec2:1391049	S
chrec2:103254	S
chrec2:2293702	S
chrec2:494229	S
chrec2:4029854	S
chrec2:3574409	S
chrec2:208551	S
chrec2:609455	S
chrec2:1307864	S
chrec2:1999125	S
chrec2:149753	S
chrec2:3958489	S
chrec2:3253734	S
chrec2:3610252	S
chrec2:2621936	S
chrec2:2436323	S
chrec2:4500992	S
chrec2:3312064	S
chrec2:231583	S
chrec2:2468344	S
chrec2:3802392	S
chrec2:3030405	S
chrec2:2695869	S
chrec2:4267390	S
chrec2:881978	S
chrec2:4163800	S
chrec2:1692374	S
chrec2:2350949	S
chrec2:3878586	S
chrec2:1225324	S
chrec2:4105956	S
chrec2:483236	S
chrec2:3779076	S
chrec2:692764	S
chrec2:3555397	S
chrec2:2694300	S
chrec2:4454046	S
chrec2:3451673	S
chrec2:2557668	S
chrec2:729837	S
chrec2:470119	S
chrec2:4507158	S
chrec2:3774532	S
chrec2:3399331	S
chrec2:4403651	S
chrec2:2440482	S
chrec2:3361621	S
chrec2:3755027	S
chrec2:4404028	S
chrec2:4181629	S
chrec2:3347638	S
chrec2:3134644	S
chrec2:1074035	S
chrec2:408004	S
chrec2:2642712	S
chrec2:2322919	S
chrec2:1311505	S
chrec2:2960672	S
chrec2:3489645	S
chrec2:3039603	S
chrec2:1825360	S
chrec2:3949526	S
chrec2:3437732	S
chrec2:2288408	S
chrec2:740171	S
chrec2:3737443	S
chrec2:3244405	S
chrec2:2009526	S
chrec2:1578429	S
chrec2:1705494	S
chrec2:119311	S
chrec2:2188548	S
chrec2:3368809	S
chrec2:3627595	S
chrec2:2325020	S
chrec2:3557583	S
chrec2:390448	S
chrec2:3085204	S
chrec2:3162560	S
chrec2:3523043	S
chrec2:3595489	S
chrec2:952808	S
chrec2:1150021	S
chrec2:3300958	S
chrec2:3279076	S
chrec2:2762339	S
chrec2:3541075	S
chrec2:608790	S
chrec2:1665082	S
chrec2:2505255	S
chrec2:2935117	S
chrec2:1793262	S
chrec2:3418299	S
chrec2:1075411	S
chrec2:86688	S
chrec2:1043131	S
chrec2:3651063	S
chrec2:3729932	S
chrec2:3956728	S
chrec2:3084039	S
chrec2:3531934	S
chrec2:1658467	S
chrec2:2819821	S
chrec2:2045781	S
chrec2:2353385	S
chrec2:4021214	S
chrec2:1229785	S
chrec2:2289804	S
chrec2:1347582	S
chrec2:971292	S
chrec2:1113896	S
chrec2:3178191	S
chrec2:379199	S
chrec2:3118046	S
chrec2:3523196	S
chrec2:4279846	S
chrec2:3576650	S
chrec2:1290380	S
chrec2:2986936	S
chrec2:3783534	S
chrec2:3351099	S
chrec2:2284928	S
chrec2:2013013	S
chrec2:1044124	S
chrec2:4282565	S
chrec2:1221593	S
chrec2:4362526	S
chrec2:1131470	S
chrec2:2148497	S
chrec2:4096995	S
chrec2:2837000	S
chrec2:3038197	S
chrec2:2075496	S
chrec2:4013117	S
chrec2:3069263	S
chrec2:2227675	S
chrec2:548840	S
chrec2:749924	S
chrec2:3104152	S
chrec2:1748032	S
chrec2:2377897	S
chrec2:200930	S
chrec2:3043270	S
chrec2:702239	S
chrec2:651930	S
chrec2:2711379	S
chrec2:2555077	S
chrec2:1630262	S
chrec2:4065766	S
chrec2:3720752	S
chrec2:3665439	S
chrec2:1349552	S
chrec2:3696068	S
chrec2:2927079	S
chrec2:3100334	S
chrec2:3685279	S
chrec2:4475845	S
chrec2:2697429	S
chrec2:4464918	S
chrec2:3799165	S
chrec2:4180558	S
chrec2:3801491	S
chrec2:4317726	S
chrec2:912753	S
chrec2:3494895	S
chrec2:4342782	S
chrec2:1522798	S
chrec2:2096085	S
chrec2:3584365	S
chrec2:3951490	S
chrec2:3809548	S
chrec2:3702470	S
chrec2:1992127	S
chrec2:150743	S
chrec2:4056259	S
chrec2:454137	S
chrec2:2634451	S
chrec2:2701356	S
chrec2:1722310	S
chrec2:2048063	S
chrec2:3916811	S
chrec2:3171770	S
chrec2:90738	S
chrec2:3053827	S
chrec2:1751020	S
chrec2:2347500	S
chrec2:3572104	S
chrec2:3489907	S
chrec2:3058297	S
chrec2:664222	S
chrec2:2322281	S
chrec2:1142757	S
chrec2:1971776	S
chrec2:3437488	S
chrec2:861957	S
chrec2:644931	S
chrec2:1022333	S
chrec2:2151707	S
chrec2:4453539	S
chrec2:3782871	S
chrec2:1776808	S
chrec2:202207	S
chrec2:459940	S
chrec2:5952	S
chrec2:3180078	S
chrec2:3436398	S
chrec2:4634110	S
chrec2:2037285	S
chrec2:2316302	S
chrec2:505759	S
chrec2:3740678	S
chrec2:4615760	S
chrec2:2066335	S
chrec2:456131	S
chrec2:3955335	S
chrec2:3899576	S
chrec2:4521466	S
chrec2:3191671	S
chrec2:3576225	S
chrec2:609221	S
chrec2:3900819	S
chrec2:4458213	S
chrec2:3806454	S
chrec2:2211497	S
chrec2:2710578	S
chrec2:2460839	S
chrec2:1406217	S
chrec2:3778833	S
chrec2:3089202	S
chrec2:4172229	S
chrec2:2239747	S
chrec2:3091290	S
chrec2:3403722	S
chrec2:1555396	S
chrec2:11124	S
chrec2:1293784	S
chrec2:4334651	S
chrec2:1323053	S
chrec2:1014721	S
chrec2:576231	S
chrec2:2433374	S
chrec2:2084985	S
chrec2:3134831	S
chrec2:1820709	S
chrec2:3480390	S
chrec2:452415	S
chrec2:109276	S
chrec2:583856	S
chrec2:2319698	S
chrec2:4061770	S
chrec2:3256393	S
chrec2:2616595	S
chrec2:3149206	S
chrec2:4600817	S
chrec2:4404716	S
chrec2:2980830	S
chrec2:2786570	S
chrec2:4266622	S
chrec2:1159218	S
chrec2:4349121	S
chrec2:2853843	S
chrec2:4030667	S
chrec2:1631681	S
chrec2:1354793	S
chrec2:3555012	S
chrec2:4066846	S
chrec2:849018	S
chrec2:2973581	S
chrec2:3343175	S
chrec2:1053464	S
chrec2:4551936	S
chrec2:3141708	S
chrec2:2233872	S
chrec2:3015298	S
chrec2:1798649	S
chrec2:2831295	S
chrec2:3382093	S
chrec2:4252419	S
chrec2:3706118	S
chrec2:4534234	S
chrec2:777044	S
chrec2:2291803	S
chrec2:4094005	S
chrec2:980994	S
chrec2:256303	S
chrec2:4079895	S
chrec2:2451739	S
chrec2:4358353	S
chrec2:2172257	S
chrec2:3477204	S
chrec2:2439075	S
chrec2:3805691	S
chrec2:3009475	S
chrec2:2205813	S
chrec2:1583822	S
chrec2:3099257	S
chrec2:2957242	S
chrec2:4378073	S
chrec2:2574592	S
chrec2:1639221	S
chrec2:4439128	S
chrec2:1561692	S
chrec2:3271048	S
chrec2:3588871	S
chrec2:3351823	S
chrec2:1699679	S
chrec2:911449	S
chrec2:716870	S
chrec2:3650512	S
chrec2:1687219	S
chrec2:3572373	S
chrec2:2331365	S
chrec2:3861695	S
chrec2:1072704	S
chrec2:3303794	S
chrec2:914224	S
chrec2:170480	S
chrec2:3319046	S
chrec2:4286037	S
chrec2:3396442	S
chrec2:378565	S
chrec2:136823	S
chrec2:1344903	S
chrec2:3518333	S
chrec2:3561515	S
chrec2:975238	S
chrec2:4378282	S
chrec2:3770612	S
chrec2:2518030	S
chrec2:1752084	S
chrec2:4512223	S
chrec2:515570	S
chrec2:1516847	S
chrec2:3022559	S
chrec2:4339018	S
chrec2:1508749	S
chrec2:2254492	S
chrec2:1542776	S
chrec2:3546977	S
chrec2:2991048	S
chrec2:3929794	S
chrec2:2330282	S
chrec2:1873440	S
chrec2:683372	S
chrec2:3888613	S
chrec2:597999	S
chrec2:4347187	S
chrec2:528603	S
chrec2:4085242	S
chrec2:1379899	S
chrec2:428298	S
chrec2:2083473	S
chrec2:1906925	S
chrec2:1979367	S
chrec2:2250154	S
chrec2:4152178	S
chrec2:131718	S
chrec2:4459174	S
chrec2:3342054	S
chrec2:1118249	S
chrec2:1258720	S
chrec2:63516	S
chrec2:2108254	S
chrec2:2987685	S
chrec2:458550	S
chrec2:2820806	S
chrec2:3829988	S
chrec2:3631706	S
chrec2:1932517	S
chrec2:3674014	S
chrec2:2714891	S
chrec2:976741	S
chrec2:711930	S
chrec2:3451406	S
chrec2:4059495	S
chrec2:1643700	S
chrec2:4417674	S
chrec2:2246144	S
chrec2:2561278	S
chrec2:896649	S
chrec2:4024827	S
chrec2:3485644	S
chrec2:2496432	S
chrec2:2545701	S
chrec2:3206708	S
chrec2:2620767	S
chrec2:405921	S
chrec2:2205032	S
chrec2:589382	S
chrec2:2852121	S
chrec2:2481216	S
chrec2:645506	S
chrec2:1785103	S
chrec2:2961883	S
chrec2:3252867	S
chrec2:573402	S
chrec2:270555	S
chrec2:1550670	S
chrec2:1684679	S
chrec2:3138153	S
chrec2:2810085	S
chrec2:4606300	S
chrec2:3080295	S
chrec2:2285024	S
chrec2:2643043	S
chrec2:3762621	S
chrec2:2453013	S
chrec2:4645115	S
chrec2:4559782	S
chrec2:2939739	S
chrec2:1425435	S
chrec2:3580455	S
chrec2:191242	S
chrec2:3316971	S
chrec2:3763004	S
chrec2:1256104	S
chrec2:1975760	S
chrec2:3851366	S
chrec2:515772	S
chrec2:3403170	S
chrec2:3866998	S
chrec2:497371	S
chrec2:3929557	S
chrec2:915458	S
chrec2:4539242	S
chrec2:874753	S
chrec2:1170380	S
chrec2:2522547	S
chrec2:2420300	S
chrec2:870894	S
chrec2:412298	S
chrec2:1378275	S
chrec2:3759654	S
chrec2:216797	S
chrec2:3673679	S
chrec2:3351532	S
chrec2:2341899	S
chrec2:3420195	S
chrec2:838474	S
chrec2:3513284	S
chrec2:2069694	S
chrec2:1097506	S
chrec2:4281000	S
chrec2:3461371	S
chrec2:2913643	S
chrec2:1739649	S
chrec2:2287306	S
chrec2:1745128	S
chrec2:1713115	S
chrec2:3461383	S
chrec2:980354	S
chrec2:692193	S
chrec2:749794	S
chrec2:2761047	S
chrec2:2606792	S
chrec2:1219944	S
chrec2:4225906	S
chrec2:2404547	S
chrec2:2179223	S
chrec2:903811	S
chrec2:1070778	S
chrec2:3167544	S
chrec2:3929329	S
chrec2:2119471	S
chrec2:4141969	S
chrec2:4475742	S
chrec2:3520456	S
chrec2:3745650	S
chrec2:3220879	S
chrec2:204748	S
chrec2:2854280	S
chrec2:3267867	S
chrec2:1587756	S
chrec2:1553741	S
chrec2:3519595	S
chrec2:2353678	S
chrec2:652429	S
chrec2:4224381	S
chrec2:3558018	S
chrec2:499112	S
chrec2:1607675	S
chrec2:2785456	S
chrec2:3527989	S
chrec2:3335853	S
chrec2:3333669	S
chrec2:2705899	S
chrec2:3380505	S
chrec2:3193916	S
chrec2:3995696	S
chrec2:4421051	S
chrec2:207273	S
chrec2:3069047	S
chrec2:3830214	S
chrec2:3346216	S
chrec2:2637437	S
chrec2:3319897	S
chrec2:3563312	S
chrec2:2015928	S
chrec2:1229559	S
chrec2:598402	S
chrec2:2201383	S
chrec2:4337936	S
chrec2:3896435	S
chrec2:842314	S
chrec2:2781922	S
chrec2:896876	S
chrec2:960114	S
chrec2:4504949	S
chrec2:860016	S
chrec2:3963048	S
chrec2:1270519	S
chrec2:2329351	S
chrec2:1079371	S
chrec2:1055350	S
chrec2:2702971	S
chrec2:1537651	S
chrec2:4504406	S
chrec2:1810	S
chrec2:2865482	S
chrec2:220847	S
chrec2:4626672	S
chrec2:3084898	S
chrec2:4183774	S
chrec2:1224008	S
chrec2:4162922	S
chrec2:190866	S
chrec2:3842011	S
chrec2:55567	S
chrec2:122782	S
chrec2:3514870	S
chrec2:3039005	S
chrec2:788174	S
chrec2:3179277	S
chrec2:203282	S
chrec2:4626950	S
chrec2:4637649	S
chrec2:2086322	S
chrec2:923881	S
chrec2:4488653	S
chrec2:3771548	S
chrec2:71977	S
chrec2:3688006	S
chrec2:1360472	S
chrec2:3538000	S
chrec2:1134881	S
chrec2:3334255	S
chrec2:1396627	S
chrec2:3826847	S
chrec2:2389128	S
chrec2:1534101	S
chrec2:1588979	S
chrec2:2896438	S
chrec2:1157241	S
chrec2:966396	S
chrec2:2910864	S
chrec2:2157568	S
chrec2:3253999	S
chrec2:1108199	S
chrec2:1737685	S
chrec2:1378852	S
chrec2:4315848	S
chrec2:895315	S
chrec2:638621	S
chrec2:4189920	S
chrec2:3057178	S
chrec2:2089359	S
chrec2:2591435	S
chrec2:3278148	S
chrec2:1214927	S
chrec2:3818386	S
chrec2:3846660	S
chrec2:3245430	S
chrec2:2745715	S
chrec2:434671	S
chrec2:1303006	S
chrec2:3931469	S
chrec2:2383886	S
chrec2:2530049	S
chrec2:2704325	S
chrec2:2230996	S
chrec2:709504	S
chrec2:1007282	S
chrec2:4059895	S
chrec2:3644422	S
chrec2:2880256	S
chrec2:1118897	S
chrec2:1039486	S
chrec2:85139	S
chrec2:2053570	S
chrec2:1107368	S
chrec2:3708148	S
chrec2:2599551	S
chrec2:164524	S
chrec2:1411844	S
chrec2:531298	S
chrec2:849193	S
chrec2:2407755	S
chrec2:1897021	S
chrec2:2175478	S
chrec2:2366298	S
chrec2:1762454	S
chrec2:747969	S
chrec2:921574	S
chrec2:955653	S
chrec2:2007346	S
chrec2:2389376	S
chrec2:671679	S
chrec2:188226	S
chrec2:4570170	S
chrec2:455614	S
chrec2:3307705	S
chrec2:4414372	S
chrec2:3699604	S
chrec2:3763433	S
chrec2:2677126	S
chrec2:585042	S
chrec2:4395136	S
chrec2:3742921	S
chrec2:2562717	S
chrec2:695442	S
chrec2:2315071	S
chrec2:2706577	S
chrec2:4353712	S
chrec2:3670745	S
chrec2:177567	S
chrec2:792399	S
chrec2:3051116	S
chrec2:1349303	S
chrec2:4360216	S
chrec2:3431329	S
chrec2:4246655	S
chrec2:416205	S
chrec2:419853	S
chrec2:482027	S
chrec2:219605	S
chrec2:2158492	S
chrec2:4617976	S
chrec2:2366656	S
chrec2:1359384	S
chrec2:2837430	S
chrec2:2776658	S
chrec2:4142876	S
chrec2:3858282	S
chrec2:1288245	S
chrec2:2696995	S
chrec2:3248554	S
chrec2:1481375	S
chrec2:554992	S
chrec2:68896	S
chrec2:1225922	S
chrec2:1098996	S
chrec2:1632899	S
chrec2:2271303	S
chrec2:4034065	S
chrec2:2416799	S
chrec2:3238606	S
chrec2:2521354	S
chrec2:1998674	S
chrec2:1634204	S
chrec2:270899	S
chrec2:2614659	S
chrec2:433877	S
chrec2:3785061	S
chrec2:3514168	S
chrec2:4154556	S
chrec2:143425	S
chrec2:202942	S
chrec2:3797307	S
chrec2:697684	S
chrec2:2528220	S
chrec2:1264630	S
chrec2:3071808	S
chrec2:4442928	S
chrec2:3556502	S
chrec2:3439607	S
chrec2:1513546	S
chrec2:2024928	S
chrec2:1962444	S
chrec2:4141294	S
chrec2:1327623	S
chrec2:2244375	S
chrec2:534022	S
chrec2:2330047	S
chrec2:4426947	S
chrec2:1543325	S
chrec2:2861349	S
chrec2:1597681	S
chrec2:2700685	S
chrec2:2456555	S
chrec2:3064751	S
chrec2:2825251	S
chrec2:136993	S
chrec2:3823232	S
chrec2:106036	S
chrec2:3900242	S
chrec2:3301197	S
chrec2:3634929	S
chrec2:814452	S
chrec2:691441	S
chrec2:3961046	S
chrec2:3336835	S
chrec2:3579694	S
chrec2:4365054	S
chrec2:1587318	S
chrec2:4552867	S
chrec2:3810160	S
chrec2:3488492	S
chrec2:2988648	S
chrec2:2553500	S
chrec2:4251057	S
chrec2:2896124	S
chrec2:4062138	S
chrec2:1982407	S
chrec2:4150296	S
chrec2:2591829	S
chrec2:2121724	S
chrec2:1266671	S
chrec2:882460	S
chrec2:3496735	S
chrec2:3978293	S
chrec2:2999482	S
chrec2:741937	S
chrec2:3525096	S
chrec2:2431729	S
chrec2:3388224	S
chrec2:3518444	S
chrec2:4439280	S
chrec2:3653656	S
chrec2:3903042	S
chrec2:2643508	S
chrec2:4402247	S
chrec2:479770	S
chrec2:237322	S
chrec2:3631876	S
chrec2:2054477	S
chrec2:1088896	S
chrec2:2807380	S
chrec2:4140469	S
chrec2:49019	S
chrec2:1493053	S
chrec2:3349605	S
chrec2:174276	S
chrec2:1100784	S
chrec2:1633045	S
chrec2:2075897	S
chrec2:1573072	S
chrec2:1739897	S
chrec2:3662621	S
chrec2:2591249	S
chrec2:1952675	S
chrec2:3888490	S
chrec2:4299928	S
chrec2:2368855	S
chrec2:2892849	S
chrec2:1442330	S
chrec2:2159270	S
chrec2:3380903	S
chrec2:1309176	S
chrec2:2588	S
chrec2:4124511	S
chrec2:2617533	S
chrec2:4098182	S
chrec2:3112323	S
chrec2:4430809	S
chrec2:59702	S
chrec2:3915178	S
chrec2:4259945	S
chrec2:1624693	S
chrec2:1260305	S
chrec2:4171666	S
chrec2:3852007	S
chrec2:762320	S
chrec2:3806049	S
chrec2:3104846	S
chrec2:235476	S
chrec2:2101159	S
chrec2:3605022	S
chrec2:3242602	S
chrec2:3557725	S
chrec2:4575391	S
chrec2:231129	S
chrec2:51951	S
chrec2:428919	S
chrec2:2350405	S
chrec2:3531732	S
chrec2:20719	S
chrec2:4431173	S
chrec2:148119	S
chrec2:3641790	S
chrec2:2046243	S
chrec2:3105756	S
chrec2:1617220	S
chrec2:2120581	S
chrec2:1456459	S
chrec2:1345663	S
chrec2:3412859	S
chrec2:3347443	S
chrec2:2841627	S
chrec2:2452403	S
chrec2:979303	S
chrec2:722500	S
chrec2:2181188	S
chrec2:464016	S
chrec2:3310136	S
chrec2:506983	S
chrec2:2826432	S
chrec2:2217924	S
chrec2:4509578	S
chrec2:2289476	S
chrec2:4147990	S
chrec2:3730279	S
chrec2:2828446	S
chrec2:4205564	S
chrec2:157796	S
chrec2:989	S
chrec2:3455608	S
chrec2:3377381	S
chrec2:1095997	S
chrec2:3087983	S
chrec2:4388341	S
chrec2:3732661	S
chrec2:2967549	S
chrec2:3802990	S
chrec2:2333377	S
chrec2:4147682	S
chrec2:1004775	S
chrec2:1243281	S
chrec2:3058497	S
chrec2:1083664	S
chrec2:3673068	S
chrec2:3119067	S
chrec2:2460564	S
chrec2:3015651	S
chrec2:2740472	S
chrec2:3833741	S
chrec2:3819562	S
chrec2:2590024	S
chrec2:3306840	S
chrec2:3825677	S
chrec2:3993636	S
chrec2:2261182	S
chrec2:549052	S
chrec2:412578	S
chrec2:3325080	S
chrec2:2329827	S
chrec2:29359	S
chrec2:3561274	S
chrec2:776738	S
chrec2:3591100	S
chrec2:1179057	S
chrec2:916460	S
chrec2:4418354	S
chrec2:4374351	S
chrec2:3167972	S
chrec2:791455	S
chrec2:3234550	S
chrec2:3449480	S
chrec2:3752061	S
chrec2:919385	S
chrec2:2802760	S
chrec2:125088	S
chrec2:3066835	S
chrec2:3611995	S
chrec2:458797	S
chrec2:3715442	S
chrec2:4260653	S
chrec2:506510	S
chrec2:3137552	S
chrec2:3028057	S
chrec2:1847435	S
chrec2:229599	S
chrec2:4392305	S
chrec2:2342990	S
chrec2:3295099	S
chrec2:1227099	S
chrec2:4415720	S
chrec2:1352972	S
chrec2:3200027	S
chrec2:2061886	S
chrec2:1997266	S
chrec2:91634	S
chrec2:3142953	S
chrec2:2768832	S
chrec2:2585429	S
chrec2:2242500	S
chrec2:1760395	S
chrec2:4377581	S
chrec2:2787038	S
chrec2:1558928	S
chrec2:3207858	S
chrec2:3910579	S
chrec2:4399753	S
chrec2:3211874	S
chrec2:3841655	S
chrec2:2099415	S
chrec2:3667450	S
chrec2:1050927	S
chrec2:3455705	S
chrec2:1490674	S
chrec2:33447	S
chrec2:3481720	S
chrec2:4038739	S
chrec2:4380540	S
chrec2:926643	S
chrec2:3405609	S
chrec2:1146099	S
chrec2:3373510	S
chrec2:1634399	S
chrec2:3796743	S
chrec2:3343448	S
chrec2:3628618	S
chrec2:4473411	S
chrec2:3976695	S
chrec2:398982	S
chrec2:2487864	S
chrec2:3776727	S
chrec2:4546187	S
chrec2:159116	S
chrec2:2866009	S
chrec2:3982761	S
chrec2:4034806	S
chrec2:1032242	S
chrec2:584860	S
chrec2:774721	S
chrec2:130775	S
chrec2:1582530	S
chrec2:3386138	S
chrec2:479922	S
chrec2:3959954	S
chrec2:1303948	S
chrec2:23429	S
chrec2:1908751	S
chrec2:4189603	S
chrec2:3712612	S
chrec2:2628087	S
chrec2:4163351	S
chrec2:522493	S
chrec2:3688514	S
chrec2:3317832	S
chrec2:784717	S
chrec2:460428	S
chrec2:3211063	S
chrec2:4109802	S
chrec2:3686499	S
chrec2:4194244	S
chrec2:3773229	S
chrec2:102947	S
chrec2:964251	S
chrec2:3326067	S
chrec2:3377999	S
chrec2:3840774	S
chrec2:850703	S
chrec2:4511233	S
chrec2:3509834	S
chrec2:963932	S
chrec2:14546	S
chrec2:3717832	S
chrec2:103531	S
chrec2:3150550	S
chrec2:195046	S
chrec2:3367100	S
chrec2:3327897	S
