### ChExMix output
#Condition	Name	Index	TotalSigCount	SigCtrlScaling	SignalFraction
#Condition	SAMPLE	0	2246955.0	8.784	0.575
#Replicate	ParentCond	Name	Index	SigCount	CtrlCount	SigCtrlScaling	SignalFraction
#Replicate	SAMPLE	SAMPLE:1	0	2246955.0	291723.0	8.7836	0.575
#
#Point	SAMPLE_Sig	SAMPLE_Ctrl	SAMPLE_log2Fold	SAMPLE_log2Q	ActiveConds
chrec2:1912044	328.1	4.0	3.208	-196.180	1
chrec2:1234707	547.0	15.2	2.030	-196.050	1
chrec2:4020858	322.5	3.8	3.273	-195.762	1
chrec2:1950792	370.2	6.0	2.811	-195.359	1
chrec2:713184	280.6	2.2	3.879	-195.286	1
chrec2:1894937	326.3	4.0	3.212	-194.487	1
chrec2:3015790	311.8	3.5	3.345	-194.405	1
chrec2:2920162	296.7	2.9	3.533	-193.983	1
chrec2:964635	328.9	4.1	3.188	-193.885	1
chrec2:1656892	314.5	3.6	3.324	-193.699	1
chrec2:883836	334.9	4.5	3.090	-193.025	1
chrec2:3684172	239.5	0.9	7.904	-193.005	1
chrec2:2534254	277.0	2.2	3.836	-192.596	1
chrec2:2709034	257.9	1.5	4.303	-192.576	1
chrec2:1864134	307.4	3.4	3.378	-192.554	1
chrec2:1987412	317.9	3.8	3.255	-192.361	1
chrec2:2146791	283.1	2.4	3.730	-192.348	1
chrec2:2674445	292.6	2.7	3.603	-192.223	1
chrec2:3823035	334.0	4.5	3.070	-192.198	1
chrec2:2552288	233.9	0.8	7.870	-192.046	1
chrec2:897668	273.6	2.1	3.923	-191.889	1
chrec2:3227074	294.2	2.9	3.535	-191.367	1
chrec2:2589725	367.9	6.1	2.774	-190.993	1
chrec2:3885859	281.5	2.4	3.711	-190.574	1
chrec2:717784	243.3	1.2	4.510	-190.548	1
chrec2:3245229	286.4	2.7	3.577	-190.475	1
chrec2:2055589	470.7	11.3	2.247	-190.258	1
chrec2:1860299	191.9	0.0	7.585	-189.990	1
chrec2:840543	191.0	0.0	7.578	-189.992	1
chrec2:268548	420.0	8.7	2.464	-189.888	1
chrec2:516517	343.4	5.1	2.932	-189.737	1
chrec2:3549606	264.6	1.9	4.019	-189.665	1
chrec2:4556102	597.9	18.8	1.853	-189.422	1
chrec2:2349108	238.8	1.1	4.645	-189.393	1
chrec2:3557030	394.0	7.5	2.585	-189.069	1
chrec2:4063375	281.9	2.6	3.641	-188.749	1
chrec2:498765	285.1	2.7	3.608	-188.722	1
chrec2:4119189	226.6	0.7	7.824	-188.341	1
chrec2:4343074	362.5	5.9	2.799	-188.155	1
chrec2:536347	247.1	1.5	4.262	-187.542	1
chrec2:3153866	461.9	11.1	2.242	-187.514	1
chrec2:2743186	847.9	35.5	1.441	-187.328	1
chrec2:2316659	610.9	19.9	1.807	-187.131	1
chrec2:1884751	188.8	0.0	7.561	-187.013	1
chrec2:2077396	286.0	2.8	3.557	-186.976	1
chrec2:748419	240.1	1.2	4.500	-186.833	1
chrec2:2650857	327.5	4.5	3.065	-186.387	1
chrec2:2034620	692.9	25.2	1.644	-186.060	1
chrec2:2432877	187.1	0.0	7.548	-186.020	1
chrec2:1294059	683.6	24.6	1.660	-185.890	1
chrec2:2977361	256.3	1.8	4.037	-185.431	1
chrec2:4431610	356.3	5.8	2.796	-185.313	1
chrec2:3656291	303.9	3.6	3.283	-185.175	1
chrec2:3415570	245.3	1.4	4.332	-184.783	1
chrec2:1098099	950.8	43.2	1.326	-184.713	1
chrec2:377162	208.6	0.4	7.704	-184.690	1
chrec2:1875033	446.9	10.6	2.267	-184.265	1
chrec2:1176677	220.9	0.7	7.787	-183.590	1
chrec2:1248392	223.6	0.9	7.805	-182.594	1
chrec2:1766546	407.8	8.6	2.427	-182.531	1
chrec2:3893967	297.3	3.5	3.271	-182.428	1
chrec2:882723	292.1	3.2	3.365	-182.106	1
chrec2:4147278	286.8	3.0	3.459	-181.870	1
chrec2:1029435	280.3	2.8	3.507	-181.731	1
chrec2:2777142	277.3	2.6	3.589	-181.703	1
chrec2:848650	258.5	1.9	3.925	-181.312	1
chrec2:3238955	291.0	3.3	3.342	-181.249	1
chrec2:1381775	288.3	3.1	3.416	-181.117	1
chrec2:1437333	310.0	4.1	3.110	-181.041	1
chrec2:2004616	359.7	6.3	2.698	-180.831	1
chrec2:4481191	272.9	2.5	3.627	-180.826	1
chrec2:550986	233.2	1.2	4.505	-180.326	1
chrec2:1406376	246.7	1.6	4.098	-180.302	1
chrec2:1107552	181.7	0.0	7.505	-180.055	1
chrec2:451239	280.7	2.9	3.442	-180.057	1
chrec2:4424398	221.2	0.9	7.789	-179.769	1
chrec2:856728	349.0	5.8	2.768	-179.731	1
chrec2:4062430	429.6	10.0	2.296	-179.602	1
chrec2:4289115	326.5	4.8	2.957	-179.188	1
chrec2:3158149	268.2	2.5	3.627	-179.091	1
chrec2:3897072	180.9	0.0	7.499	-179.065	1
chrec2:1607796	234.3	1.4	4.303	-178.838	1
chrec2:217292	378.2	7.4	2.548	-178.518	1
chrec2:231970	372.8	7.1	2.575	-178.199	1
chrec2:4564391	318.9	4.6	2.972	-177.641	1
chrec2:2810	407.9	8.9	2.384	-177.635	1
chrec2:3265009	351.7	6.1	2.723	-177.500	1
chrec2:3945471	316.2	4.5	3.012	-177.295	1
chrec2:4569991	294.0	3.6	3.205	-176.684	1
chrec2:1369688	255.3	2.1	3.772	-176.678	1
chrec2:3287880	310.3	4.3	3.054	-176.637	1
chrec2:3263818	268.7	2.5	3.605	-176.440	1
chrec2:2964464	406.3	8.9	2.376	-176.155	1
chrec2:4352181	278.7	3.1	3.377	-175.829	1
chrec2:3549987	360.0	6.6	2.628	-175.303	1
chrec2:1342132	488.4	13.6	2.029	-175.274	1
chrec2:1777576	237.4	1.6	4.100	-175.192	1
chrec2:950722	216.2	0.8	7.756	-175.057	1
chrec2:1062219	215.1	0.9	7.749	-174.111	1
chrec2:1365039	198.0	0.4	7.629	-174.057	1
chrec2:3178338	377.6	7.7	2.477	-173.334	1
chrec2:3724878	361.4	6.9	2.573	-173.260	1
chrec2:3710077	248.3	2.0	3.809	-173.248	1
chrec2:4206011	238.9	1.7	4.007	-173.032	1
chrec2:1396847	302.7	4.1	3.058	-173.001	1
chrec2:439431	272.5	2.9	3.426	-172.259	1
chrec2:2213546	272.1	2.9	3.430	-172.261	1
chrec2:1697822	250.7	2.1	3.746	-172.220	1
chrec2:871984	174.0	0.0	7.443	-172.103	1
chrec2:3529837	447.4	11.5	2.145	-171.018	1
chrec2:3758650	501.9	14.7	1.956	-170.981	1
chrec2:2270999	279.1	3.2	3.314	-170.979	1
chrec2:3630851	358.1	6.9	2.554	-170.948	1
chrec2:4078558	557.9	18.1	1.807	-170.930	1
chrec2:916790	485.7	13.8	2.000	-170.596	1
chrec2:36399	341.9	6.1	2.686	-170.410	1
chrec2:633281	171.4	0.0	7.421	-170.114	1
chrec2:1825173	326.3	5.4	2.772	-169.937	1
chrec2:4148290	657.4	24.7	1.602	-169.873	1
chrec2:2344768	198.4	0.5	7.632	-169.733	1
chrec2:2319200	291.2	3.8	3.116	-169.611	1
chrec2:822240	235.8	1.6	4.073	-169.407	1
chrec2:3152478	359.2	6.9	2.557	-169.193	1
chrec2:3202850	433.5	11.0	2.164	-169.033	1
chrec2:1521780	268.0	3.0	3.367	-168.812	1
chrec2:70184	413.1	9.9	2.251	-168.811	1
chrec2:826679	196.9	0.5	7.622	-168.778	1
chrec2:2378438	191.6	0.4	7.582	-168.269	1
chrec2:1739326	191.4	0.4	7.580	-168.270	1
chrec2:3524659	267.1	2.9	3.409	-167.951	1
chrec2:1862012	246.6	2.1	3.773	-167.779	1
chrec2:406074	258.4	2.5	3.548	-167.696	1
chrec2:2002340	299.2	4.3	2.988	-167.549	1
chrec2:1063414	298.8	4.2	3.002	-167.550	1
chrec2:7516	235.0	1.8	3.879	-167.352	1
chrec2:36077	262.7	2.8	3.409	-166.977	1
chrec2:737577	262.5	2.8	3.408	-166.978	1
chrec2:828139	245.1	2.1	3.732	-166.895	1
chrec2:1826209	221.8	1.3	4.282	-166.868	1
chrec2:2709329	257.5	2.5	3.524	-166.829	1
chrec2:4616758	298.7	4.2	3.000	-166.731	1
chrec2:3560251	295.6	4.1	3.030	-166.389	1
chrec2:2369087	300.5	4.4	2.969	-166.265	1
chrec2:2044396	338.5	6.2	2.630	-166.235	1
chrec2:3488952	244.6	2.1	3.739	-166.011	1
chrec2:2226987	198.0	0.6	7.629	-165.672	1
chrec2:2578023	266.9	3.1	3.307	-165.523	1
chrec2:2448219	189.5	0.4	7.566	-165.384	1
chrec2:1811828	236.2	1.9	3.817	-165.369	1
chrec2:634438	227.2	1.5	4.105	-165.184	1
chrec2:3372324	220.3	1.3	4.243	-165.035	1
chrec2:1053134	306.8	4.7	2.902	-164.974	1
chrec2:710957	377.8	8.2	2.391	-164.328	1
chrec2:3388764	254.5	2.6	3.502	-164.218	1
chrec2:4157860	279.5	3.6	3.150	-164.050	1
chrec2:2280349	265.0	3.0	3.327	-163.812	1
chrec2:4184691	307.1	4.9	2.845	-163.766	1
chrec2:4002881	444.1	12.0	2.078	-163.385	1
chrec2:4574289	320.3	5.6	2.715	-163.258	1
chrec2:3705705	291.1	4.1	3.011	-163.094	1
chrec2:270308	372.9	8.2	2.375	-162.975	1
chrec2:3368625	230.2	1.8	3.856	-162.862	1
chrec2:1274837	261.0	2.9	3.360	-162.802	1
chrec2:3659260	305.1	4.8	2.841	-162.152	1
chrec2:4579029	230.2	1.7	3.930	-161.962	1
chrec2:184778	259.9	2.9	3.358	-161.943	1
chrec2:1759014	378.0	8.5	2.346	-161.877	1
chrec2:3135487	297.9	4.4	2.933	-161.746	1
chrec2:3068014	409.1	10.1	2.200	-161.503	1
chrec2:4464722	229.5	1.7	3.903	-161.065	1
chrec2:715800	270.1	3.4	3.183	-161.024	1
chrec2:1502311	253.1	2.7	3.437	-160.830	1
chrec2:1453909	252.3	2.7	3.415	-160.832	1
chrec2:2624895	221.2	1.6	3.990	-160.648	1
chrec2:4565499	308.7	5.0	2.799	-160.618	1
chrec2:3536087	561.8	19.4	1.724	-160.445	1
chrec2:64988	300.5	4.7	2.856	-160.123	1
chrec2:2936476	335.3	6.4	2.574	-159.551	1
chrec2:2207728	260.3	3.0	3.288	-159.543	1
chrec2:2881869	260.1	3.0	3.312	-159.544	1
chrec2:4219925	320.8	5.7	2.671	-159.517	1
chrec2:1906822	224.3	1.6	3.971	-159.483	1
chrec2:2501836	256.8	2.9	3.310	-159.376	1
chrec2:1924781	276.2	3.7	3.103	-159.324	1
chrec2:3182868	275.6	3.8	3.062	-159.325	1
chrec2:2238753	229.2	1.9	3.756	-159.121	1
chrec2:3169266	239.0	2.3	3.591	-158.906	1
chrec2:3902766	315.2	5.7	2.658	-157.444	1
chrec2:4052410	200.8	1.0	4.509	-157.433	1
chrec2:3413378	271.0	3.6	3.102	-157.358	1
chrec2:3339938	377.4	8.9	2.278	-157.204	1
chrec2:4463268	243.0	2.5	3.496	-157.200	1
chrec2:528884	265.5	3.3	3.190	-156.814	1
chrec2:2543704	337.7	6.8	2.500	-156.630	1
chrec2:2441346	236.5	2.2	3.617	-156.264	1
chrec2:1056398	157.9	0.0	7.303	-156.215	1
chrec2:1791410	290.8	4.5	2.893	-156.065	1
chrec2:3587112	282.6	4.1	2.969	-155.710	1
chrec2:1989296	424.2	11.5	2.069	-155.087	1
chrec2:1397497	202.1	1.1	4.399	-154.970	1
chrec2:3304226	272.1	3.9	3.004	-154.653	1
chrec2:875649	198.0	0.9	7.629	-154.638	1
chrec2:1251704	240.4	2.4	3.492	-154.589	1
chrec2:1525089	278.0	4.0	2.973	-154.525	1
chrec2:1869051	193.7	0.9	7.597	-154.402	1
chrec2:4352409	269.4	3.7	3.036	-154.333	1
chrec2:2688641	248.6	2.8	3.348	-154.074	1
chrec2:3697444	368.7	8.6	2.280	-153.738	1
chrec2:3689296	325.3	6.3	2.551	-153.626	1
chrec2:1838097	192.9	0.9	7.592	-153.466	1
chrec2:3561667	279.0	4.1	2.944	-153.259	1
chrec2:569490	206.8	1.4	4.123	-153.130	1
chrec2:2266070	206.7	1.3	4.197	-153.131	1
chrec2:1377192	153.0	0.0	7.258	-152.237	1
chrec2:3473360	456.0	13.7	1.921	-151.903	1
chrec2:169890	258.9	3.4	3.132	-151.774	1
chrec2:2455536	183.4	0.6	7.519	-151.427	1
chrec2:1536306	152.4	0.0	7.252	-151.242	1
chrec2:4015157	296.0	5.1	2.723	-151.064	1
chrec2:1743330	464.1	14.3	1.886	-150.976	1
chrec2:77556	444.8	13.2	1.940	-150.915	1
chrec2:1782224	182.8	0.6	7.514	-150.480	1
chrec2:3409234	300.0	5.3	2.679	-150.456	1
chrec2:4064692	273.4	4.0	2.952	-150.430	1
chrec2:2500894	714.4	31.0	1.392	-149.988	1
chrec2:1958198	177.9	0.5	7.475	-149.659	1
chrec2:2605250	176.2	0.6	7.461	-149.660	1
chrec2:739086	236.7	2.6	3.396	-149.493	1
chrec2:3406122	471.4	14.8	1.857	-149.478	1
chrec2:2328466	233.7	2.5	3.432	-149.385	1
chrec2:2628815	256.3	3.3	3.138	-149.267	1
chrec2:631152	150.8	0.0	7.236	-149.259	1
chrec2:1066184	150.1	0.0	7.230	-149.260	1
chrec2:778556	310.1	5.8	2.596	-149.142	1
chrec2:272447	199.1	1.2	4.236	-148.960	1
chrec2:3587001	257.8	3.5	3.067	-148.729	1
chrec2:1734419	183.2	0.8	7.517	-148.627	1
chrec2:3789667	202.0	1.3	4.155	-148.570	1
chrec2:1034162	214.4	1.8	3.776	-148.546	1
chrec2:2986995	262.7	3.7	3.013	-148.546	1
chrec2:4351941	149.3	0.0	7.222	-148.270	1
chrec2:1907819	259.6	3.6	3.036	-148.216	1
chrec2:3029995	397.9	10.7	2.086	-148.129	1
chrec2:1043692	170.3	0.4	7.412	-148.070	1
chrec2:2509139	211.0	1.6	3.912	-147.802	1
chrec2:2595233	179.8	0.6	7.490	-147.649	1
chrec2:1146410	411.5	11.4	2.038	-147.561	1
chrec2:2715336	746.6	33.8	1.331	-147.350	1
chrec2:69579	204.0	1.4	4.048	-147.350	1
chrec2:979959	204.0	1.4	4.075	-147.351	1
chrec2:4380161	540.9	19.5	1.658	-147.251	1
chrec2:543084	278.9	4.6	2.802	-147.207	1
chrec2:4272867	236.9	2.7	3.340	-147.073	1
chrec2:4408741	331.2	7.1	2.400	-146.352	1
chrec2:394450	147.4	0.0	7.204	-146.286	1
chrec2:972144	236.6	2.6	3.354	-146.215	1
chrec2:1880589	313.8	6.2	2.538	-146.194	1
chrec2:3136801	173.1	0.5	7.435	-145.858	1
chrec2:3621501	191.9	1.1	4.317	-145.750	1
chrec2:2154508	187.9	1.0	4.414	-145.361	1
chrec2:1516347	146.9	0.0	7.199	-145.294	1
chrec2:6447	167.8	0.4	7.390	-145.191	1
chrec2:3285692	197.9	1.3	4.090	-144.933	1
chrec2:1224844	219.8	2.1	3.560	-144.867	1
chrec2:2267004	390.6	10.5	2.078	-144.675	1
chrec2:2702319	244.4	3.2	3.134	-144.541	1
chrec2:3168685	187.3	1.0	7.549	-144.436	1
chrec2:702082	242.6	3.0	3.202	-144.288	1
chrec2:3419774	227.8	2.4	3.410	-144.213	1
chrec2:3526627	272.6	4.4	2.831	-143.559	1
chrec2:589168	193.4	1.2	4.228	-143.471	1
chrec2:4344867	144.1	0.0	7.171	-143.306	1
chrec2:1488007	144.1	0.0	7.171	-143.308	1
chrec2:746823	181.2	0.9	7.501	-143.200	1
chrec2:2111468	220.9	2.2	3.498	-143.163	1
chrec2:892972	169.5	0.5	7.406	-143.002	1
chrec2:1185169	251.1	3.5	3.041	-142.931	1
chrec2:3080449	276.3	4.6	2.774	-142.860	1
chrec2:2536815	454.3	14.5	1.830	-142.787	1
chrec2:1581795	143.9	0.0	7.169	-142.316	1
chrec2:3286052	143.4	0.0	7.164	-142.317	1
chrec2:2132744	216.9	2.1	3.577	-142.246	1
chrec2:3517289	595.1	23.7	1.513	-142.018	1
chrec2:3566484	259.4	4.0	2.897	-141.908	1
chrec2:1545927	204.4	1.6	3.848	-141.548	1
chrec2:3789621	207.8	1.7	3.773	-141.438	1
chrec2:3700156	164.3	0.4	7.360	-141.356	1
chrec2:762895	264.3	4.2	2.854	-141.099	1
chrec2:3776967	340.6	8.1	2.267	-141.099	1
chrec2:4008747	259.1	3.9	2.917	-141.097	1
chrec2:1111012	439.5	13.7	1.870	-140.837	1
chrec2:579117	223.8	2.5	3.378	-140.772	1
chrec2:1501786	190.2	1.2	4.216	-140.736	1
chrec2:2900082	206.5	1.7	3.772	-140.554	1
chrec2:867665	174.5	0.8	7.447	-140.188	1
chrec2:3291914	220.0	2.4	3.408	-139.784	1
chrec2:3336412	362.9	9.4	2.137	-139.146	1
chrec2:3622013	190.9	1.4	3.996	-138.573	1
chrec2:1324687	176.2	0.9	7.461	-138.541	1
chrec2:4146946	227.0	2.7	3.271	-138.538	1
chrec2:3758784	332.5	7.9	2.269	-138.352	1
chrec2:1055723	139.5	0.0	7.124	-138.341	1
chrec2:891110	187.0	1.2	4.138	-137.991	1
chrec2:1415776	186.6	1.2	4.143	-137.992	1
chrec2:3382326	249.8	3.7	2.946	-137.877	1
chrec2:2557808	382.6	10.7	2.025	-137.847	1
chrec2:1725916	226.3	2.7	3.269	-137.690	1
chrec2:2327791	190.3	1.3	4.022	-137.672	1
chrec2:211669	192.7	1.5	3.917	-137.418	1
chrec2:592355	195.1	1.6	3.807	-137.227	1
chrec2:1943175	264.7	4.3	2.793	-137.164	1
chrec2:1792819	244.0	3.4	3.010	-137.154	1
chrec2:896425	199.8	1.6	3.822	-137.094	1
chrec2:573032	179.4	1.0	7.487	-137.039	1
chrec2:3566824	235.6	3.1	3.094	-137.018	1
chrec2:2922771	584.1	23.6	1.496	-136.781	1
chrec2:2613607	261.2	4.2	2.810	-136.716	1
chrec2:2575042	219.0	2.4	3.355	-136.479	1
chrec2:396262	218.1	2.5	3.313	-136.480	1
chrec2:3878736	262.1	4.4	2.751	-136.372	1
chrec2:1548973	137.4	0.0	7.102	-136.362	1
chrec2:3308957	326.3	7.5	2.303	-136.348	1
chrec2:3169374	194.7	1.5	3.854	-136.341	1
chrec2:2670129	167.0	0.7	7.384	-136.324	1
chrec2:3500593	274.1	4.9	2.660	-135.646	1
chrec2:1315318	217.9	2.5	3.333	-135.626	1
chrec2:1423453	136.2	0.0	7.090	-135.369	1
chrec2:2109294	353.7	9.1	2.143	-134.984	1
chrec2:2905892	298.1	6.2	2.445	-134.839	1
chrec2:4485149	292.4	6.0	2.465	-134.421	1
chrec2:3153994	372.3	10.3	2.045	-134.367	1
chrec2:195986	343.9	8.7	2.163	-134.363	1
chrec2:2618780	183.0	1.2	4.146	-134.355	1
chrec2:2043912	348.6	8.9	2.156	-134.318	1
chrec2:1533857	260.3	4.4	2.762	-133.986	1
chrec2:842169	226.2	2.9	3.133	-133.948	1
chrec2:1466952	167.9	0.8	7.391	-133.635	1
chrec2:4273043	210.0	2.3	3.397	-133.633	1
chrec2:2719718	184.8	1.4	3.957	-133.151	1
chrec2:3398631	313.1	7.1	2.324	-133.065	1
chrec2:1083279	214.9	2.4	3.344	-133.058	1
chrec2:3292409	231.3	3.1	3.066	-132.859	1
chrec2:4129309	154.2	0.5	7.268	-132.738	1
chrec2:2776446	206.8	2.1	3.520	-132.671	1
chrec2:1912171	193.4	1.7	3.701	-132.656	1
chrec2:2094732	202.4	2.0	3.496	-132.609	1
chrec2:3310881	324.9	7.8	2.238	-132.589	1
chrec2:2448374	216.8	2.6	3.274	-132.397	1
chrec2:2358814	232.9	3.3	3.026	-132.358	1
chrec2:2808127	214.3	2.4	3.342	-132.208	1
chrec2:2506422	193.6	1.6	3.779	-131.769	1
chrec2:2375113	192.9	1.6	3.739	-131.771	1
chrec2:1352512	371.5	10.6	1.999	-131.725	1
chrec2:3228893	132.1	0.0	7.046	-131.399	1
chrec2:1771930	201.2	2.0	3.545	-130.863	1
chrec2:939706	263.4	4.7	2.676	-130.720	1
chrec2:3420943	171.3	1.0	4.278	-130.588	1
chrec2:4547693	395.0	12.0	1.900	-130.488	1
chrec2:2103270	503.9	19.0	1.597	-130.464	1
chrec2:3083303	131.8	0.0	7.042	-130.405	1
chrec2:2572583	131.3	0.0	7.037	-130.406	1
chrec2:3251861	404.4	12.5	1.878	-130.254	1
chrec2:3717425	355.4	9.8	2.050	-130.164	1
chrec2:3431877	163.4	0.8	7.352	-129.901	1
chrec2:1700878	178.0	1.2	4.109	-129.813	1
chrec2:3655596	160.0	0.7	7.322	-129.731	1
chrec2:4099876	216.5	2.6	3.230	-129.233	1
chrec2:4279242	223.8	3.1	3.060	-129.228	1
chrec2:3610529	387.4	11.6	1.924	-128.955	1
chrec2:626715	158.4	0.7	7.307	-128.788	1
chrec2:1763782	155.2	0.5	7.278	-128.759	1
chrec2:4419909	218.6	2.8	3.173	-128.650	1
chrec2:509894	129.6	0.0	7.018	-128.419	1
chrec2:2774873	129.5	0.0	7.017	-128.420	1
chrec2:2527266	166.0	0.9	7.375	-128.342	1
chrec2:592550	172.3	1.1	4.116	-128.333	1
chrec2:1398978	189.0	1.7	3.682	-128.230	1
chrec2:154366	194.3	1.9	3.522	-128.208	1
chrec2:1218753	216.9	2.8	3.146	-127.813	1
chrec2:165066	313.4	7.6	2.233	-127.684	1
chrec2:2083825	268.9	5.1	2.577	-127.420	1
chrec2:1529954	165.1	0.9	7.367	-127.417	1
chrec2:3191948	194.3	1.8	3.592	-127.333	1
chrec2:4153771	404.5	13.0	1.829	-127.324	1
chrec2:1976944	160.3	0.8	7.325	-127.105	1
chrec2:1956538	156.8	0.6	7.293	-126.912	1
chrec2:3071552	334.7	8.8	2.112	-126.652	1
chrec2:1908381	128.0	0.0	7.000	-126.435	1
chrec2:1232910	127.3	0.0	6.992	-126.436	1
chrec2:4021924	174.5	1.2	4.052	-126.187	1
chrec2:1593092	228.9	3.3	2.977	-126.140	1
chrec2:161685	203.2	2.4	3.278	-126.054	1
chrec2:1117326	177.1	1.3	3.946	-125.944	1
chrec2:1027904	176.8	1.3	3.946	-125.945	1
chrec2:1390828	152.2	0.5	7.250	-125.922	1
chrec2:1954943	258.7	4.9	2.602	-125.800	1
chrec2:2519043	224.7	3.2	2.983	-125.776	1
chrec2:3384506	463.4	16.8	1.655	-125.607	1
chrec2:1218801	242.7	4.0	2.784	-125.448	1
chrec2:985967	159.3	0.7	7.316	-125.243	1
chrec2:3273987	181.7	1.6	3.718	-124.758	1
chrec2:2967059	340.1	9.3	2.063	-124.614	1
chrec2:2306294	125.5	0.0	6.971	-124.451	1
chrec2:2103758	460.5	16.8	1.640	-124.411	1
chrec2:2443267	172.7	1.2	4.090	-124.379	1
chrec2:1662104	145.6	0.4	7.186	-124.143	1
chrec2:4186196	222.9	3.3	2.959	-124.135	1
chrec2:4178710	149.8	0.5	7.227	-124.029	1
chrec2:235013	259.1	5.0	2.561	-124.023	1
chrec2:2527455	184.1	1.6	3.698	-123.819	1
chrec2:4576329	187.5	1.7	3.618	-123.812	1
chrec2:775369	247.0	4.3	2.696	-123.735	1
chrec2:1810676	355.5	10.3	1.968	-123.580	1
chrec2:22403	634.0	29.0	1.317	-123.173	1
chrec2:2737972	192.1	2.0	3.449	-123.056	1
chrec2:3811609	355.1	10.3	1.978	-122.910	1
chrec2:3175938	271.5	5.6	2.467	-122.874	1
chrec2:3631580	231.6	3.7	2.847	-122.501	1
chrec2:3123173	225.5	3.5	2.871	-122.467	1
chrec2:575043	196.3	2.3	3.309	-122.466	1
chrec2:2495850	172.8	1.3	3.930	-122.352	1
chrec2:4563715	205.4	2.5	3.221	-122.254	1
chrec2:2447296	281.0	6.2	2.362	-122.181	1
chrec2:3946086	188.6	1.8	3.548	-122.108	1
chrec2:1749043	228.4	3.5	2.877	-122.077	1
chrec2:759215	214.7	3.1	3.001	-121.785	1
chrec2:2869505	196.0	2.2	3.338	-121.612	1
chrec2:488611	162.0	1.0	7.340	-121.413	1
chrec2:2388326	217.5	3.1	2.987	-121.314	1
chrec2:3928073	216.8	3.1	2.988	-121.315	1
chrec2:479406	410.7	13.8	1.762	-121.306	1
chrec2:3731719	209.0	2.8	3.078	-121.140	1
chrec2:4634786	246.3	4.5	2.637	-121.123	1
chrec2:2084230	233.7	4.0	2.748	-121.013	1
chrec2:1708269	289.3	6.8	2.270	-120.962	1
chrec2:3730753	205.8	2.7	3.132	-120.848	1
chrec2:1564909	195.7	2.2	3.359	-120.761	1
chrec2:2800929	242.9	4.4	2.654	-120.609	1
chrec2:1143277	153.5	0.8	7.262	-120.596	1
chrec2:4423907	176.8	1.5	3.705	-120.336	1
chrec2:3114368	204.1	2.7	3.092	-120.011	1
chrec2:2496752	153.0	0.7	7.258	-119.663	1
chrec2:1059919	160.1	1.0	7.322	-119.584	1
chrec2:537501	175.6	1.6	3.668	-119.449	1
chrec2:3042214	182.5	1.7	3.592	-119.442	1
chrec2:4060693	178.6	1.7	3.577	-119.424	1
chrec2:3733805	195.5	2.3	3.255	-119.255	1
chrec2:1692779	193.8	2.2	3.341	-119.053	1
chrec2:3026449	213.9	3.2	2.948	-118.859	1
chrec2:4076872	471.7	18.1	1.567	-118.811	1
chrec2:1028684	152.5	0.7	7.253	-118.736	1
chrec2:3570063	172.2	1.4	3.821	-118.640	1
chrec2:3768597	177.9	1.7	3.569	-118.546	1
chrec2:2298709	122.2	0.0	6.933	-118.512	1
chrec2:1862556	139.7	0.4	7.126	-118.430	1
chrec2:3676676	636.6	29.9	1.278	-118.422	1
chrec2:3522161	194.9	2.3	3.253	-118.411	1
chrec2:3482782	264.5	5.6	2.414	-118.387	1
chrec2:1782475	143.9	0.5	7.169	-118.368	1
chrec2:3166795	365.9	11.3	1.886	-118.296	1
chrec2:4048292	454.3	17.0	1.602	-118.251	1
chrec2:3293214	292.1	7.1	2.218	-117.893	1
chrec2:2633750	366.0	11.4	1.868	-117.738	1
chrec2:1471553	345.6	10.2	1.951	-117.542	1
chrec2:2275359	199.4	2.6	3.144	-117.224	1
chrec2:4281517	167.1	1.3	3.827	-116.983	1
chrec2:4331472	208.7	3.0	2.980	-116.856	1
chrec2:139015	156.1	1.0	4.125	-116.846	1
chrec2:3504699	179.0	1.7	3.544	-116.831	1
chrec2:1571005	138.1	0.4	7.109	-116.526	1
chrec2:3393925	189.6	2.2	3.285	-116.503	1
chrec2:2965813	234.8	4.2	2.654	-116.195	1
chrec2:3299644	202.8	2.8	3.025	-116.165	1
chrec2:1941291	166.2	1.3	3.851	-116.091	1
chrec2:2548691	149.1	0.7	7.220	-115.955	1
chrec2:4165105	175.7	1.6	3.627	-115.919	1
chrec2:2408013	174.7	1.6	3.598	-115.920	1
chrec2:459602	330.8	9.5	1.983	-115.881	1
chrec2:1682865	199.8	2.7	3.060	-115.851	1
chrec2:223414	2930.7	233.6	0.515	-115.681	1
chrec2:1280466	144.3	0.7	7.173	-115.678	1
chrec2:2607152	158.5	1.1	4.025	-115.613	1
chrec2:4412735	136.7	0.4	7.095	-115.580	1
chrec2:2634167	338.1	10.0	1.948	-115.434	1
chrec2:2215050	162.5	1.2	3.955	-115.373	1
chrec2:3039300	277.9	6.5	2.277	-115.332	1
chrec2:3442326	211.9	3.3	2.888	-115.188	1
chrec2:499485	236.5	4.4	2.623	-115.172	1
chrec2:2871629	326.3	9.3	2.005	-115.124	1
chrec2:3431713	171.1	1.6	3.644	-115.050	1
chrec2:968259	191.3	2.3	3.251	-115.036	1
chrec2:1079051	144.2	0.6	7.172	-114.747	1
chrec2:1226470	195.9	2.5	3.134	-114.725	1
chrec2:1687510	136.2	0.4	7.090	-114.632	1
chrec2:160760	382.2	12.8	1.760	-114.594	1
