### ChExMix output
#Replicate	ParentCond	Name	Index	SigCount	CtrlCount	CtrlScaling	SignalFraction
#Replicate	SAMPLE	SAMPLE:1	0	4778426.0	5052701.0	0.993	0.672
#
#Point	SAMPLE:1_Sig	SAMPLE:1_Ctrl	SAMPLE:1_log2Fold	SAMPLE:1_log2Q
chrec2:1102855	713.1	26.5	4.760	-574.467
chrec2:4002909	1562.4	372.3	2.080	-574.454
chrec2:4143418	860.6	69.8	3.635	-573.942
chrec2:4088182	892.5	81.6	3.462	-573.862
chrec2:4423998	802.5	51.7	3.966	-573.437
chrec2:2323243	909.8	87.2	3.393	-573.404
chrec2:813656	797.9	50.8	3.984	-572.835
chrec2:2257068	699.8	23.3	4.921	-572.646
chrec2:1679754	905.9	85.8	3.411	-572.450
chrec2:2648325	1035.8	134.2	2.959	-571.913
chrec2:3818072	2159.4	699.4	1.637	-571.739
chrec2:3799248	1031.4	133.6	2.959	-570.741
chrec2:7939	972.7	111.4	3.137	-569.946
chrec2:25295	1159.5	185.8	2.652	-569.898
chrec2:791245	836.2	63.9	3.721	-569.170
chrec2:3591740	885.0	81.6	3.450	-566.884
chrec2:762834	924.7	95.4	3.287	-566.656
chrec2:4601755	1194.0	203.0	2.567	-566.246
chrec2:3495822	856.3	71.6	3.590	-565.018
chrec2:3477158	1248.0	228.8	2.458	-562.424
chrec2:1955325	918.9	95.0	3.284	-561.509
chrec2:34905	821.3	62.1	3.736	-561.391
chrec2:1191157	1017.4	132.2	2.954	-560.507
chrec2:396050	921.7	97.0	3.258	-559.286
chrec2:709020	816.8	61.5	3.741	-556.921
chrec2:2809601	1094.0	165.4	2.736	-556.296
chrec2:2590159	1083.7	161.3	2.759	-555.262
chrec2:3713640	914.8	95.7	3.267	-554.832
chrec2:3234820	1027.0	139.8	2.887	-554.080
chrec2:4286127	756.4	45.1	4.080	-553.959
chrec2:1181980	927.9	102.4	3.190	-552.616
chrec2:3924593	1132.0	183.7	2.634	-552.419
chrec2:1353760	804.0	59.7	3.761	-551.840
chrec2:4071661	1015.0	137.3	2.896	-548.413
chrec2:3491368	921.9	102.2	3.183	-547.525
chrec2:2658949	1989.4	626.4	1.678	-546.827
chrec2:3878250	713.0	34.7	4.372	-545.968
chrec2:167347	881.5	88.1	3.334	-545.859
chrec2:4419946	881.2	88.4	3.327	-545.860
chrec2:2972112	1045.1	151.8	2.794	-544.418
chrec2:3903056	1316.6	272.5	2.283	-544.187
chrec2:2272921	937.2	109.2	3.112	-544.181
chrec2:3573584	910.0	99.9	3.198	-541.998
chrec2:2485291	797.5	62.3	3.690	-540.865
chrec2:3698784	1091.5	172.5	2.672	-540.630
chrec2:3894180	851.5	80.0	3.422	-539.820
chrec2:4094741	1324.3	279.6	2.254	-538.525
chrec2:2855072	896.9	97.1	3.218	-537.968
chrec2:4239884	791.6	62.4	3.675	-535.521
chrec2:1671483	732.9	44.2	4.061	-535.127
chrec2:3116559	840.2	79.5	3.412	-533.655
chrec2:2306895	721.7	40.5	4.167	-533.606
chrec2:1546062	647.9	21.5	4.925	-531.959
chrec2:489230	1185.5	220.5	2.437	-530.712
chrec2:1627592	709.3	39.3	4.185	-529.920
chrec2:3000128	898.0	101.4	3.158	-529.521
chrec2:3745505	869.3	91.5	3.258	-529.151
chrec2:3738428	952.6	122.0	2.976	-528.177
chrec2:4334010	853.9	86.0	3.323	-527.504
chrec2:3611675	1686.1	473.5	1.843	-527.046
chrec2:78541	978.3	133.2	2.887	-526.477
chrec2:3011163	981.3	135.7	2.865	-525.635
chrec2:1277997	994.2	140.8	2.831	-525.233
chrec2:1255896	732.1	46.4	3.991	-524.983
chrec2:1959693	732.0	46.5	3.987	-524.984
chrec2:1924225	970.9	131.8	2.892	-524.893
chrec2:981163	813.2	73.3	3.482	-524.606
chrec2:2426307	805.6	71.0	3.514	-523.679
chrec2:4455180	949.6	123.1	2.957	-523.588
chrec2:1469131	676.4	32.2	4.403	-522.726
chrec2:1372684	703.1	39.4	4.167	-520.266
chrec2:4548340	950.4	124.9	2.938	-520.194
chrec2:3329606	1030.9	158.7	2.710	-519.639
chrec2:2513995	715.6	44.1	4.031	-519.603
chrec2:2063050	1152.9	212.9	2.448	-517.560
chrec2:763462	713.7	43.5	4.045	-516.863
chrec2:1356247	767.2	60.5	3.675	-516.057
chrec2:637793	802.5	73.0	3.470	-514.991
chrec2:268511	853.2	90.8	3.243	-514.639
chrec2:862909	726.2	49.1	3.896	-514.451
chrec2:590564	843.9	87.8	3.276	-514.094
chrec2:2507845	748.5	56.0	3.750	-513.960
chrec2:3587934	841.9	86.7	3.289	-513.928
chrec2:4559478	864.3	96.2	3.178	-512.293
chrec2:4014023	723.8	48.6	3.906	-511.740
chrec2:2357085	665.0	31.5	4.413	-511.552
chrec2:3834467	1025.4	161.7	2.675	-509.221
chrec2:2102525	1338.8	308.5	2.128	-505.871
chrec2:1672090	696.5	42.9	4.031	-505.351
chrec2:3346451	1209.7	247.2	2.301	-504.867
chrec2:507525	798.8	76.3	3.399	-504.751
chrec2:651260	643.9	29.0	4.484	-502.345
chrec2:997501	766.9	65.5	3.560	-501.691
chrec2:4257572	1094.3	196.9	2.485	-499.976
chrec2:2683197	955.4	137.2	2.810	-499.751
chrec2:2296275	783.6	72.8	3.438	-498.426
chrec2:3094703	816.8	85.3	3.270	-498.169
chrec2:3614972	1065.7	186.3	2.527	-497.629
chrec2:3914644	942.3	133.4	2.831	-497.255
chrec2:1631390	735.9	58.2	3.670	-496.766
chrec2:2548962	905.5	119.5	2.932	-496.671
chrec2:1503309	656.1	33.8	4.289	-496.454
chrec2:629257	931.2	128.9	2.863	-496.428
chrec2:4356207	961.7	142.6	2.764	-495.524
chrec2:2824855	777.8	73.5	3.415	-494.081
chrec2:1362499	716.5	52.9	3.769	-493.823
chrec2:1556704	911.7	123.5	2.895	-493.254
chrec2:3871332	696.7	47.0	3.900	-493.252
chrec2:2872948	686.7	43.8	3.980	-493.188
chrec2:4552032	754.8	66.3	3.519	-492.031
chrec2:3939196	719.3	55.2	3.714	-490.860
chrec2:1573536	659.2	37.2	4.157	-490.350
chrec2:1808011	838.2	96.3	3.132	-490.333
chrec2:814774	859.3	105.5	3.036	-487.834
chrec2:3183564	1155.0	232.7	2.322	-486.483
chrec2:3351862	792.8	80.6	3.308	-486.378
chrec2:1939433	680.6	45.1	3.926	-484.723
chrec2:234778	808.9	88.3	3.206	-484.242
chrec2:1668380	760.2	70.6	3.439	-483.496
chrec2:693916	996.3	164.9	2.606	-480.944
chrec2:4464687	767.8	75.0	3.366	-480.398
chrec2:1578244	634.9	32.6	4.295	-480.333
chrec2:4039271	2732.7	1163.0	1.243	-479.165
chrec2:585925	651.0	37.5	4.128	-478.894
chrec2:2045260	1136.2	229.2	2.320	-478.820
chrec2:1045345	673.5	45.1	3.911	-478.382
chrec2:2492461	639.4	34.7	4.212	-477.469
chrec2:4186457	772.8	78.4	3.312	-477.338
chrec2:4475100	2121.3	776.1	1.461	-476.187
chrec2:590909	670.7	45.2	3.903	-475.667
chrec2:740758	723.7	61.5	3.568	-474.449
chrec2:1807153	739.7	68.3	3.448	-473.721
chrec2:1347413	790.7	86.3	3.206	-473.625
chrec2:986287	839.9	105.1	3.010	-472.048
chrec2:430234	882.9	124.5	2.836	-467.630
chrec2:4514860	875.3	121.2	2.863	-467.218
chrec2:1103197	634.0	36.6	4.123	-466.463
chrec2:2369500	787.7	88.6	3.163	-466.428
chrec2:4082443	905.7	134.0	2.767	-465.519
chrec2:443029	797.0	92.1	3.123	-464.883
chrec2:91365	970.4	162.7	2.587	-464.339
chrec2:269807	660.8	46.0	3.856	-463.679
chrec2:1713931	917.7	140.1	2.721	-463.507
chrec2:466879	677.5	52.3	3.706	-461.772
chrec2:1903607	593.3	26.3	4.506	-461.677
chrec2:4599834	665.3	47.8	3.811	-461.479
chrec2:2602842	719.9	66.3	3.452	-461.398
chrec2:3084718	1525.0	444.0	1.790	-459.461
chrec2:3499857	774.4	86.2	3.178	-459.197
chrec2:3209112	1392.3	372.3	1.913	-458.763
chrec2:3962103	797.2	94.9	3.082	-458.156
chrec2:617803	617.5	35.0	4.151	-458.139
chrec2:3953332	747.0	76.6	3.296	-457.432
chrec2:2859392	690.6	58.3	3.576	-456.899
chrec2:3765742	700.6	60.7	3.539	-456.867
chrec2:1646730	632.4	40.2	3.987	-456.240
chrec2:4493551	676.1	53.7	3.664	-454.458
chrec2:1196973	959.5	163.5	2.564	-454.035
chrec2:3368740	845.6	116.5	2.870	-453.850
chrec2:3696830	716.5	68.4	3.400	-453.711
chrec2:2911058	862.9	123.6	2.814	-453.482
chrec2:1019281	804.3	100.0	3.019	-453.018
chrec2:2942632	889.4	135.9	2.721	-451.628
chrec2:4571025	662.2	51.3	3.701	-451.193
chrec2:3372701	707.9	66.4	3.426	-450.947
chrec2:2716144	943.3	158.5	2.584	-450.587
chrec2:1326311	620.0	38.2	4.032	-450.539
chrec2:499213	633.4	41.5	3.942	-450.204
chrec2:4114128	1475.0	424.6	1.807	-449.785
chrec2:10505	776.2	90.7	3.107	-449.505
chrec2:3813048	865.3	126.4	2.786	-449.149
chrec2:4233787	730.4	74.9	3.296	-447.683
chrec2:2222853	632.4	42.6	3.901	-446.328
chrec2:1484730	625.1	41.0	3.939	-445.948
chrec2:3273304	659.6	52.2	3.670	-445.750
chrec2:3580390	1132.6	248.9	2.196	-445.446
chrec2:3433793	671.0	56.0	3.593	-444.612
chrec2:1046118	632.4	43.9	3.860	-443.390
chrec2:817276	624.9	41.4	3.927	-442.962
chrec2:4373327	683.9	60.8	3.502	-442.843
chrec2:1524866	837.5	117.9	2.839	-442.502
chrec2:4539157	634.0	44.6	3.838	-442.284
chrec2:248947	583.3	29.5	4.316	-442.162
chrec2:2760444	715.6	71.8	3.328	-442.081
chrec2:3517219	897.0	143.2	2.658	-442.073
chrec2:719776	729.0	77.2	3.250	-442.044
chrec2:3764786	785.7	97.7	3.017	-441.600
chrec2:3273126	602.7	35.9	4.080	-441.234
chrec2:1408045	713.7	72.4	3.311	-441.225
chrec2:1523679	678.8	60.3	3.502	-441.075
chrec2:1482561	626.6	42.6	3.890	-440.921
chrec2:4591412	707.6	69.7	3.354	-440.095
chrec2:1787183	654.4	53.2	3.631	-438.577
chrec2:3783600	860.4	130.6	2.730	-438.174
chrec2:92434	1003.0	192.4	2.392	-438.071
chrec2:3955337	868.8	133.2	2.716	-437.994
chrec2:710527	919.1	155.5	2.574	-437.379
chrec2:972087	764.0	92.1	3.063	-437.249
chrec2:1850772	789.9	102.1	2.962	-437.171
chrec2:4225716	563.5	25.2	4.492	-437.168
chrec2:915187	647.2	50.5	3.690	-436.965
chrec2:102889	1254.0	318.3	1.989	-435.786
chrec2:3352236	812.1	112.8	2.858	-435.203
chrec2:3983547	702.2	70.7	3.322	-433.344
chrec2:3141324	813.0	113.5	2.852	-433.169
chrec2:606576	634.2	49.3	3.696	-431.824
chrec2:3968372	641.1	51.1	3.660	-431.630
chrec2:54746	1100.0	244.1	2.182	-430.002
chrec2:4546360	536.3	20.7	4.704	-429.723
chrec2:1568676	582.8	33.7	4.121	-429.208
chrec2:1833833	557.5	26.9	4.382	-429.067
chrec2:3186345	637.6	51.2	3.649	-428.967
chrec2:1325488	746.2	89.4	3.072	-428.857
chrec2:4141107	586.3	34.8	4.087	-428.817
chrec2:3719013	1680.2	561.5	1.592	-428.160
chrec2:2034373	1980.8	743.7	1.424	-428.154
chrec2:1441004	620.7	46.1	3.760	-427.761
chrec2:4126035	801.4	111.3	2.859	-427.495
chrec2:1708664	1132.8	262.5	2.120	-427.411
chrec2:3773112	832.5	124.3	2.753	-426.654
chrec2:2471874	2479.5	1065.9	1.228	-426.549
chrec2:3723277	1177.0	286.6	2.048	-424.687
chrec2:2386728	721.7	82.3	3.143	-424.464
chrec2:1216328	725.0	84.1	3.119	-422.447
chrec2:1046837	572.2	32.8	4.137	-422.289
chrec2:1258138	672.4	65.0	3.381	-422.240
chrec2:2570403	601.9	41.9	3.856	-422.211
chrec2:1275191	605.2	42.8	3.831	-422.006
chrec2:1973991	556.6	29.0	4.271	-421.429
chrec2:70272	617.4	46.4	3.744	-421.366
chrec2:2934989	604.0	42.9	3.828	-421.108
chrec2:3482015	855.6	137.3	2.650	-420.236
chrec2:1679954	547.7	27.0	4.351	-419.779
chrec2:3065791	710.7	80.1	3.159	-419.761
chrec2:1863897	913.9	164.1	2.488	-419.527
chrec2:3621056	696.5	75.2	3.221	-419.508
chrec2:3869169	758.7	97.7	2.967	-419.307
chrec2:2774173	611.2	45.9	3.745	-418.822
chrec2:85451	561.1	30.4	4.217	-418.589
chrec2:3973057	638.1	54.8	3.552	-418.221
chrec2:2847570	672.5	67.1	3.336	-418.170
chrec2:1422396	535.2	23.7	4.511	-418.004
chrec2:4318480	622.3	49.8	3.655	-417.520
chrec2:1995124	1302.8	359.4	1.868	-416.550
chrec2:2314934	1396.4	410.0	1.779	-415.973
chrec2:868572	774.2	106.3	2.874	-415.756
chrec2:3647946	908.2	164.2	2.478	-415.725
chrec2:3713734	644.3	58.0	3.484	-415.650
chrec2:3635665	699.9	77.7	3.181	-415.070
chrec2:2741130	774.2	107.1	2.864	-413.716
chrec2:1475709	563.8	33.7	4.073	-411.830
chrec2:4237269	860.3	144.6	2.584	-411.384
chrec2:2520896	664.6	67.3	3.315	-411.283
chrec2:1856924	617.8	50.9	3.612	-411.264
chrec2:2035971	614.4	49.7	3.638	-410.430
chrec2:1354074	590.1	43.3	3.779	-409.437
chrec2:3299272	635.6	57.8	3.469	-408.659
chrec2:3058202	735.3	95.6	2.954	-407.549
chrec2:2148952	609.8	49.4	3.636	-406.000
chrec2:3773054	869.5	151.4	2.532	-405.917
chrec2:1218765	552.5	33.2	4.068	-404.889
chrec2:4340124	628.1	56.7	3.479	-404.242
chrec2:2231882	602.0	48.8	3.635	-402.511
chrec2:1654683	574.4	41.3	3.809	-400.812
chrec2:4250213	681.2	77.9	3.138	-399.016
chrec2:1691958	600.6	50.2	3.591	-398.922
chrec2:234945	728.0	95.7	2.938	-398.860
chrec2:4081614	652.7	67.9	3.276	-398.563
chrec2:4087769	682.5	79.1	3.119	-398.436
chrec2:3091726	769.5	113.2	2.776	-397.704
chrec2:2253616	662.0	72.3	3.205	-396.773
chrec2:1505188	601.1	50.8	3.574	-396.250
chrec2:689640	778.5	118.8	2.723	-395.996
chrec2:1410582	558.8	37.7	3.899	-395.153
chrec2:3186657	735.3	101.7	2.865	-395.057
chrec2:474471	921.2	182.0	2.350	-394.922
chrec2:3800780	763.5	112.1	2.779	-394.857
chrec2:2250249	715.2	93.0	2.953	-394.493
chrec2:1539929	530.9	29.9	4.159	-394.201
chrec2:2535312	722.8	95.8	2.926	-393.949
chrec2:3647212	776.9	119.3	2.714	-392.497
chrec2:755614	824.7	139.3	2.576	-392.443
chrec2:1444746	538.8	32.9	4.046	-392.096
chrec2:4345317	525.4	28.5	4.215	-391.896
chrec2:1408911	593.1	49.6	3.590	-391.869
chrec2:1047151	495.2	20.6	4.598	-391.167
chrec2:1552131	536.2	33.2	4.023	-390.272
chrec2:4337122	1228.3	341.0	1.859	-389.678
chrec2:2794398	542.5	35.2	3.956	-389.626
chrec2:1406357	518.9	27.8	4.235	-389.613
chrec2:3188971	616.6	59.4	3.386	-389.598
chrec2:1052373	903.5	178.2	2.352	-388.752
chrec2:445951	629.8	63.7	3.317	-387.631
chrec2:2939553	780.5	123.3	2.672	-387.322
chrec2:3849911	648.0	71.3	3.195	-387.225
chrec2:1958930	602.3	54.6	3.473	-386.688
chrec2:3342889	913.3	184.3	2.320	-386.583
chrec2:3359429	673.0	81.0	3.066	-385.597
chrec2:3182333	585.1	50.2	3.554	-384.823
chrec2:4388314	749.8	111.9	2.755	-383.667
chrec2:3216868	582.9	50.3	3.544	-383.061
chrec2:4136197	615.5	60.9	3.347	-382.906
chrec2:2139597	532.2	33.5	4.000	-382.660
chrec2:641109	678.0	85.4	3.000	-381.022
chrec2:3074481	701.4	93.8	2.913	-380.928
chrec2:1860810	601.1	56.6	3.419	-380.738
chrec2:2741954	856.0	160.7	2.423	-380.691
chrec2:2681479	506.9	28.2	4.180	-378.550
chrec2:2941004	656.4	78.0	3.083	-378.036
chrec2:3523029	762.2	121.2	2.663	-376.884
chrec2:3782092	665.3	81.8	3.034	-376.737
chrec2:3703873	744.2	114.7	2.708	-376.642
chrec2:3211846	1166.3	320.2	1.876	-375.534
chrec2:2992018	585.9	53.9	3.452	-375.292
chrec2:2900544	576.7	51.2	3.503	-375.165
chrec2:1752133	496.0	25.4	4.297	-374.926
chrec2:955012	591.2	55.8	3.416	-374.574
chrec2:4320605	522.7	33.9	3.958	-374.485
chrec2:856431	1625.6	585.7	1.483	-374.196
chrec2:1213112	687.2	91.9	2.914	-373.631
chrec2:1822951	447.2	13.9	5.018	-373.099
chrec2:3621602	678.9	88.8	2.945	-372.516
chrec2:2932900	616.8	65.5	3.246	-371.731
chrec2:3926877	703.4	100.4	2.819	-371.155
chrec2:2518598	675.0	89.1	2.932	-370.053
chrec2:1064287	565.2	48.5	3.554	-369.875
chrec2:1753991	524.0	35.7	3.886	-369.442
chrec2:1118191	795.4	140.9	2.507	-369.134
chrec2:2284667	563.8	49.1	3.531	-368.998
chrec2:858424	631.4	72.7	3.129	-368.277
chrec2:4009217	571.9	51.5	3.483	-368.207
chrec2:2007254	608.5	65.4	3.228	-368.129
chrec2:3028572	606.1	63.9	3.255	-367.939
chrec2:3606591	632.3	74.3	3.100	-367.708
chrec2:4579150	684.1	94.0	2.873	-367.074
chrec2:3072822	623.5	71.3	3.138	-366.925
chrec2:4438661	790.6	139.2	2.516	-366.282
chrec2:3273775	572.4	52.5	3.458	-365.652
chrec2:3057608	632.3	75.2	3.082	-364.633
chrec2:1299795	649.9	82.4	2.990	-364.306
chrec2:1858259	500.8	30.4	4.050	-363.604
chrec2:4055902	476.4	23.6	4.343	-363.056
chrec2:894885	501.0	31.4	4.007	-360.545
chrec2:1796896	599.2	64.5	3.225	-359.612
chrec2:1692869	626.3	75.1	3.070	-359.612
chrec2:1880076	534.6	42.6	3.660	-358.582
chrec2:957184	552.1	48.5	3.520	-358.470
chrec2:2789917	543.5	45.8	3.581	-358.456
chrec2:4173728	654.5	87.3	2.918	-357.840
chrec2:2920562	535.6	43.7	3.624	-357.640
chrec2:1340220	621.5	75.4	3.054	-356.272
chrec2:4493166	603.0	67.5	3.169	-356.055
chrec2:4355954	609.1	71.3	3.105	-354.296
chrec2:16564	639.9	82.9	2.959	-353.917
chrec2:1110528	644.8	85.2	2.931	-353.819
chrec2:810484	563.3	55.2	3.363	-353.683
chrec2:4350242	652.5	87.8	2.904	-353.313
chrec2:4481736	413.8	10.1	5.370	-351.872
chrec2:3688838	572.9	59.4	3.280	-351.659
chrec2:431665	676.8	99.5	2.777	-351.410
chrec2:1804995	489.8	31.9	3.952	-350.555
chrec2:4186734	566.4	56.7	3.332	-350.493
chrec2:3815378	1026.9	266.8	1.955	-349.460
chrec2:2391958	546.2	51.1	3.430	-348.096
chrec2:1038175	500.2	35.4	3.832	-347.828
chrec2:663037	759.1	136.2	2.489	-347.788
chrec2:753777	720.4	118.9	2.610	-347.700
chrec2:4107858	568.7	58.6	3.290	-347.376
chrec2:2507990	517.0	41.9	3.635	-346.235
chrec2:2839864	537.4	49.1	3.463	-346.228
chrec2:4069656	718.4	119.3	2.601	-346.145
chrec2:2496701	522.0	43.8	3.586	-345.272
chrec2:4634227	634.3	84.7	2.915	-344.813
chrec2:2389	644.2	88.7	2.871	-344.753
chrec2:1697952	479.7	31.1	3.957	-344.491
chrec2:3394006	740.8	130.4	2.516	-344.400
chrec2:4616229	798.3	156.5	2.361	-343.920
chrec2:1176913	552.1	55.3	3.331	-343.329
chrec2:3623646	498.1	36.9	3.766	-343.186
chrec2:1748021	1762.7	707.4	1.328	-342.691
chrec2:4473464	1199.3	367.3	1.718	-341.430
chrec2:3903540	766.0	143.8	2.424	-341.275
chrec2:915102	517.5	43.7	3.576	-340.868
chrec2:1219042	519.8	44.8	3.546	-340.865
chrec2:3141758	764.3	144.0	2.418	-340.525
chrec2:1631699	539.4	52.1	3.381	-340.382
chrec2:2688829	597.1	73.1	3.041	-339.834
chrec2:3401863	775.6	148.4	2.396	-339.778
chrec2:4541946	617.2	81.3	2.935	-339.232
chrec2:3906622	486.8	35.2	3.799	-339.035
chrec2:2793339	571.1	63.5	3.180	-338.200
chrec2:836006	567.8	62.9	3.184	-337.967
chrec2:4230664	540.1	52.4	3.375	-337.902
chrec2:2260252	513.3	43.7	3.563	-337.351
chrec2:453700	675.9	106.2	2.681	-337.191
chrec2:4386893	605.9	78.2	2.964	-336.517
chrec2:3954821	669.6	104.3	2.693	-336.217
chrec2:4014790	493.3	37.6	3.726	-335.916
chrec2:897178	508.8	42.4	3.595	-335.603
chrec2:4400501	881.8	203.3	2.127	-335.112
chrec2:3039551	686.4	112.8	2.616	-334.716
chrec2:608407	639.0	92.0	2.806	-334.696
chrec2:148127	725.8	129.6	2.496	-334.672
chrec2:1269422	624.4	85.9	2.872	-334.621
chrec2:4423773	568.9	64.8	3.145	-334.231
chrec2:4333096	611.4	82.5	2.900	-333.056
chrec2:3489713	513.9	45.8	3.497	-333.000
chrec2:1116806	513.9	45.5	3.508	-333.001
chrec2:677406	479.9	34.7	3.802	-332.758
chrec2:3126140	548.4	57.9	3.254	-332.678
chrec2:1609937	539.2	55.0	3.305	-332.159
chrec2:4382	582.3	70.5	3.056	-331.734
chrec2:3594050	807.3	168.3	2.273	-331.704
chrec2:2522202	554.4	61.1	3.191	-331.593
chrec2:426581	766.0	150.1	2.362	-331.461
chrec2:3821039	625.6	87.7	2.845	-331.391
chrec2:3351817	581.8	70.6	3.053	-330.904
chrec2:220922	682.3	111.9	2.619	-330.824
chrec2:937702	759.1	148.0	2.369	-330.236
chrec2:135576	590.0	74.7	2.992	-329.717
chrec2:3630583	595.7	76.7	2.969	-329.587
chrec2:2389668	498.1	41.6	3.591	-329.463
chrec2:3697969	578.5	71.5	3.027	-329.243
chrec2:478010	764.4	150.8	2.352	-329.115
chrec2:1702030	455.3	29.0	3.982	-328.755
chrec2:2090039	974.1	255.0	1.944	-328.197
chrec2:2985846	462.0	30.2	3.944	-328.195
chrec2:4302089	625.3	90.2	2.804	-327.404
chrec2:209803	550.3	60.7	3.191	-327.361
chrec2:1864268	960.9	249.3	1.957	-327.193
chrec2:891372	574.5	71.4	3.019	-325.918
chrec2:2489261	1177.3	368.9	1.685	-325.818
chrec2:2708120	1164.5	364.5	1.686	-323.877
chrec2:2267331	518.4	50.7	3.364	-323.855
chrec2:681669	540.6	58.7	3.214	-323.522
chrec2:1782307	505.7	46.9	3.441	-323.463
chrec2:743272	522.7	52.6	3.324	-322.410
chrec2:1807858	938.5	241.1	1.971	-322.094
chrec2:3549066	538.5	58.7	3.208	-321.825
chrec2:4574219	523.5	54.2	3.282	-321.712
chrec2:507634	551.3	63.6	3.126	-321.359
chrec2:12532	590.6	78.9	2.914	-321.301
chrec2:119121	519.9	52.9	3.308	-320.695
chrec2:4626390	449.2	30.1	3.910	-320.306
chrec2:143255	581.2	76.2	2.942	-320.188
chrec2:2236907	493.1	44.0	3.496	-319.816
chrec2:1672938	480.6	40.1	3.594	-319.816
chrec2:3028402	590.4	80.0	2.895	-319.238
chrec2:1881005	614.1	90.3	2.776	-318.572
chrec2:3289407	559.9	68.9	3.032	-317.809
chrec2:1660521	442.3	28.3	3.977	-316.040
chrec2:1249903	470.0	37.8	3.646	-315.483
chrec2:4553491	627.9	98.6	2.682	-314.348
chrec2:1826756	440.4	28.5	3.960	-314.226
chrec2:1669701	581.0	78.7	2.895	-313.952
chrec2:3163453	716.5	137.1	2.396	-313.715
chrec2:504110	468.9	37.4	3.659	-313.712
chrec2:827895	526.9	58.5	3.182	-311.659
chrec2:1571143	453.4	33.7	3.758	-311.422
chrec2:2657601	965.2	264.6	1.877	-311.062
chrec2:1153132	1579.8	631.4	1.334	-310.422
chrec2:1548922	396.7	17.9	4.482	-310.020
chrec2:2374107	569.4	77.5	2.888	-309.094
chrec2:2542675	626.7	99.9	2.660	-309.039
chrec2:3744742	714.0	139.0	2.371	-308.980
chrec2:2986154	433.4	29.2	3.904	-308.792
chrec2:3594536	586.5	84.6	2.805	-308.712
chrec2:680871	439.6	30.9	3.842	-308.338
chrec2:3491575	551.6	69.6	2.997	-308.191
chrec2:2483013	461.3	37.9	3.616	-307.516
chrec2:2300681	418.7	24.9	4.082	-307.320
chrec2:541346	498.5	50.5	3.313	-306.645
chrec2:2188243	493.1	50.3	3.305	-305.630
chrec2:4442784	515.9	58.4	3.155	-305.505
chrec2:1498389	410.2	22.9	4.174	-305.386
chrec2:3738631	521.5	59.4	3.144	-305.166
chrec2:265328	457.8	37.6	3.616	-304.866
chrec2:1573911	376.0	13.4	4.822	-304.727
chrec2:1911445	535.2	66.1	3.027	-303.561
chrec2:1416965	430.7	30.0	3.853	-303.141
chrec2:1341022	513.6	57.8	3.161	-302.973
chrec2:3654499	1035.1	311.0	1.745	-301.930
chrec2:1577042	413.0	24.8	4.065	-301.835
chrec2:4378627	578.2	83.9	2.794	-301.473
chrec2:3203933	767.1	169.2	2.191	-301.445
chrec2:1641828	429.8	29.3	3.886	-301.340
chrec2:590017	429.0	29.6	3.869	-301.341
chrec2:4537858	491.0	50.7	3.287	-300.648
chrec2:2306687	469.0	42.3	3.481	-300.553
chrec2:4560642	457.1	40.2	3.518	-299.562
chrec2:3844847	686.0	132.4	2.384	-299.492
chrec2:3762786	755.5	165.8	2.199	-299.486
chrec2:1634177	429.9	31.2	3.795	-299.352
chrec2:4217985	563.1	78.7	2.850	-299.340
chrec2:528356	613.5	99.8	2.631	-298.868
chrec2:3653624	919.7	250.6	1.886	-298.841
chrec2:984829	1175.3	394.4	1.586	-298.792
chrec2:838342	540.7	71.1	2.938	-297.843
chrec2:4007824	481.4	49.0	3.306	-297.753
chrec2:4068224	573.1	83.9	2.782	-297.468
chrec2:4315033	542.5	72.3	2.918	-297.394
chrec2:2584932	484.5	49.8	3.292	-297.057
chrec2:1058835	454.3	40.3	3.506	-296.937
chrec2:1295406	430.0	32.0	3.758	-296.507
chrec2:4541125	660.1	122.7	2.438	-296.504
chrec2:376867	528.3	67.3	2.983	-296.440
chrec2:3813003	594.9	94.1	2.671	-295.835
chrec2:407282	588.9	92.4	2.682	-294.849
chrec2:1931408	602.9	98.2	2.629	-294.717
chrec2:1606272	446.0	38.0	3.563	-294.290
chrec2:887925	407.8	25.9	3.990	-294.222
chrec2:4160011	558.9	79.7	2.820	-294.115
chrec2:2775938	485.7	52.1	3.230	-294.012
chrec2:1253433	429.4	33.0	3.710	-293.703
chrec2:138318	470.5	46.4	3.352	-292.302
chrec2:3383181	632.4	112.3	2.504	-292.249
chrec2:768881	582.6	91.6	2.679	-291.995
chrec2:1951335	598.8	98.0	2.621	-291.595
chrec2:4170444	387.4	21.0	4.213	-291.588
chrec2:2502153	657.1	124.3	2.413	-290.927
chrec2:1541037	444.6	39.2	3.514	-290.781
chrec2:1954020	724.9	157.1	2.217	-290.657
chrec2:4096622	596.3	97.8	2.618	-289.255
chrec2:3662605	576.7	90.5	2.683	-289.138
chrec2:4128727	443.1	39.0	3.517	-289.027
chrec2:3926443	521.2	68.5	2.939	-288.547
chrec2:1930559	474.6	49.5	3.272	-288.509
chrec2:154052	456.8	43.8	3.393	-288.483
chrec2:4340190	426.8	33.8	3.671	-288.272
chrec2:1722133	1148.7	389.0	1.572	-288.037
chrec2:59454	484.0	53.8	3.181	-287.658
chrec2:4031167	1330.7	501.5	1.418	-287.567
chrec2:771139	470.1	48.6	3.284	-287.475
chrec2:660689	1294.6	479.2	1.444	-287.432
