### ChExMix replication codes
# Codes:
#     X : Event was not called in this condition
#     S : This condition only contains a single replicate
#     D : Called in one replicate or condition as a whole, significant difference detected across some replicates (binomial P-value, same threshold as --q)
#     1 : Called in one replicate or condition as a whole, NO significant difference detected across any replicates
#    >1 : Number of replicates in which binding event is called significant
#
#BindingEvent	SAMPLE
chrec2:3389023	S
chrec2:606816	S
chrec2:2046513	S
chrec2:3933557	S
chrec2:1574889	S
chrec2:400189	S
chrec2:2919417	S
chrec2:669957	S
chrec2:1074687	S
chrec2:971789	S
chrec2:4404071	S
chrec2:4109019	S
chrec2:3803152	S
chrec2:4006516	S
chrec2:502872	S
chrec2:3932209	S
chrec2:4147325	S
chrec2:2695797	S
chrec2:2470656	S
chrec2:3839891	S
chrec2:4029409	S
chrec2:1949789	S
chrec2:1014746	S
chrec2:958846	S
chrec2:3809956	S
chrec2:2044997	S
chrec2:1627791	S
chrec2:1515429	S
chrec2:4424904	S
chrec2:1725951	S
chrec2:4352605	S
chrec2:3107938	S
chrec2:4348477	S
chrec2:3291597	S
chrec2:2518361	S
chrec2:1294715	S
chrec2:2934206	S
chrec2:641853	S
chrec2:3704738	S
chrec2:8213	S
chrec2:3968793	S
chrec2:12892	S
chrec2:3001900	S
chrec2:3684936	S
chrec2:2810189	S
chrec2:3240409	S
chrec2:902861	S
chrec2:2266994	S
chrec2:202568	S
chrec2:3684477	S
chrec2:2538536	S
chrec2:4421904	S
chrec2:3039842	S
chrec2:2841362	S
chrec2:2489993	S
chrec2:3831327	S
chrec2:4284001	S
chrec2:4556515	S
chrec2:607976	S
chrec2:2971455	S
chrec2:3104992	S
chrec2:3910302	S
chrec2:399064	S
chrec2:2045441	S
chrec2:1031084	S
chrec2:1271619	S
chrec2:4579751	S
chrec2:746530	S
chrec2:1746635	S
chrec2:3093777	S
chrec2:716748	S
chrec2:2091921	S
chrec2:3689281	S
chrec2:4267416	S
chrec2:1643982	S
chrec2:3864860	S
chrec2:143679	S
chrec2:2013832	S
chrec2:3854377	S
chrec2:3947605	S
chrec2:4571916	S
chrec2:2312113	S
chrec2:1734410	S
chrec2:1253251	S
chrec2:2778833	S
chrec2:3932	S
chrec2:3993888	S
chrec2:3340748	S
chrec2:3999041	S
chrec2:2763271	S
chrec2:409915	S
chrec2:2205904	S
chrec2:2370699	S
chrec2:4477895	S
chrec2:2472780	S
chrec2:1022247	S
chrec2:532200	S
chrec2:4366372	S
chrec2:3778829	S
chrec2:1088922	S
chrec2:4600383	S
chrec2:3434152	S
chrec2:1056663	S
chrec2:1649550	S
chrec2:263464	S
chrec2:1570867	S
chrec2:3109766	S
chrec2:496715	S
chrec2:416244	S
chrec2:4592547	S
chrec2:2010942	S
chrec2:4376874	S
chrec2:2190073	S
chrec2:719429	S
chrec2:4389267	S
chrec2:154564	S
chrec2:3512112	S
chrec2:2837927	S
chrec2:3235484	S
chrec2:2282366	S
chrec2:2721057	S
chrec2:3104255	S
chrec2:2099980	S
chrec2:1346070	S
chrec2:46615	S
chrec2:1514396	S
chrec2:1785739	S
chrec2:3774329	S
chrec2:2196957	S
chrec2:3302986	S
chrec2:3931444	S
chrec2:2710323	S
chrec2:150366	S
chrec2:4570335	S
chrec2:3852583	S
chrec2:3849469	S
chrec2:3200270	S
chrec2:2061720	S
chrec2:3446708	S
chrec2:195397	S
chrec2:2200534	S
chrec2:4592772	S
chrec2:3171750	S
chrec2:3262705	S
chrec2:1742839	S
chrec2:866940	S
chrec2:2372390	S
chrec2:1661210	S
chrec2:432573	S
chrec2:3407142	S
chrec2:2624948	S
chrec2:2718343	S
chrec2:3039800	S
chrec2:4348671	S
chrec2:4053527	S
chrec2:3522601	S
chrec2:984511	S
chrec2:926561	S
chrec2:3778492	S
chrec2:4554658	S
chrec2:561695	S
chrec2:641318	S
chrec2:663211	S
chrec2:1570518	S
chrec2:1685212	S
chrec2:4377478	S
chrec2:850727	S
chrec2:215211	S
chrec2:1842857	S
chrec2:2850784	S
chrec2:471730	S
chrec2:2418617	S
chrec2:2175014	S
chrec2:1867402	S
chrec2:3830352	S
chrec2:3656925	S
chrec2:3821926	S
chrec2:4107623	S
chrec2:4535587	S
chrec2:4148055	S
chrec2:3984246	S
chrec2:4114634	S
chrec2:2287394	S
chrec2:3865769	S
chrec2:3989228	S
chrec2:3919792	S
chrec2:3699816	S
chrec2:2084703	S
chrec2:3754939	S
chrec2:1896238	S
chrec2:3627510	S
chrec2:166271	S
chrec2:2388141	S
chrec2:1628441	S
chrec2:2604870	S
chrec2:1392022	S
chrec2:235209	S
chrec2:2556660	S
chrec2:3300678	S
chrec2:4400256	S
chrec2:1293301	S
chrec2:3806035	S
chrec2:1418177	S
chrec2:1237269	S
chrec2:2956015	S
chrec2:863318	S
chrec2:1618987	S
chrec2:4220722	S
chrec2:2694845	S
chrec2:2115043	S
chrec2:697709	S
chrec2:4124562	S
chrec2:883854	S
chrec2:4352713	S
chrec2:4334921	S
chrec2:888327	S
chrec2:4222782	S
chrec2:3073276	S
chrec2:869151	S
chrec2:2663374	S
chrec2:2612300	S
chrec2:703267	S
chrec2:3671	S
chrec2:460931	S
chrec2:895803	S
chrec2:665792	S
chrec2:3910436	S
chrec2:235475	S
chrec2:1616470	S
chrec2:2825377	S
chrec2:1186959	S
chrec2:2244128	S
chrec2:4449498	S
chrec2:4484964	S
chrec2:4416448	S
chrec2:2386082	S
chrec2:709379	S
chrec2:635108	S
chrec2:221324	S
chrec2:2931006	S
chrec2:3341453	S
chrec2:1929329	S
chrec2:4086512	S
chrec2:3771047	S
chrec2:3699138	S
chrec2:1029180	S
chrec2:4133906	S
chrec2:2111890	S
chrec2:4163190	S
chrec2:1122514	S
chrec2:3931115	S
chrec2:1947301	S
chrec2:1354680	S
chrec2:2931876	S
chrec2:2901656	S
chrec2:4544961	S
chrec2:4288751	S
chrec2:1461978	S
chrec2:639083	S
chrec2:4074105	S
chrec2:3984416	S
chrec2:2235154	S
chrec2:3697808	S
chrec2:1649736	S
chrec2:3560271	S
chrec2:175703	S
chrec2:4518105	S
chrec2:4134752	S
chrec2:504754	S
chrec2:272077	S
chrec2:1358996	S
chrec2:65200	S
chrec2:3739741	S
chrec2:4070371	S
chrec2:4496752	S
chrec2:2480938	S
chrec2:4596783	S
chrec2:2784551	S
chrec2:740234	S
chrec2:3148220	S
chrec2:1152248	S
chrec2:4371091	S
chrec2:935059	S
chrec2:3819204	S
chrec2:2586110	S
chrec2:1241790	S
chrec2:4255812	S
chrec2:1645371	S
chrec2:2487969	S
chrec2:875173	S
chrec2:2917711	S
chrec2:1317933	S
chrec2:2003026	S
chrec2:2229382	S
chrec2:3901819	S
chrec2:3543396	S
chrec2:1158355	S
chrec2:2712137	S
chrec2:2366202	S
chrec2:503787	S
chrec2:4262017	S
chrec2:3640443	S
chrec2:211277	S
chrec2:2846716	S
chrec2:1917340	S
chrec2:2026203	S
chrec2:989436	S
chrec2:3053638	S
chrec2:514820	S
chrec2:3374924	S
chrec2:2942994	S
chrec2:1698587	S
chrec2:3933468	S
chrec2:3912578	S
chrec2:1855897	S
chrec2:2788069	S
chrec2:1156392	S
chrec2:3167061	S
chrec2:3871572	S
chrec2:4219312	S
chrec2:476213	S
chrec2:3603638	S
chrec2:206596	S
chrec2:3246291	S
chrec2:3861450	S
chrec2:2689751	S
chrec2:3101823	S
chrec2:4587460	S
chrec2:4424290	S
chrec2:1035089	S
chrec2:2916587	S
chrec2:1087948	S
chrec2:4285743	S
chrec2:1257849	S
chrec2:13217	S
chrec2:214269	S
chrec2:1239087	S
chrec2:4387373	S
chrec2:2739416	S
chrec2:3346143	S
chrec2:2695209	S
chrec2:2100384	S
chrec2:3245339	S
chrec2:206123	S
chrec2:1676524	S
chrec2:3651698	S
chrec2:1919100	S
chrec2:1897833	S
chrec2:4305991	S
chrec2:2811590	S
chrec2:3214649	S
chrec2:3595191	S
chrec2:3165654	S
chrec2:3932719	S
chrec2:3544612	S
chrec2:1835540	S
chrec2:2267911	S
chrec2:3206377	S
chrec2:4284837	S
chrec2:2587304	S
chrec2:1611069	S
chrec2:3801571	S
chrec2:516448	S
chrec2:713955	S
chrec2:4078016	S
chrec2:2037086	S
chrec2:857743	S
chrec2:3566296	S
chrec2:1888765	S
chrec2:873126	S
chrec2:1822782	S
chrec2:1139934	S
chrec2:4208100	S
chrec2:1110773	S
chrec2:2047773	S
chrec2:455530	S
chrec2:2269445	S
chrec2:4440591	S
chrec2:1215296	S
chrec2:3665429	S
chrec2:3232487	S
chrec2:2884298	S
chrec2:2988321	S
chrec2:3420793	S
chrec2:2884873	S
chrec2:2862732	S
chrec2:2936125	S
chrec2:4205204	S
chrec2:3832759	S
chrec2:2427422	S
chrec2:4035166	S
chrec2:831025	S
chrec2:2040052	S
chrec2:3772660	S
chrec2:1878208	S
chrec2:2324017	S
chrec2:1948892	S
chrec2:3655978	S
chrec2:1797817	S
chrec2:2341423	S
chrec2:3592212	S
chrec2:3399434	S
chrec2:4320151	S
chrec2:2876175	S
chrec2:397187	S
chrec2:3023989	S
chrec2:3391837	S
chrec2:3944697	S
chrec2:2448750	S
chrec2:3859544	S
chrec2:1652473	S
chrec2:2586713	S
chrec2:89248	S
chrec2:583494	S
chrec2:2453070	S
chrec2:3944793	S
chrec2:174741	S
chrec2:2980413	S
chrec2:3194808	S
chrec2:192766	S
chrec2:4511779	S
chrec2:3394730	S
chrec2:463730	S
chrec2:1704195	S
chrec2:663496	S
chrec2:2734886	S
chrec2:2764034	S
chrec2:3340886	S
chrec2:3380933	S
chrec2:4012312	S
chrec2:936886	S
chrec2:1145174	S
chrec2:2465204	S
chrec2:64730	S
chrec2:2387546	S
chrec2:4565356	S
chrec2:401960	S
chrec2:194922	S
chrec2:4434739	S
chrec2:3300026	S
chrec2:4285294	S
chrec2:3867125	S
chrec2:3087622	S
chrec2:3605548	S
chrec2:3247488	S
chrec2:4640542	S
chrec2:1568943	S
chrec2:4131883	S
chrec2:1525940	S
chrec2:3390745	S
chrec2:3660603	S
chrec2:149492	S
chrec2:2536861	S
chrec2:2738052	S
chrec2:4260621	S
chrec2:3040968	S
chrec2:4524774	S
chrec2:1346457	S
chrec2:1302504	S
chrec2:3886375	S
chrec2:1827815	S
chrec2:1423228	S
chrec2:4483194	S
chrec2:3392521	S
chrec2:1718286	S
chrec2:2089464	S
chrec2:2717156	S
chrec2:3516210	S
chrec2:2077315	S
chrec2:3151315	S
chrec2:3527446	S
chrec2:66089	S
chrec2:3059746	S
chrec2:1040752	S
chrec2:3106680	S
chrec2:2095486	S
chrec2:2060662	S
chrec2:3472193	S
chrec2:1164009	S
chrec2:425956	S
chrec2:4100217	S
chrec2:3003303	S
chrec2:763117	S
chrec2:100370	S
chrec2:3986267	S
chrec2:236715	S
chrec2:3828446	S
chrec2:1691457	S
chrec2:2893445	S
chrec2:4132702	S
chrec2:2645423	S
chrec2:4502242	S
chrec2:3080710	S
chrec2:4163630	S
chrec2:4276868	S
chrec2:3524512	S
chrec2:4523378	S
chrec2:2879754	S
chrec2:2135771	S
chrec2:4314309	S
chrec2:4381145	S
chrec2:2557819	S
chrec2:208640	S
chrec2:102151	S
chrec2:3351276	S
chrec2:3768537	S
chrec2:4039820	S
chrec2:2002582	S
chrec2:3606743	S
chrec2:3024729	S
chrec2:1875224	S
chrec2:2711375	S
chrec2:1386821	S
chrec2:3165471	S
chrec2:3795198	S
chrec2:2760805	S
chrec2:2576994	S
chrec2:1650063	S
chrec2:2012628	S
chrec2:668089	S
chrec2:2032754	S
chrec2:3610790	S
chrec2:1086040	S
chrec2:1994897	S
chrec2:2909579	S
chrec2:2283117	S
chrec2:1481128	S
chrec2:179920	S
chrec2:1729142	S
chrec2:4337326	S
chrec2:2398415	S
chrec2:1401276	S
chrec2:2974898	S
chrec2:2002156	S
chrec2:109583	S
chrec2:2087669	S
chrec2:194829	S
chrec2:3526022	S
chrec2:878390	S
chrec2:4082249	S
chrec2:3741907	S
chrec2:2759304	S
chrec2:2377437	S
chrec2:1295718	S
chrec2:4128152	S
chrec2:372	S
chrec2:1168723	S
chrec2:2401119	S
chrec2:1892225	S
chrec2:2539725	S
chrec2:4600128	S
chrec2:1703559	S
chrec2:1027541	S
chrec2:1968785	S
chrec2:93142	S
chrec2:4262972	S
chrec2:146221	S
chrec2:3402400	S
chrec2:1863392	S
chrec2:2703738	S
chrec2:3514871	S
chrec2:1119036	S
chrec2:2721280	S
chrec2:2939305	S
chrec2:2146632	S
chrec2:871987	S
chrec2:824941	S
chrec2:2994350	S
chrec2:193989	S
chrec2:3907616	S
chrec2:2620164	S
chrec2:3447019	S
chrec2:2975233	S
chrec2:3322628	S
chrec2:2112551	S
chrec2:3177178	S
chrec2:221697	S
chrec2:4154003	S
chrec2:2635485	S
chrec2:1217618	S
chrec2:3702448	S
chrec2:81966	S
chrec2:4421525	S
chrec2:2878365	S
chrec2:1971156	S
chrec2:1176546	S
chrec2:3782808	S
chrec2:71275	S
chrec2:4027443	S
chrec2:2765959	S
chrec2:3627166	S
chrec2:1992713	S
chrec2:3944337	S
chrec2:1074472	S
chrec2:499597	S
chrec2:3901019	S
chrec2:2749679	S
chrec2:2089436	S
chrec2:1873921	S
chrec2:3996321	S
chrec2:1884643	S
chrec2:2296962	S
chrec2:1427444	S
chrec2:180883	S
chrec2:825427	S
chrec2:20543	S
chrec2:4429617	S
chrec2:3929799	S
chrec2:400881	S
chrec2:1942650	S
chrec2:4332455	S
chrec2:739364	S
chrec2:786391	S
chrec2:2679635	S
chrec2:3773481	S
chrec2:3771846	S
chrec2:3672815	S
chrec2:2050354	S
chrec2:3097403	S
chrec2:3936718	S
chrec2:1711929	S
chrec2:2346753	S
chrec2:2668615	S
chrec2:519240	S
chrec2:728590	S
chrec2:3537305	S
chrec2:3943540	S
chrec2:2054325	S
chrec2:1238088	S
chrec2:597862	S
chrec2:4580860	S
chrec2:3573298	S
chrec2:1070869	S
chrec2:2893178	S
chrec2:2247717	S
chrec2:254254	S
chrec2:2800688	S
chrec2:1693872	S
chrec2:1014538	S
chrec2:2895811	S
chrec2:4367936	S
chrec2:1300626	S
chrec2:3401285	S
chrec2:2631129	S
chrec2:3855961	S
chrec2:994838	S
chrec2:268212	S
chrec2:1535875	S
chrec2:2622589	S
chrec2:4445416	S
chrec2:2473974	S
chrec2:1492537	S
chrec2:3910956	S
chrec2:1380625	S
chrec2:1407477	S
chrec2:1007994	S
chrec2:850534	S
chrec2:838099	S
chrec2:4433043	S
chrec2:1851124	S
chrec2:2247049	S
chrec2:532893	S
chrec2:400012	S
chrec2:1984494	S
chrec2:258811	S
chrec2:610528	S
chrec2:3026248	S
chrec2:3494186	S
chrec2:3620332	S
chrec2:929570	S
chrec2:1134477	S
chrec2:4002316	S
chrec2:77376	S
chrec2:3553064	S
chrec2:3559652	S
chrec2:4147037	S
chrec2:1336830	S
chrec2:3984775	S
chrec2:444702	S
chrec2:2220498	S
chrec2:3438275	S
chrec2:2833942	S
chrec2:53403	S
chrec2:381792	S
chrec2:1910556	S
chrec2:452740	S
chrec2:3993647	S
chrec2:3139686	S
chrec2:671150	S
chrec2:832375	S
chrec2:2640306	S
chrec2:2278551	S
chrec2:681011	S
chrec2:2345930	S
chrec2:3805801	S
chrec2:2890573	S
chrec2:1235109	S
chrec2:1073550	S
chrec2:3530605	S
chrec2:2098402	S
chrec2:245771	S
chrec2:2806913	S
chrec2:3554944	S
chrec2:2617539	S
chrec2:1501429	S
chrec2:670418	S
chrec2:4075648	S
chrec2:667534	S
chrec2:2262964	S
chrec2:2192668	S
chrec2:1257596	S
chrec2:972996	S
chrec2:1682572	S
chrec2:2394571	S
chrec2:153658	S
chrec2:104946	S
chrec2:1332397	S
chrec2:92060	S
chrec2:3345883	S
chrec2:3403012	S
chrec2:4125521	S
chrec2:3027666	S
chrec2:3927046	S
chrec2:3701256	S
chrec2:1219307	S
chrec2:1781822	S
chrec2:1869757	S
chrec2:522365	S
chrec2:3018867	S
chrec2:92721	S
chrec2:1745885	S
chrec2:714637	S
chrec2:2557668	S
chrec2:2473402	S
chrec2:3823024	S
chrec2:3868729	S
chrec2:1893806	S
chrec2:1890339	S
chrec2:1163124	S
chrec2:229286	S
chrec2:2503897	S
chrec2:3016526	S
chrec2:3547474	S
chrec2:3833827	S
chrec2:4440747	S
chrec2:3147503	S
chrec2:4162888	S
chrec2:2642024	S
chrec2:2708881	S
chrec2:3158282	S
chrec2:3396243	S
chrec2:4057248	S
chrec2:390367	S
chrec2:567392	S
chrec2:2345551	S
chrec2:4312703	S
chrec2:2895654	S
chrec2:2340717	S
chrec2:2383990	S
chrec2:3193638	S
chrec2:935647	S
chrec2:1549043	S
chrec2:182295	S
chrec2:3380817	S
chrec2:1926399	S
chrec2:3789126	S
chrec2:1192069	S
chrec2:1289647	S
chrec2:2737555	S
chrec2:1067238	S
chrec2:2030672	S
chrec2:4061657	S
chrec2:4434385	S
chrec2:4217818	S
chrec2:2626660	S
chrec2:2195718	S
chrec2:3481094	S
chrec2:3417823	S
chrec2:869568	S
chrec2:807085	S
chrec2:1103744	S
chrec2:3557387	S
chrec2:4046347	S
chrec2:3995263	S
chrec2:4602367	S
chrec2:2014904	S
chrec2:2406715	S
chrec2:2031618	S
chrec2:173357	S
chrec2:3311853	S
chrec2:2642864	S
chrec2:2634560	S
chrec2:775018	S
chrec2:2475341	S
chrec2:2393343	S
chrec2:2170866	S
chrec2:2917120	S
chrec2:2789350	S
chrec2:1623274	S
chrec2:1729518	S
chrec2:1001364	S
chrec2:4043259	S
chrec2:3786424	S
chrec2:1593968	S
chrec2:2938623	S
chrec2:4273568	S
chrec2:3914020	S
chrec2:77917	S
chrec2:1268349	S
chrec2:4184074	S
chrec2:1079606	S
chrec2:2837543	S
chrec2:1544796	S
chrec2:3437191	S
chrec2:175326	S
chrec2:2954415	S
chrec2:2399922	S
chrec2:3532697	S
chrec2:44409	S
chrec2:2025968	S
chrec2:2700772	S
chrec2:2618637	S
chrec2:1507379	S
chrec2:2265552	S
chrec2:573161	S
chrec2:1648943	S
chrec2:3223584	S
chrec2:4580092	S
chrec2:2057499	S
chrec2:4491714	S
chrec2:4273923	S
chrec2:2100103	S
chrec2:4087459	S
chrec2:823541	S
chrec2:1535623	S
chrec2:1603804	S
chrec2:3628918	S
chrec2:2637341	S
chrec2:208990	S
chrec2:3613798	S
chrec2:2993227	S
chrec2:759357	S
chrec2:1376674	S
chrec2:1138042	S
chrec2:3790291	S
chrec2:4396638	S
chrec2:1504450	S
chrec2:1626555	S
chrec2:2802104	S
chrec2:4038211	S
chrec2:3363544	S
chrec2:1187277	S
chrec2:472499	S
chrec2:1521400	S
chrec2:488549	S
chrec2:2720876	S
chrec2:2503994	S
chrec2:3032650	S
chrec2:645406	S
chrec2:1418065	S
chrec2:4562942	S
chrec2:3128328	S
chrec2:1479401	S
chrec2:3853627	S
chrec2:1690853	S
chrec2:600130	S
chrec2:1127552	S
chrec2:16345	S
chrec2:3676572	S
chrec2:1800725	S
chrec2:2307384	S
chrec2:687094	S
chrec2:1100074	S
chrec2:431350	S
chrec2:1421791	S
chrec2:1715204	S
chrec2:257914	S
chrec2:2945964	S
chrec2:3642238	S
chrec2:3746572	S
chrec2:2444878	S
chrec2:3140326	S
chrec2:1216564	S
chrec2:3156405	S
chrec2:4006120	S
chrec2:3291098	S
chrec2:3650934	S
chrec2:4558301	S
chrec2:4269177	S
chrec2:4240477	S
chrec2:612442	S
chrec2:3211671	S
chrec2:1335056	S
chrec2:4401792	S
chrec2:197884	S
chrec2:887703	S
chrec2:3232972	S
chrec2:2809974	S
chrec2:3032273	S
chrec2:3116958	S
chrec2:4116082	S
chrec2:2017631	S
chrec2:3873784	S
chrec2:2247211	S
chrec2:3804791	S
chrec2:2838146	S
chrec2:1341226	S
chrec2:3527684	S
chrec2:2401534	S
chrec2:1118523	S
chrec2:2061401	S
chrec2:4540944	S
chrec2:2722010	S
chrec2:3867570	S
chrec2:3320049	S
chrec2:1620553	S
chrec2:3169469	S
chrec2:4441147	S
chrec2:2803090	S
chrec2:1973750	S
chrec2:1170762	S
chrec2:4526640	S
chrec2:935996	S
chrec2:2868141	S
chrec2:639543	S
chrec2:2907323	S
chrec2:3647715	S
chrec2:4297646	S
chrec2:3481324	S
chrec2:3106900	S
chrec2:4439765	S
chrec2:3642363	S
chrec2:4312080	S
chrec2:2815563	S
chrec2:469715	S
chrec2:4005760	S
chrec2:3815955	S
chrec2:3959995	S
chrec2:2005046	S
chrec2:479902	S
chrec2:3487288	S
chrec2:3043760	S
chrec2:1043676	S
chrec2:2134765	S
chrec2:3569660	S
chrec2:2448877	S
chrec2:3362801	S
chrec2:1568551	S
chrec2:1590031	S
chrec2:217930	S
chrec2:1708413	S
chrec2:4398726	S
chrec2:2408514	S
chrec2:2964307	S
chrec2:2096024	S
chrec2:4123548	S
chrec2:3291877	S
chrec2:874064	S
chrec2:1469598	S
chrec2:947662	S
chrec2:3543894	S
chrec2:2537832	S
chrec2:3575396	S
chrec2:3767592	S
chrec2:500762	S
chrec2:4162244	S
chrec2:3668817	S
chrec2:3667127	S
chrec2:3712681	S
chrec2:1393718	S
chrec2:2037223	S
chrec2:1314623	S
chrec2:1953340	S
chrec2:3012828	S
chrec2:4448797	S
chrec2:2868755	S
chrec2:3372885	S
chrec2:3082533	S
chrec2:456782	S
chrec2:964103	S
chrec2:2923279	S
chrec2:3331814	S
chrec2:2036704	S
chrec2:1642057	S
chrec2:3907242	S
chrec2:3928193	S
chrec2:602749	S
chrec2:153037	S
chrec2:4216967	S
chrec2:3526420	S
chrec2:543390	S
chrec2:3045185	S
chrec2:4490642	S
chrec2:3201966	S
chrec2:3085363	S
chrec2:3212938	S
chrec2:3704325	S
chrec2:792599	S
chrec2:2650491	S
chrec2:1275473	S
chrec2:3479601	S
chrec2:581857	S
chrec2:1811130	S
chrec2:2691128	S
chrec2:4263917	S
chrec2:2872065	S
chrec2:3748298	S
chrec2:1628935	S
chrec2:1807472	S
chrec2:1823548	S
chrec2:2268139	S
chrec2:2616299	S
chrec2:2271037	S
chrec2:3614290	S
chrec2:3586601	S
chrec2:3214380	S
chrec2:3318354	S
chrec2:3159785	S
chrec2:3429927	S
chrec2:558831	S
chrec2:539352	S
chrec2:3187886	S
chrec2:3775091	S
chrec2:1656235	S
chrec2:33317	S
chrec2:769760	S
chrec2:2549092	S
chrec2:1308602	S
chrec2:3327399	S
chrec2:3100538	S
chrec2:3474559	S
chrec2:57321	S
chrec2:2058932	S
chrec2:1228182	S
chrec2:3303300	S
chrec2:1587256	S
chrec2:4171618	S
chrec2:2917289	S
chrec2:4254837	S
chrec2:3559145	S
chrec2:4612894	S
chrec2:4490869	S
chrec2:2061902	S
chrec2:3530956	S
chrec2:3551220	S
chrec2:120721	S
chrec2:2916292	S
chrec2:2924742	S
chrec2:2479219	S
chrec2:3232899	S
chrec2:4158475	S
chrec2:2602580	S
chrec2:1417941	S
chrec2:240495	S
chrec2:1987067	S
chrec2:895204	S
chrec2:554202	S
chrec2:1312090	S
chrec2:1666205	S
chrec2:2136404	S
chrec2:2571280	S
chrec2:3902604	S
chrec2:1862194	S
chrec2:1539088	S
chrec2:1018202	S
chrec2:3034254	S
chrec2:2940680	S
chrec2:965379	S
chrec2:1180524	S
chrec2:268094	S
chrec2:203622	S
chrec2:453137	S
chrec2:3731926	S
chrec2:906795	S
chrec2:437348	S
chrec2:4445746	S
chrec2:1736083	S
chrec2:2920160	S
chrec2:4455804	S
chrec2:3557743	S
chrec2:4354113	S
chrec2:1403251	S
chrec2:4562505	S
chrec2:3576305	S
chrec2:1024751	S
chrec2:1912505	S
chrec2:3920656	S
chrec2:4414026	S
chrec2:2178432	S
chrec2:3478319	S
chrec2:1760319	S
chrec2:2891971	S
chrec2:2888305	S
chrec2:3103559	S
chrec2:4616669	S
chrec2:1750356	S
chrec2:2472389	S
chrec2:3905322	S
chrec2:726284	S
chrec2:490346	S
chrec2:4361166	S
chrec2:4156194	S
chrec2:4395021	S
chrec2:1509485	S
chrec2:4050253	S
chrec2:2057826	S
chrec2:1743261	S
chrec2:4405106	S
chrec2:2705788	S
chrec2:4411002	S
chrec2:3943820	S
chrec2:2490970	S
chrec2:887126	S
chrec2:3080539	S
chrec2:1159277	S
chrec2:460080	S
chrec2:751511	S
chrec2:1950455	S
chrec2:193600	S
chrec2:3326805	S
chrec2:4405539	S
chrec2:3336807	S
chrec2:1643793	S
chrec2:2055766	S
chrec2:2703470	S
chrec2:3800191	S
chrec2:3031692	S
chrec2:3097741	S
chrec2:1646528	S
chrec2:131393	S
chrec2:3415500	S
chrec2:1600999	S
chrec2:1488004	S
chrec2:4206726	S
chrec2:3437378	S
chrec2:1325286	S
chrec2:3339976	S
chrec2:3278576	S
chrec2:2557581	S
chrec2:4644931	S
chrec2:3324829	S
chrec2:4076066	S
chrec2:4138605	S
chrec2:1327297	S
chrec2:2817464	S
chrec2:3236231	S
chrec2:1777282	S
chrec2:1532054	S
chrec2:170579	S
chrec2:2641469	S
chrec2:1390529	S
chrec2:3342252	S
chrec2:402776	S
chrec2:3451315	S
chrec2:1659224	S
chrec2:4100449	S
chrec2:1012369	S
chrec2:1020956	S
chrec2:1592405	S
chrec2:1162340	S
chrec2:2490681	S
chrec2:2698325	S
chrec2:3309590	S
chrec2:3400920	S
chrec2:2832461	S
chrec2:1683428	S
chrec2:1741483	S
chrec2:623692	S
chrec2:163032	S
chrec2:619969	S
chrec2:3963042	S
chrec2:4283745	S
chrec2:564985	S
chrec2:2332955	S
chrec2:2084132	S
chrec2:3317936	S
chrec2:2660179	S
chrec2:2065503	S
chrec2:2499301	S
chrec2:2080165	S
chrec2:2520677	S
chrec2:3938528	S
chrec2:4157586	S
chrec2:966047	S
chrec2:3293078	S
chrec2:715047	S
chrec2:2821142	S
chrec2:4273809	S
chrec2:4084030	S
chrec2:478566	S
chrec2:454265	S
chrec2:2820736	S
chrec2:1723553	S
chrec2:2894406	S
chrec2:97098	S
chrec2:2374678	S
chrec2:3337913	S
chrec2:103524	S
chrec2:2663088	S
chrec2:3400415	S
chrec2:14187	S
chrec2:2330096	S
chrec2:3171598	S
chrec2:2080526	S
chrec2:919508	S
chrec2:4163002	S
chrec2:2741329	S
chrec2:983491	S
chrec2:2697465	S
chrec2:4131412	S
chrec2:3439813	S
chrec2:119553	S
chrec2:3613913	S
chrec2:245350	S
chrec2:2081207	S
chrec2:3517987	S
chrec2:1699371	S
chrec2:1697296	S
chrec2:3812420	S
chrec2:4596630	S
chrec2:3342077	S
chrec2:405484	S
chrec2:4595934	S
chrec2:1774728	S
chrec2:496373	S
chrec2:1051235	S
chrec2:1375997	S
chrec2:1043558	S
chrec2:2363271	S
chrec2:2404756	S
chrec2:2283826	S
chrec2:3965916	S
chrec2:4278848	S
chrec2:3722793	S
chrec2:1989291	S
chrec2:4410826	S
chrec2:1031301	S
chrec2:2261931	S
chrec2:3517486	S
chrec2:540405	S
chrec2:834425	S
chrec2:2661894	S
chrec2:2752199	S
chrec2:1612501	S
chrec2:2704308	S
chrec2:1647257	S
chrec2:2286126	S
chrec2:2091785	S
chrec2:3449344	S
chrec2:1663858	S
chrec2:1803409	S
chrec2:882392	S
chrec2:2617313	S
chrec2:3716075	S
chrec2:3311054	S
chrec2:3756860	S
chrec2:3846509	S
chrec2:2103077	S
chrec2:4567970	S
chrec2:3326547	S
chrec2:2310094	S
chrec2:2090688	S
chrec2:2141916	S
chrec2:2541228	S
chrec2:2281040	S
chrec2:2438850	S
chrec2:964163	S
chrec2:1289327	S
chrec2:3385394	S
chrec2:1843044	S
chrec2:4154446	S
chrec2:3756106	S
chrec2:4397499	S
chrec2:262184	S
chrec2:3308488	S
chrec2:962257	S
chrec2:2046996	S
chrec2:3695267	S
chrec2:3456659	S
